bacterium_id,angle,max_intensity,region,filename,threshold_used
9641,227.36284095501958,373.8333333333333,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
9902,245.81768345806222,497.5,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
10032,49.80940044086549,682.2,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
10097,59.65697681647755,556.8888888888889,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
10293,64.52540442859247,433.0,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
10358,239.44193405184012,1017.25,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
10423,352.9333698705209,527.6666666666666,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
10488,233.0594254881513,1003.6,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
10553,236.2025920786462,391.8,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
10684,247.16821252171047,603.2,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
10749,350.49465816188956,523.75,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
10814,65.6658350197693,496.8,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
11075,62.77745376651984,486.6666666666667,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
11270,349.11121639072985,408.0,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
11335,73.52561147625204,512.2222222222222,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
11400,237.72632817138128,854.4,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
11465,249.06469635190035,755.8888888888889,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
11531,241.5107640677303,891.2,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
11726,179.50912427537816,503.6,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
11856,298.15098125594454,895.0,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
11987,250.5222178156136,1190.0,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
12182,238.09173496679028,729.4,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
12247,236.04834301380538,995.1666666666666,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
12312,240.17140735824796,1209.0,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
12377,65.80247106928611,821.875,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
12443,337.51777367194313,553.0,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
12703,340.40029786060745,645.75,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
12768,239.1655926837759,566.8,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
12833,245.1600731727412,881.8,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
12899,250.9703394163776,996.5555555555555,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
13094,68.74119562910353,1034.5,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
13159,69.33343545628273,389.75,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
13224,240.23376800879913,1120.6,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
13289,64.29926536133677,443.8888888888889,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
13355,63.73698449753887,405.3333333333333,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
13420,249.9007088581037,894.5,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
13550,69.45378831140836,847.8333333333334,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
13615,251.32432235099077,989.6,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
13745,3.0699444343876294,957.8,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
13811,234.31427551872002,528.75,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
13876,71.42345667152937,1076.4,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
14006,240.15021557334984,722.2,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
14136,249.18909421229262,714.8,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
14201,221.5495079636188,706.2,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
14332,232.07805553222062,369.0,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
14397,239.4119033542081,434.25,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
14462,258.90973507593014,879.4,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
14527,239.63065686565875,837.7777777777778,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
14592,25.87801786328474,955.1666666666666,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
14657,359.96469020574597,737.2,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
14788,62.699337799011346,1303.5,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
14918,90.42247510442422,573.6,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
14983,35.4998862915795,584.7777777777778,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
15048,244.38760917221862,1101.2,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
15244,16.88484178275428,403.6666666666667,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
15309,244.20933071365164,1077.8,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
15504,86.84553403105144,612.8,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
15569,71.1524425275206,956.2,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
15635,270.06319289974186,604.2,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
15765,89.39689469709853,1000.6,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
15830,250.3742568196139,864.4,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
15960,350.2561987123057,338.5,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
16025,85.82789596057862,616.6,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
16091,219.65090122730732,795.8,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
16156,278.50592773630586,874.8,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
16351,34.290230687306135,945.25,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
16416,120.1379972102169,913.5,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
16481,305.00949637322583,718.3333333333334,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
16547,304.89958499232006,974.6666666666666,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
16612,291.5190181557723,556.5,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
16677,247.56853705443785,1200.2,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
16742,88.01388831585021,838.2,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
16872,130.69594597695115,349.22222222222223,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
16937,90.74468181024261,919.875,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
17003,85.12189646728314,992.8,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
17068,86.32627868850471,1099.5,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
17133,131.54198336929852,926.8,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
17198,93.47608853904393,736.0,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
17263,63.26669965686459,764.2,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
17328,242.3109815000425,955.4,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
17393,309.96117295861114,742.0,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
17459,46.89699116160216,754.2,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
17524,80.06719036530922,912.5,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
17589,309.98655423210073,869.1666666666666,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
17654,116.80192237986626,1059.4444444444443,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
17719,273.5653519751261,523.0,edge,251007-2_969_0p5agarose_LB_OD0p5_5s_4h30_100X_3057-Composite-final.tif,269.8116494726356
