Cell ID,Area [microns²],Mean Area [microns²],Normalized Area
98,3.3279771659205974,2.4558294132118483,1.3551336864102925
102,1.8088869742867444,2.4558294132118483,0.7365686576418179
106,2.06785489271623,2.4558294132118483,0.842018945449388
108,1.5571376299181898,2.4558294132118483,0.6340577328136536
109,1.9763036022964706,2.4558294132118483,0.8047397720966981
110,2.4087445430806103,2.4558294132118483,0.980827304259029
111,1.7348564378295683,2.4558294132118483,0.7064238372976575
112,2.6382557262618525,2.4558294132118483,1.0742829742442976
113,2.7326968963261007,2.4558294132118483,1.1127388904232367
115,1.7327206548982328,2.4558294132118483,0.7055541584348483
116,3.002127060551582,2.4558294132118483,1.222449346196754
117,1.9384285830790489,2.4558294132118483,0.7893172761311142
119,1.5679253657638192,2.4558294132118483,0.6384504385071328
120,2.4689413008409895,2.4558294132118483,1.0053390872992245
121,2.921173691175813,2.4558294132118483,1.1894855870120742
122,2.746895599661662,2.4558294132118483,1.1185205229988444
123,2.1271740115370403,2.4558294132118483,0.8661733588225995
124,2.1931036917358733,2.4558294132118483,0.8930195558117491
126,2.3590522335880415,2.4558294132118483,0.9605928737952376
127,5.127996560591665,2.4558294132118483,2.0880915152347783
128,1.6681538574652393,2.4558294132118483,0.6792629196844538
129,3.137956568222269,2.4558294132118483,1.2777583619369977
130,2.128892484147293,2.4558294132118483,0.8668731112569533
131,1.4308778814257128,2.4558294132118483,0.5826454694808562
132,1.8442983793184022,2.4558294132118483,0.7509879836915638
134,2.3333889751613346,2.4558294132118483,0.9501429385152691
135,1.9792943419211995,2.4558294132118483,0.8059575845427251
136,2.529145743490072,2.4558294132118483,1.029853999583113
137,2.7687452740922387,2.4558294132118483,1.127417588207458
138,2.590087199382196,2.4558294132118483,1.0546690195369715
139,2.191364112672121,2.4558294132118483,0.8923112089475925
140,1.8900313120678687,2.4558294132118483,0.7696101780929472
141,3.3305944848921403,2.4558294132118483,1.3561994440551282
142,3.2685537164768896,2.4558294132118483,1.3309367901910265
143,1.740308606871516,2.4558294132118483,0.7086439300339917
144,2.190462985927368,2.4558294132118483,0.8919442751777201
145,1.9199909378931648,2.4558294132118483,0.7818095701452289
147,2.1085893769483026,2.4558294132118483,0.8586057995740799
148,2.1025158258973047,2.4558294132118483,0.8561326835594564
149,1.9823057677975262,2.4558294132118483,0.8071838203146913
151,3.677894468486111,2.4558294132118483,1.4976180546986726
152,2.1135029258049953,2.4558294132118483,0.8606065691838333
153,1.9410554068272774,2.4558294132118483,0.79038690406785
154,2.186553436211709,2.4558294132118483,0.890352328402172
155,1.4868685467732323,2.4558294132118483,0.6054445552179605
156,2.6033476327811242,2.4558294132118483,1.0600685938427394
157,1.8774740327042159,2.4558294132118483,0.764496924177143
158,3.3844567883563443,2.4558294132118483,1.3781318727386662
159,1.2924642769469217,2.4558294132118483,0.5262842239748959
160,3.4322360946171684,2.4558294132118483,1.3975873389871691
161,1.9095871953679346,2.4558294132118483,0.7775732243838905
162,3.0915817799442573,2.4558294132118483,1.258874807554708
163,2.569946813545285,2.4558294132118483,1.0464679670825299
164,3.110899988288044,2.4558294132118483,1.266741073932926
165,1.84081796773236,2.4558294132118483,0.7495707795619453
166,2.17468085241438,2.4558294132118483,0.8855178786910247
167,2.616926564631038,2.4558294132118483,1.0655978589361788
168,4.083477269052215,2.4558294132118483,1.6627691023993614
169,1.9422045596295923,2.4558294132118483,0.7908548326609894
170,2.851543087608885,2.4558294132118483,1.1611323947291208
171,4.001090912695353,2.4558294132118483,1.6292218389316133
172,2.801444195148363,2.4558294132118483,1.1407324059550632
173,2.755423198994931,2.4558294132118483,1.121992913746912
174,4.6683240131169965,2.4558294132118483,1.900915425152248
