SPOT_ID,TRACK_ID,PREV_TRACK_ID,POSITION_X,POSITION_Y,FRAME,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,ANGLE,ANGULAR_VELOCITY,TOTAL_DISPLACEMENT_VECTOR,TOTAL_DISPLACEMENT,FRAME_GAP,STEP_SPEED,MSD_LAG_TIME,MSD,CLASS,SPOT_LABEL,NEIGHBOUR,NEIGHBOUR_UNCERTAIN,CONTACT,UPDATE_NEIGHBOUR,CONTACT_ANGLE (deg)
6858,0,,82.944560561294,86.72763417035414,0,2.0059946579336585,0.5144138381289999,1.5194297356538382,3.899573668604564,2.860324999999998,,,"[0.0, 0.0]",0.0,0,0.0,0,0.0,moving,399,[],[],0.0,[],
7912,0,,82.96771135266596,87.29369685991342,1,2.106270749837167,0.4665566373494199,1.5113666187777306,4.5145017372450535,2.915250000000012,,,"[0.023150791371961077, 0.5660626895592884]",0.5665359014680741,1,0.5665359014680741,1,0.0847781586816804,not moving,402,[],[],0.0,[],
7697,0,,82.96746161467355,87.29858964835478,2,2.042450005867883,0.4610094079028416,1.497517387808177,4.430386822601096,2.843425000000004,0.0918729496710423,,"[-0.00024973799240513017, 0.004892788441352991]",0.0048991578660712,1,0.0048991578660712,2,0.2580438609220392,not moving,404,[],[],0.0,[],
7500,0,,82.98928722346994,87.36642244594206,3,2.079336901795542,0.4541257953899603,1.5273199617556077,4.578768532648544,2.8328625000000103,0.3622928097938497,0.2704198601228074,"[0.02182560879639084, 0.06783279758728611]",0.0712576004918129,1,0.0712576004918129,3,0.4967549798913351,not moving,403,[],[],0.0,[],
7398,0,,82.96022818203348,87.41268754687479,4,2.049034238686166,0.4736184833331464,1.55688033580259,4.326339259958447,2.8159625000000035,0.8721193714073974,0.5098265616135476,"[-0.029059041436468647, 0.04626510093272884]",0.0546341235266201,1,0.0546341235266201,4,0.794991552367012,not moving,399,[],[],0.0,[],
7331,0,,82.94031219980747,87.70830571565669,5,2.0851615455885284,0.4723966585652006,1.4945635329801907,4.4140057042777165,2.9321500000000102,0.4935553832766863,-0.378563988130711,"[-0.019915982226009987, 0.2956181687818997]",0.2962882853944625,1,0.2962882853944625,5,1.1469969964179856,not moving,401,[],[],0.0,[],
7033,0,,83.01422254616594,87.83491375122058,6,2.0450167027870494,0.4779919218386707,1.5274022452954898,4.278349924661013,2.898350000000014,0.5956713686996972,0.1021159854230108,"[0.07391034635847404, 0.12660803556389055]",0.1466026397039868,1,0.1466026397039868,6,1.531959425707474,not moving,403,[],[],0.0,[],
8089,0,,83.03465873016096,87.86365873016247,7,2.085502657083226,0.4633459087882105,1.525174177774019,4.500962709560651,2.8835625000000116,0.0896334676118638,-0.5060379010878333,"[0.020436183995016677, 0.02874497894188721]",0.0352691285779463,1,0.0352691285779463,7,1.974743202793814,not moving,403,[],[],0.0,[],
8142,0,,82.93120438401516,87.68496020081454,8,1.9602206638572817,0.5283420263837921,1.5573466009040349,3.710135794560777,2.8751125000000046,3.0483412637117357,2.958707796099872,"[-0.10345434614579574, -0.17869852934792618]",0.2064847842519292,1,0.2064847842519292,8,2.483077254585528,not moving,403,[],[],0.0,[],
9823,0,,83.04571783407614,87.5217411823124,9,2.0603459968271025,0.4640872501915201,1.4890289191691966,4.439566042757771,2.834975000000015,1.136579289705214,-1.9117619740065217,"[0.11451345006098279, -0.16321901850214715]",0.199383495419439,1,0.199383495419439,9,3.0786253735211067,not moving,407,[],[],0.0,[],
7364,0,,83.09610841423283,87.64811488672416,10,2.0756263528817165,0.4602735229119145,1.508889890665806,4.509549755871885,2.8286375000000135,2.15037588457857,1.0137965948733558,"[0.05039058015668729, 0.12637370441176188]",0.1360497105299342,1,0.1360497105299342,10,3.754385836227813,not moving,406,[],[],0.0,[],
8886,0,,83.13425012273933,87.8324386352586,11,2.0271017946923133,0.4932804702009316,1.5218641023132284,4.109430470390605,2.868775,0.1753739977280703,-1.9750018868504997,"[0.038141708506501004, 0.1843237485344389]",0.1882286752904083,1,0.1882286752904083,11,4.4532109792217165,not moving,413,[],[],0.0,[],
7259,0,,83.16098690835507,88.14464753272473,12,2.01465642955674,0.4643658946543662,1.497908030863291,4.338510757893355,2.796949999999997,0.1186188935141297,-0.0567551042139406,"[0.026736785615739223, 0.3122088974661352]",0.3133516417095684,1,0.3133516417095684,12,5.193019247522915,not moving,412,[413],[413],1.0,[413],[19.24415743707938]
9080,0,,83.35399488303999,88.3985112085759,13,2.0957653498268396,0.4644139906584317,1.508788125321531,4.512709332583906,2.8899000000000137,0.5646201011223316,0.4460012076082019,"[0.19300797468491737, 0.2538636758511643]",0.3189025622484691,1,0.3189025622484691,13,5.975648317167779,moving,413,[],[],0.0,[],
15776,0,,83.68241769547745,88.66350096829274,14,2.1283702337421952,0.4543126294725381,-1.5515992316459342,4.684814147062688,2.908912500000002,0.2418399886653769,-0.3227801124569547,"[0.3284228124374664, 0.26498975971684047]",0.4219965834981654,1,0.4219965834981654,14,6.746737043812343,not moving,416,[],[],0.0,[],
15256,0,,83.67834551657236,88.75162402534471,15,2.037445379747892,0.4769483731086485,1.6187982700062613,4.271836313159545,2.8899,0.938066436269286,0.6962264476039091,"[-0.0040721789050905954, 0.08812305705197332]",0.0882170948581985,1,0.0882170948581985,15,7.529711073568063,not moving,420,[],[],0.0,[],
17671,0,,83.89527939393929,88.9079218181828,16,2.108487935861562,0.4598429292163019,1.677502287929686,4.585235092023709,2.904687499999995,0.9926306521979495,0.0545642159286635,"[0.2169338773669267, 0.15629779283808887]",0.2673748439840722,1,0.2673748439840722,16,8.351342722151635,not moving,420,[],[],0.0,[],
16298,0,,84.03797340168595,89.03137872135585,17,2.0886961637968966,0.4463850097763751,-1.403375270041713,4.679135988108713,2.88567499999999,0.0889017364497157,-0.9037289157482338,"[0.14269400774665542, 0.12345690317305014]",0.1886880674231479,1,0.1886880674231479,17,9.140268261197566,not moving,415,[],[],0.0,[],
15324,0,,84.12192937439008,89.22142717497775,18,2.0534105974855295,0.4626551464458731,1.8127175276273104,4.438317855663931,2.881450000000004,0.4415704373384333,0.3526687008887175,"[0.08395597270413191, 0.19004845362189826]",0.2077667443956606,1,0.2077667443956606,18,9.879367833670548,moving,415,[],[],0.0,[],
15611,0,,84.09299239591891,89.55349476440581,19,2.077835596462263,0.4554820858853279,1.904991113426954,4.5618382387608944,2.8244124999999993,0.5029034436412941,0.0613330063028608,"[-0.028936978471165276, 0.332067589428064]",0.3333260155937517,1,0.3333260155937517,19,10.644733629378182,not moving,421,[429],[429],1.0,[429],[37.492653333050356]
12985,0,,84.05637143900692,89.58890491843248,20,2.1013161296861194,0.4568624795178065,1.9162051308540773,4.5994499962088025,2.892012499999997,0.7152837674614004,0.2123803238201063,"[-0.036620956911988856, 0.03541015402666403]",0.0509408823376844,1,0.0509408823376844,20,11.368964065655732,not moving,425,[],[],0.0,[],
15593,0,,84.11693998053089,89.74530374970682,21,2.0717956992727005,0.4548101437231135,1.9329521693325555,4.555297914670084,2.8920125000000008,1.171690136084461,0.4564063686230605,"[0.060568541523963404, 0.15639883127434473]",0.1677174488427517,1,0.1677174488427517,21,12.142221393231226,not moving,424,[],[],0.0,[],
16230,0,,84.18735380117285,89.71903752436971,22,2.0197789847517704,0.4881935130868136,-1.148450598823168,4.137250763495091,2.8898999999999875,1.5583516247626188,0.3866614886781578,"[0.07041382064196, -0.026266225337110427]",0.0751533148361266,1,0.0751533148361266,22,13.017569735134511,not moving,424,[433],[433],1.0,[433],[34.55754760063921]
16974,0,,84.2386488673103,89.85285598705173,23,2.0373211846204553,0.4731068674181186,-1.1168902043082871,4.30626001211673,2.8286374999999966,1.5617923251131365,0.0034407003505174,"[0.05129506613745605, 0.13381846268201514]",0.1433128213546292,1,0.1433128213546292,23,14.0695811729079,not moving,428,[436],[436],1.0,[436],[41.108991759466676]
14807,0,,84.38233269963322,90.03250506972236,24,1.986266908031062,0.4605118564117701,2.0032065753370594,4.31317213742924,2.777937499999988,0.3085772511030723,-1.2532150740100638,"[0.14368383232292103, 0.17964908267063606]",0.2300409454323345,1,0.2300409454323345,24,15.202951895393223,not moving,431,[438],[438],1.0,[438],[39.8055710922652]
16719,0,,84.48591508051005,90.16405685698616,25,2.0383003887027495,0.4817186638399127,-1.11212807112483,4.231308732061352,2.8856749999999987,0.0076170292016351,-0.3009602219014372,"[0.10358238087682992, 0.13155178726378836]",0.1674370997133242,1,0.1674370997133242,25,16.255883812436057,not moving,431,[438],[438],1.0,[438],[43.842666931870475]
15047,0,,84.42816125861098,90.37762659784414,26,2.0661040560781356,0.4693059345777546,2.0366535134414487,4.4024673541302155,2.8645499999999915,0.9311081657821514,0.9234911365805164,"[-0.057753821899069635, 0.21356974085799152]",0.2212409052460668,1,0.2212409052460668,26,17.24084926799653,not moving,438,[444],[444],1.0,[444],[41.95104418457868]
12709,0,,84.44616137947662,90.68833273251734,27,2.0376445268377608,0.4840507561775046,2.0549777785968866,4.2095679034339595,2.9300375000000085,0.3219727934741416,-0.6091353723080097,"[0.018000120865636404, 0.31070613467319674]",0.3112270979120169,1,0.3112270979120169,27,18.287658823996793,not moving,439,[445],[445],1.0,[445],[37.083258198906364]
22872,0,,84.48623873873944,90.91629379379302,28,1.9859717672118091,0.4767864179615096,-1.0187119476410358,4.1653278960898055,2.813850000000007,0.1161612067704718,-0.2058115867036697,"[0.040077359262824075, 0.2279610612756784]",0.2314572102644786,1,0.2314572102644786,28,19.37081906397057,not moving,441,[447],[447],1.0,[447],[27.000716884521374]
23193,0,,84.5533263624709,91.1259879594272,29,2.0132595012932826,0.4632360091885315,-0.9968258827276372,4.346077293991,2.777937499999994,0.1356107097156747,0.0194495029452028,"[0.06708762373145305, 0.20969416563417553]",0.2201644666129075,1,0.2201644666129075,29,20.545842722306723,not moving,434,[],[],0.0,[],
22330,0,,84.72012274859091,91.13077781890658,30,2.0497273915936582,0.4535566413456812,2.2105717166812116,4.519231347847125,2.8539874999999943,1.232447232686804,1.0968365229711292,"[0.16679638612001213, 0.004789859479387815]",0.1668651466799716,1,0.1668651466799716,30,21.79368548431348,not moving,442,[],[],0.0,[],
20942,0,,84.78263981689275,91.114180277174,31,2.0751774893724635,0.4466131022690361,2.243996330755174,4.646476959205718,2.8455374999999954,0.2882107243954442,-0.9442365082913596,"[0.06251706830184389, -0.016597541732565446]",0.0646827814848872,1,0.0646827814848872,31,23.183583854427233,not moving,432,[],[],0.0,[],
22920,0,,85.0179330611291,91.08418151448345,32,2.0718415990913512,0.4521915508984768,2.2527665194703497,4.581778662106201,2.8455374999999954,0.1326907460864678,-0.1555199783089764,"[0.23529324423634534, -0.02999876269056756]",0.2371978847844758,1,0.2371978847844758,32,24.653597492970835,not moving,433,[],[],0.0,[],
21431,0,,84.97328921568003,90.9945514705815,33,2.0535860784693027,0.4751225392496423,2.3578024627926153,4.322224076577206,2.873000000000004,1.9061038574960931,1.7734131114096257,"[-0.04464384544907318, -0.0896300439019484]",0.1001330000866144,1,0.1001330000866144,33,26.155810027130048,not moving,440,[],[],0.0,[],
21781,0,,84.9646313640722,90.97855187319917,34,2.095971489092161,0.4634087416780676,2.40930742886837,4.522943355583573,2.9321500000000107,0.0338886323900945,-1.872215225105999,"[-0.008657851607821954, -0.01599959738233281]",0.0181919078400209,1,0.0181919078400209,34,27.702546671241073,moving,436,[],[],0.0,[],
22469,0,,84.670507925084,91.28314961576788,35,2.077311701447149,0.4631872198598211,-0.6441168538048235,4.484820850790801,2.9321499999999943,1.8776799402453048,1.8437913078552104,"[-0.29412343898820836, 0.30459774256870276]",0.4234245884926855,1,0.4234245884926855,35,29.30892232271517,moving,440,[],[],0.0,[],
23690,0,,84.32932720588154,91.6994031862734,36,2.033355992694985,0.5001986095069657,2.5990744357928173,4.065097251468207,2.87300000000001,0.0812993383871805,-1.7963806018581243,"[-0.3411807192024554, 0.4162535705055319]",0.5382112207248271,1,0.5382112207248271,36,30.9851222856042,not moving,442,[447],[447],1.0,[447],[60.95555292608025]
22256,0,,84.2780295950185,91.72142523365044,37,2.055649882851652,0.4690799511996487,-0.5721465590042462,4.382301732560578,2.9384875000000026,0.4786833152002692,0.3973839768130887,"[-0.051297610863045406, 0.022022047377049603]",0.0558248640923867,1,0.0558248640923867,37,32.64202097607924,moving,443,[],[],0.0,[],
23149,0,,84.58160589652294,91.52144705175796,38,2.072301752376976,0.4731204729564209,2.6174326899331772,4.380072034143099,2.9258124999999926,2.9646039428580484,2.485920627657779,"[0.3035763015044495, -0.19997818189247596]",0.3635242001134733,1,0.3635242001134733,38,34.39927008567091,moving,442,[],[],0.0,[],
25240,0,,85.01155000000023,91.497389285714,39,2.071301440265798,0.4671220581841093,2.4887703296514383,4.434176044517737,2.957500000000002,0.5265982956515765,-2.438005647206472,"[0.4299441034772826, -0.024057766043981132]",0.4306166604091291,1,0.4306166604091291,39,36.43501338910245,moving,443,[],[],0.0,[],
25109,0,,85.25573333332889,91.71637738094851,40,2.044935616995281,0.4681410141697906,-0.6735504116758824,4.368204355309063,2.9574999999999947,0.786951780106232,0.2603534844546555,"[0.24418333332866382, 0.21898809523453622]",0.3279958629768791,1,0.3279958629768791,40,38.55375671455986,not moving,437,[],[],0.0,[],
25654,0,,85.263033714543,92.01014832021222,41,2.11056275744626,0.4589541635045989,-0.6537136336583282,4.598635169424955,2.9553875000000085,0.8148963470649913,0.0279445669587592,"[0.0073003812141081426, 0.2937709392636947]",0.2938616346543806,1,0.2938616346543806,41,40.741161885253774,not moving,439,[],[],0.0,[],
29379,0,,85.1956641648656,92.09023290443878,42,2.0770547806624395,0.4649395479073084,2.4700088725144176,4.467365252130642,2.9553875000000054,0.7242259810288716,-0.0906703660361196,"[-0.0673695496773945, 0.08008458422655451]",0.1046527441325598,1,0.1046527441325598,42,42.76755097016058,moving,444,[],[],0.0,[],
27865,0,,84.95686943441099,92.4517057761667,43,2.037109696305765,0.4620707342576701,2.5090691196317305,4.408653362516976,2.925812500000004,0.1155785920779262,-0.6086473889509454,"[-0.23879473045461452, 0.3614728717279263]",0.4332269154705486,1,0.4332269154705486,43,44.91052858889486,moving,447,[],[],0.0,[],
26781,0,,84.72307380951524,92.8666607142773,44,2.020759389303111,0.5274318704762639,-0.5197234185474782,3.831318322645904,2.957500000000001,0.0707107197522671,-0.044867872325659,"[-0.23379562489574823, 0.414954938110597]",0.4762856232165346,1,0.4762856232165346,44,47.110703914236275,not moving,451,[],[],0.0,[],
29742,0,,84.49001907485678,92.98879232235387,45,2.0707790612553483,0.4682794699353723,2.5790158974459194,4.422100891036583,2.9532749999999988,0.5750055994026684,0.5042948796504012,"[-0.2330547346584666, 0.12213160807658596]",0.2631171583878579,1,0.2631171583878579,45,49.28307561863776,not moving,452,[],[],0.0,[],
31699,0,,84.23865538316501,93.10351551480592,46,2.0254791568059165,0.5143793590698988,2.595829179145065,3.937714686818673,2.995524999999991,0.0545334838491238,-0.5204721155535446,"[-0.25136369169176476, 0.11472319245203266]",0.2763062004141396,1,0.2763062004141396,46,51.65971593857324,moving,453,[],[],0.0,[],
30990,0,,84.02726782752575,93.48893330963952,47,2.139126534600929,0.4592148782838592,2.7288953936777016,4.65822567116096,2.972287499999994,0.640967558757016,0.5864340749078922,"[-0.21138755563926281, 0.38541779483360017]",0.4395811361438722,1,0.4395811361438722,47,54.16286869798391,moving,457,[],[],0.0,[],
30305,0,,84.22742477665803,93.83950987303382,48,2.074107652812613,0.4608242661299617,2.575402191737727,4.500864657651672,2.995525000000005,1.020437791646832,0.3794702328898158,"[0.20015694913227833, 0.35057656339429855]",0.4036913809920867,1,0.4036913809920867,48,56.47217214241844,not moving,456,[],[],0.0,[],
31438,0,,83.97033070677429,93.91626193886722,49,2.107996272523427,0.4544909665507206,-0.5842750230713054,4.638147790970841,2.949049999999997,1.7994574431855304,0.7790196515386985,"[-0.25709406988373473, 0.07675206583340355]",0.2683062436453498,1,0.2683062436453498,49,58.29150628223531,moving,459,[],[],0.0,[],
30174,0,,83.6724765588402,94.36005508673522,50,2.073506738669082,0.4873328159672326,2.6115045538459145,4.2548063063508135,3.0039749999999916,0.6895786458716389,-1.1098787973138915,"[-0.29785414793408904, 0.44379314786799284]",0.5344805436460006,1,0.5344805436460006,50,60.18648239202237,not moving,463,[],[],0.0,[],
