SPOT_ID,TRACK_ID,PREV_TRACK_ID,POSITION_X,POSITION_Y,FRAME,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,ANGLE,ANGULAR_VELOCITY,TOTAL_DISPLACEMENT_VECTOR,TOTAL_DISPLACEMENT,FRAME_GAP,STEP_SPEED,MSD_LAG_TIME,MSD,CLASS,SPOT_LABEL,NEIGHBOUR,NEIGHBOUR_UNCERTAIN,CONTACT,UPDATE_NEIGHBOUR,CONTACT_ANGLE (deg),DISP_RELATIVE_ANGLE (deg),REVERSAL,CONTACT_REVERSAL,UPDATE_NEIGHBOUR_CORRECTED,CONTACT_CORRECTED,REVERSAL_CORRECTED,CONTACT_REVERSAL_CORRECTED,CONTACT_ANGLE_CORRECTED (deg),RESCALED_ANGLE (deg)
83762,0,,71.56886810252904,16.07341324046872,21,1.774415273651728,0.4500553436917669,0.7513806779726521,3.942660160629014,2.391350119567508,0.0510953405574453,-0.4581178604290331,"[-0.2462381413017738, -0.13408415900805082]",0.2803779305306474,1,0.2803779305306474,21,4.22911127952487,moving,621,[],[],0.0,[],,148.20367553274374,0,0.0,[],0.0,0,0.0,,
87136,0,,71.66056427360036,16.617076225114424,22,1.760884201240723,0.4671128394262628,0.5997951677979672,3.7697191184116265,2.4568376228418773,2.2365215840969124,2.185426243539467,"[0.09169617107131955, 0.5436629846457031]",0.5513416623682766,1,0.5513416623682766,22,4.2038613469334285,moving,647,[],[],0.0,[],,119.98452355922323,0,0.0,[],0.0,0,0.0,,
88097,0,,71.07787931809065,16.400251297389545,23,1.718054221456579,0.4198952555980003,0.7723904969066696,4.0916257055817065,2.182212609110634,2.094124987545151,-0.1423965965517615,"[-0.5826849555097056, -0.21682492772487905]",0.6217192345908614,1,0.6217192345908614,23,4.180968969917478,moving,635,[],[],0.0,[],,147.2717409203493,0,0.0,[],0.0,0,0.0,,
86445,0,,71.76743118518249,17.319957037882403,24,1.7879608313210489,0.4435700980644641,0.7099528349586917,4.03084166205722,2.3934626196731243,2.570376774204159,0.4762517866590081,"[0.6895518670918364, 0.9197057404928586]",1.1494957270496289,1,1.1494957270496289,24,4.197676003381432,moving,679,[],[],0.0,[],,161.79109477482095,0,0.0,[],0.0,0,0.0,,
85564,0,,71.61164088342606,16.858419539107,26,1.7584883056565035,0.4280528173863081,0.3061257339720373,4.108110574750656,2.2984001149200064,2.3036191439843203,-0.2811926199929404,"[-0.10590170733929938, 0.11335641271304198]",0.1551284884234618,1,0.1551284884234618,26,4.22312923072418,moving,679,[],[],0.0,[],,77.98837787302114,0,0.0,[],0.0,0,0.0,,
99489,0,,71.17575522550894,16.909163956563688,27,1.7470831766100028,0.4176551411773038,0.6200905792210569,4.18307595037679,2.2477001123850022,0.7034896315610513,-1.600129512423269,"[-0.43588565791712597, 0.050744417456687785]",0.4388294687926785,1,0.4388294687926785,27,4.162868021798922,moving,656,[636],[636],1.0,[636],[32.49981155895436],79.05485973913285,0,0.0,[636],1.0,0,0.0,[32.49981155895436],[32.49981155895436]
162777,0,,71.01855143351106,16.41315756168289,29,1.7316641801161936,0.4428927853981759,0.9176479353436672,3.9098947582976944,2.3681126184056276,1.4313230247361557,-0.3979626473849402,"[-0.21929106293708855, -0.06354926704324626]",0.2283135555016652,1,0.2283135555016652,29,3.622984264178201,moving,632,[736],[736],1.0,[736],[6.855289966851828],133.35224656205793,0,0.0,[616],1.0,0,0.0,[17.18799048277363],[17.18799048277363]
162651,0,,71.67010052793238,16.727663135411937,30,1.73583501965965,0.4229188390610908,0.5789765707469876,4.104416401769484,2.2286876114343848,2.9739445949751526,1.5426215702389972,"[0.6515490944213127, 0.31450557372904697]",0.723484608231488,1,0.723484608231488,30,3.4690886079445584,moving,668,[646],[646],1.0,[646],[44.40851132320469],138.6216309997133,0,0.0,[744],1.0,0,0.0,[24.451439043911677],[24.451439043911677]
162930,0,,71.48228585615387,16.282063746782647,31,1.7354386143030192,0.4075602690544394,0.6177574956863748,4.258115292565993,2.201225110061252,2.4194038754296354,-0.5545407195455172,"[-0.1878146717785114, -0.44559938862929016]",0.4835629908109874,1,0.4835629908109874,31,3.417905843672124,moving,652,[],[],0.0,[],,146.1256666138214,0,0.0,[],0.0,0,0.0,,
162030,0,,72.58739634967557,17.007180834254832,32,1.8199915180928783,0.3985272756915009,0.1767634532251244,4.566792862382975,2.2033376101668813,2.550374004082737,0.1309701286531015,"[1.1051104935217069, 0.7251170874721851]",1.3217654835241897,1,1.3217654835241897,32,3.3095429872785216,moving,693,[],[],0.0,[],,79.81638001055671,0,0.0,[],0.0,0,0.0,,
162469,0,,72.31999569178991,17.634480563185555,34,1.743811410147161,0.4600046191324739,0.0032287478919592,3.790856303651532,2.3026251151312587,1.4289177892391247,-0.252551347240626,"[0.13175623275908777, 0.14500636051578297]",0.1959248566693367,1,0.1959248566693367,34,3.384313071787371,moving,734,[757],[757],1.0,[757],[162.86372549642402],132.8733491087737,0,0.0,[757],1.0,0,0.0,[162.86372549642402],[17.136274503575976]
166682,0,,73.07503792229677,17.3628551107827,37,1.74357601753408,0.4294734923638935,2.869811181613919,4.059798913169582,2.243475112173753,0.8479174290738636,0.5256901862825227,"[0.13965450779420507, 0.02309750800122856]",0.1415516740385238,1,0.1415516740385238,37,4.705444917176714,moving,706,[],[],0.0,[],,159.37230795173943,0,0.0,[],0.0,0,0.0,,
163250,0,,72.36946717307593,17.352490900923698,38,1.8243349056391371,0.3997925456362622,-0.2212743245188795,4.563203905504898,2.2160126108006297,2.9923741123094403,2.1444566832355765,"[-0.7055707492208398, -0.010364209859002216]",0.705646865650276,1,0.705646865650276,38,5.175705849082183,moving,715,[],[],0.0,[],,78.39698495508162,0,0.0,[],0.0,0,0.0,,
169162,0,,72.26766558318953,17.813799417728955,39,1.827015633092172,0.4078061896940783,-0.109873512797764,4.48010765717591,2.19277510963875,1.368285511102633,-1.6240886012068072,"[-0.10180158988640642, 0.4613085168052571]",0.4724077808212585,1,0.4724077808212585,39,5.331268503407886,moving,757,[758],[758],1.0,[758],[165.01131092472255],59.365321581423395,0,0.0,[598],1.0,1,1.0,[74.11296817512127],[74.11296817512127]
178847,0,,72.64444884213212,18.166131185255733,40,1.7406256192758545,0.4340899292825271,2.972583700070189,4.009827231313098,2.2730501136525008,1.0361203231010851,-0.3321651880015479,"[0.376783258942595, 0.35233176752677764]",0.5158520123329422,1,0.5158520123329422,40,5.357470862825684,moving,766,[731],[731],1.0,[731],[160.11153392190437],37.21818453043947,0,0.0,[742],1.0,0,0.0,[2.2165986370447452],[2.2165986370447452]
170685,0,,73.26221393862009,18.229546829843738,41,1.7485257087447188,0.4437789320907697,-0.1986159025395362,3.940082735579432,2.2624876131243767,0.6495798616709885,-0.3865404614300967,"[0.6177650964879717, 0.0634156445880052]",0.6210114801010568,1,0.6210114801010568,41,5.331419281525853,moving,759,[739],[739],1.0,[739],[157.83365417791754],41.90451830334446,0,0.0,[739],1.0,0,0.0,[157.83365417791754],[22.166345822082462]
235537,0,,73.5534213790649,18.55031655571181,42,1.7541686293238838,0.4618057590392994,3.13465127873726,3.798498816846944,2.3892376194618783,0.7313718158555887,0.0817919541846002,"[0.29120744044480773, 0.32076972586807173]",0.4332377989094374,1,0.4332377989094374,42,5.446832317517063,moving,774,[769],[],1.0,[769],[164.156917882313],25.355610002198596,0,0.0,[769],1.0,0,0.0,[164.156917882313],[15.843082117687004]
235144,0,,74.24480465509792,18.8354250892052,43,1.7573903887487583,0.414783274778237,0.1032889085625707,4.236888263366798,2.213900110695006,0.4425388783899721,-0.2888329374656166,"[0.6913832760330223, 0.28510853349338916]",0.7478620930685719,1,0.7478620930685719,43,5.438128564022839,moving,789,[],[],0.0,[],,33.86296135308386,0,0.0,[],0.0,0,0.0,,
238237,0,,74.51911777653238,18.77984984736102,45,1.7656419694215462,0.4095900971067723,0.402271901582001,4.310753560434048,2.150525107526254,3.13698381395609,2.5480472346029477,"[-0.12417877106005903, 0.024294338273953997]",0.1265329287346019,1,0.1265329287346019,45,4.8770715711197195,moving,761,[747],[747],1.0,[747],[18.126725845428723],159.29983718042732,1,1.0,[803],1.0,1,1.0,[148.39489958898395],[31.605100411016053]
240005,0,,74.34308699696324,18.75119030030774,47,1.7900496535388954,0.4247108471240124,0.2248130725007437,4.214749083194982,2.3406501170325074,3.1265834581094567,2.7569439829933096,"[0.17551828953406812, 0.03401943436695376]",0.178784764103691,1,0.178784764103691,47,4.239730113635865,moving,782,[764],[764],1.0,[764],[160.47143197494609],3.9523543481887096,0,0.0,[764],1.0,0,0.0,[160.47143197494609],[19.528568025053914]
247890,0,,73.43661254371814,18.538586367880544,48,1.782661193844045,0.4435303482380401,0.0355272422132197,4.019254152338863,2.3279751163987585,3.102666161071857,-0.0239172970375998,"[-0.9064744532450959, -0.21260393242719644]",0.9310726966620294,1,0.9310726966620294,48,3.7654974673665897,moving,780,[],[],0.0,[],,36.10250850304459,0,0.0,[],0.0,0,0.0,,
278127,0,,72.8443875353926,17.85001155736065,51,1.820797502958164,0.4070455094918463,0.2458128887419339,4.473203758545915,2.218125110906255,2.5795010301799337,0.8533072927080079,"[0.29315446970053927, -0.13814698845552087]",0.3240742716179953,1,0.3240742716179953,51,3.656510881946671,moving,746,[711],[711],1.0,[711],[152.90175476124108],64.03871811644062,0,0.0,[711],1.0,0,0.0,[152.90175476124108],[27.09824523875892]
249628,0,,72.43391802214339,17.957977073115106,52,1.7638311939951083,0.4470138537421362,0.0272566959156574,3.945808791448753,2.3195251159762464,2.9584176225134335,0.3789165923334998,"[-0.4104695132492111, 0.1079655157544579]",0.4244311179675336,1,0.4244311179675336,52,3.3497110378149024,moving,758,[782],[782],1.0,[782],[36.07959991152711],139.6697772172306,1,1.0,[701],1.0,1,1.0,[139.00722193465134],[40.99277806534866]
252459,0,,72.76533904934675,17.483480652913876,53,1.7763927795423533,0.4299049762720077,2.9126809436829117,4.13205912373157,2.3491001174550075,2.4376974779676375,-0.5207201445457961,"[0.331421027203362, -0.4744964202012305]",0.5787803988183379,1,0.5787803988183379,53,3.0850014768435483,moving,725,[731],[731],1.0,[731],[139.33585152398066],42.94563869559718,0,0.0,[731],1.0,0,0.0,[139.33585152398066],[40.664148476019335]
251716,0,,72.69536433242249,16.98637377002554,54,1.7829947025469002,0.4405995562551655,2.466083712573634,4.046746478142865,2.3406501170324985,0.7495427946100536,-1.6881546833575838,"[-0.06997471692426416, -0.4971068828883354]",0.5020076832316295,1,0.5020076832316295,54,3.2073038531922804,moving,699,[],[],0.0,[],,43.58914351231888,0,0.0,[],0.0,0,0.0,,
257006,0,,73.18780472697873,16.29794670537177,55,1.8312301980429424,0.4439501383020103,2.2625197647768607,4.124855563840805,2.4061376203068785,0.76077407241429,0.0112312778042363,"[0.49244039455624034, -0.6884270646537693]",0.8464215058341268,1,0.8464215058341268,55,4.118528554074863,moving,649,[],[],0.0,[],,153.03554108123444,1,0.0,[621],1.0,1,1.0,[19.692355174983884],[19.692355174983884]
313552,0,,72.12856962428357,16.848384981094576,57,1.8370978038596752,0.4474447883346705,1.9802878743557455,4.1057530487663225,2.4399376219968825,0.9902460019898256,-1.662842382470865,"[-0.0030359525893572936, 0.025351398712476936]",0.0255325365916471,1,0.0255325365916471,57,5.230926089841833,moving,667,[],[],0.0,[],,38.53395917055783,0,0.0,[],0.0,0,0.0,,
316968,0,,71.96163263161428,17.223206438509855,58,1.7620411219290577,0.4238815957873418,1.5961572205993422,4.156918204141754,2.3089626154481295,0.2998158606566337,-0.6904301413331917,"[-0.1669369926692923, 0.3748214574152797]",0.4103158350105217,1,0.4103158350105217,58,5.000274945153019,moving,682,[812],[],1.0,[812],[69.95126797188979],,0,0.0,[812],1.0,0,0.0,[69.95126797188979],[69.95126797188979]
318974,0,,72.38279601246468,17.606503338712542,59,1.8012161141733116,0.4470768630991468,1.7209111705477775,4.028873473091944,2.429375121468754,1.2514372065416082,0.9516213458849744,"[0.42116338085040184, 0.38329690020268714]",0.5694691449712875,1,0.5694691449712875,59,3.735269220191551,moving,702,[],[],0.0,[],,,0,0.0,[],0.0,0,0.0,,
57377,1,,62.35063202397352,102.13847667030032,0,1.4104161474885617,0.4799586987157916,-0.7780873453365654,2.9386198255440763,2.013212600660628,,,"[0.0, 0.0]",0.0,0,0.0,0,0.0,moving,4493,[4513],[],1.0,[4513],[63.76396116763638],,0,0.0,[],0.0,0,0.0,,
56902,1,,62.3116029910686,102.56346912046952,1,1.3599262067802214,0.4731955515387195,2.293950020107695,2.873920099963037,1.9160375958018792,,,"[-0.03902903290492077, 0.4249924501692135]",0.4267807963232704,1,0.4267807963232704,1,0.1467066436440472,moving,4516,[4433],[4433],1.0,[4433],[18.901389911814615],,0,0.0,[],0.0,0,0.0,,
58575,1,,62.70815733423434,102.20544031885534,2,1.419374286954202,0.4776754383035796,2.333832120132631,2.9714198661647315,2.002650100132502,2.3967611686748604,,"[0.39655434316574656, -0.35802880161419637]",0.5342658232274589,1,0.5342658232274589,2,0.3070111703753511,moving,4516,[],[],0.0,[],,46.564883930224525,0,0.0,[],0.0,0,0.0,,
71598,1,,62.71840936937483,101.77292275708082,5,1.4076388227894927,0.472379336167389,-0.7369194782099389,2.9798907678948336,1.985750099287499,3.036615899303492,1.6260031094216782,"[0.17390136799406974, 0.032414133454707894]",0.1768964720898313,1,0.1768964720898313,5,0.9778233811242374,moving,4489,[4474],[],1.0,[4474],[88.23236424955567],68.62807419257533,0,0.0,[4394],1.0,1,1.0,[3.346818641740228],[3.346818641740228]
67073,1,,62.381724025701985,101.63187868423512,6,1.3909213448373865,0.4615982758412635,2.4959404604667177,3.013272400774093,1.9244875962243808,2.9291625400467542,-0.1074533592567377,"[-0.33668534367284764, -0.14104407284570186]",0.3650348628953229,1,0.3650348628953229,6,1.2543974952325023,moving,4501,[],[],0.0,[],,2.865680697837017,0,0.0,[],0.0,0,0.0,,
66309,1,,61.43643288764627,101.29035815858686,12,1.4361538931269728,0.4548626023085997,2.5120821583665185,3.1573356126398364,1.9899750994987553,0.6626784350452556,-1.696334824584052,"[-0.09491172650481161, -0.18730965325667626]",0.2099836708681426,1,0.2099836708681426,12,2.955605756691132,moving,4470,[],[],0.0,[],,112.72046657360563,1,0.0,[4537],1.0,1,1.0,[137.53002828680638],[42.469971713193615]
138203,1,,61.89060536082605,100.79618189843924,15,1.4630642858035838,0.4520068601940254,2.514311593547874,3.2368187623868336,1.9942000997100044,2.932473387019705,0.1765932236080933,"[0.024219419148785448, -0.12587236038329763]",0.1281812442300639,1,0.1281812442300639,15,4.085200924433583,moving,4448,[],[],0.0,[],,34.880018137136624,0,0.0,[],0.0,0,0.0,,
149087,1,,61.93792493555631,100.44640708107006,19,1.4753230343199444,0.4598685978434432,2.7785134744171742,3.208140414976107,2.095600104780014,0.5626486422645206,0.1996448879159588,"[-0.02586776581949124, -0.0267881605548439]",0.0372390501275762,1,0.0372390501275762,19,5.780396946881256,moving,4437,[],[],0.0,[],,99.22605238604469,0,0.0,[],0.0,0,0.0,,
136713,1,,61.46633626762411,100.45893332909516,20,1.427286336000892,0.4648943185530661,2.901845863923346,3.070130735181209,2.0153251007662547,0.829431362255854,0.2667827199913334,"[-0.47158866793220255, 0.012526248025110931]",0.4717549985020358,1,0.4717549985020358,20,6.220538505397234,moving,4472,[4419],[],1.0,[4419],[32.232839590993024],177.79398320464438,0,0.0,[4494],1.0,0,0.0,[14.183646743219114],[14.183646743219114]
137421,1,,61.74789820341587,100.46229722277782,23,1.473266543250258,0.4608589567151276,2.7044710310271807,3.196784009041042,2.0237751011887575,0.3550522770343164,-2.2286830843943757,"[-0.12359226798447054, -0.11793662434281771]",0.1708335332038885,1,0.1708335332038885,23,7.303629876374487,moving,4453,[4385],[],1.0,[4385],[33.89145783724755],30.47599605281979,0,0.0,[4385],1.0,0,0.0,[33.89145783724755],[33.89145783724755]
150970,1,,61.97600806517951,100.60023056713922,27,1.4379771361651594,0.4905014870967805,-0.5322801980721692,2.931646843063359,2.053350102667506,2.605278900732833,0.878958943331636,"[0.14528484453191481, 0.1548741972144967]",0.2123527796227246,1,0.2123527796227246,27,8.738711817249078,moving,4471,[4543],[4543],1.0,[4543],[6.483073692897236],148.9432428572953,0,0.0,[],0.0,0,0.0,,
205510,1,,61.407663522232575,100.5992015790558,29,1.434359283607575,0.4437031071122319,-0.1478751552883929,3.232700561740179,1.956175097808756,1.1711359684953655,-0.6751410069447079,"[-0.2190686564473694, -0.1819703365927836]",0.2847881311384773,1,0.2847881311384773,29,9.589591967821802,moving,4497,[],[],0.0,[],,122.47116786633048,0,0.0,[],0.0,0,0.0,,
213762,1,,61.53308514610211,100.40289585075335,33,1.4438239842607326,0.4343556733739058,0.1598726443136884,3.324059227880391,1.9244875962243757,0.9578563169641946,-1.18274296782905,"[-0.006511835531348709, 0.16768075066330823]",0.1678071456911113,1,0.1678071456911113,33,11.093337972530522,moving,4477,[4518],[4518],1.0,[4518],[158.26770481005696],3.9332903945960513,0,0.0,[4437],1.0,0,0.0,[147.52880770915152],[32.47119229084848]
207324,1,,61.69444689161519,100.1074482138623,34,1.3793410264508463,0.4612364573344066,0.0238377608976458,2.990529054061296,1.9456125972806384,2.6805174497774895,1.722661132813295,"[0.16136174551308358, -0.295447636891069]",0.3366406378611265,1,0.3366406378611265,34,11.649171884790302,moving,4480,[4430],[4430],1.0,[4430],[147.41513684809766],126.31146495372856,1,1.0,[4488],1.0,1,1.0,[12.862751018958193],[12.862751018958193]
217451,1,,60.959709269192594,100.20639501329622,38,1.4128110498185469,0.4594397680170714,0.4566323823359486,3.0750734876874017,1.945612597280643,1.3831741762628558,1.007605126195464,"[-0.296703538281065, -0.07283425224682105]",0.3055123858845283,1,0.3055123858845283,38,14.363167612545062,moving,4449,[],[],0.0,[],,33.65641645539306,0,0.0,[],0.0,0,0.0,,
220783,1,,60.21726233407325,99.84449496318447,39,1.489057081656043,0.4196050502772708,0.1531393391282667,3.548711057390965,1.8695625934781268,0.2128327339957803,-1.1703414422670757,"[-0.7424469351193466, -0.36190005011174264]",0.8259534476827329,1,0.8259534476827329,39,15.169996975053476,moving,4476,[4442],[4442],1.0,[4442],[4.099903477095921],26.26659800610974,0,0.0,[4442],1.0,0,0.0,[4.099903477095921],[4.099903477095921]
267356,1,,59.01937647546805,99.85034971845516,42,1.4556585508447586,0.4577221549411069,2.690050438787568,3.180223057002892,1.97730009886501,0.4450867867869902,0.1646608435486788,"[-0.2671921158469601, 0.14377458566160328]",0.3034184540415118,1,0.3034184540415118,42,16.903186337848936,moving,4460,[4476],[4476],1.0,[4476],[72.47878199296512],23.718395455090107,0,0.0,[4476],1.0,0,0.0,[72.47878199296512],[72.47878199296512]
269846,1,,58.59621149798672,100.03874101623008,43,1.4602595055539944,0.4274338918630025,2.7651349442451254,3.4163400080170163,1.9160375958018765,0.0748050929184049,-0.3702816938685853,"[-0.42316497748132775, 0.18839129777491337]",0.4632060872269369,1,0.4632060872269369,43,17.26181519283287,moving,4479,[4515],[],1.0,[4515],[70.81856860238881],11.398262470860118,0,0.0,[4515],1.0,0,0.0,[70.81856860238881],[70.81856860238881]
281846,1,,57.80442398277663,100.21572893369016,44,1.4148045728755057,0.4727107510135744,0.433312031808033,2.992960430542181,2.0089876004493807,0.1989372091230132,0.1241321162046083,"[-0.791787515210089, 0.1769879174600817]",0.8113274259936143,1,0.8113274259936143,44,17.547602089455154,moving,4481,[4508],[],1.0,[4508],[124.17214710425262],81.1001889380283,0,0.0,[4451],1.0,1,1.0,[152.74843094396192],[27.25156905603808]
288484,1,,57.83616010977982,100.70644301869096,45,1.4380961894190685,0.4637027685023147,0.0494777198448013,3.10133190289954,2.0237751011887632,1.415465320958079,1.2165281118350657,"[0.03173612700318529, 0.49071408500078917]",0.4917392550685007,1,0.4917392550685007,45,17.64360919427275,moving,4515,[4524],[4524],1.0,[4524],[135.37084129082808],101.07620012934942,0,0.0,[4433],1.0,0,0.0,[90.26102680236548],[89.73897319763452]
286912,1,,58.63285947763347,100.49629465699216,46,1.4773103890066617,0.4444968462419342,2.7947446027845277,3.3235565145102948,2.025887601294379,1.764112487661864,0.3486471667037849,"[0.7966993678536483, -0.21014836169879914]",0.8239491590280871,1,0.8239491590280871,46,17.832787026335193,moving,4496,[4429],[4429],1.0,[4429],[104.61781707247852],165.83244583816736,0,0.0,[],0.0,0,0.0,,
299293,1,,58.02953528803231,100.50270769615432,52,1.3735929695406996,0.5113331953744823,1.0949649183214143,2.6862972753699843,1.9561750978087489,2.014682633789352,1.8189139519285504,"[-0.11163039401277786, 0.2375110062711343]",0.2624363217380072,1,0.2624363217380072,52,23.236299942194748,moving,4491,[],[],0.0,[],,54.81956651308602,0,0.0,[],0.0,0,0.0,,
300138,1,,57.627272717290296,99.94474008729344,53,1.499208149572472,0.4393566612379026,1.4148575443337237,3.4122804587698776,1.985750099287506,2.0775874998570307,0.0629048660676785,"[-0.40226257074201044, -0.5579676088608778]",0.6878539295213022,1,0.6878539295213022,53,24.410091497796788,moving,4472,[],[],0.0,[],,,0,0.0,[],0.0,0,0.0,,
304705,1,,58.089663956770394,99.88346521877364,55,1.4458596197084503,0.4463262666376549,1.249829169636958,3.23946791346308,1.9456125972806315,1.6433162200701732,-0.6890988083086094,"[0.007997588764474983, -0.12390772958555374]",0.1241655623636939,1,0.1241655623636939,55,24.40739806686519,moving,4485,[],[],0.0,[],,,0,0.0,[],0.0,0,0.0,,
17738,2,,74.17244756548628,33.86393045209574,0,1.5304828991368082,0.4104773142353701,0.2369147897436414,3.72854441904485,1.945612597280634,,,"[0.0, 0.0]",0.0,0,0.0,0,0.0,moving,1428,[1373],[1373],1.0,[1373],[22.053212573847162],,0,0.0,[],0.0,0,0.0,,
17287,2,,74.55183373673653,34.107048132702815,1,1.534760872039856,0.4130155807904763,0.4189274250337376,3.7159878305376655,1.9287125964356264,,,"[0.3793861712502462, 0.24311768060707806]",0.4505996821566637,1,0.4505996821566637,1,0.5323137383508194,moving,1434,[],[],0.0,[],,,0,0.0,[],0.0,0,0.0,,
20940,2,,75.6103822680082,34.46087966529687,2,1.570315683012708,0.4335854232911827,0.4471209912990079,3.621698513508679,2.0132126006606224,0.2473083853206547,,"[1.0585485312716685, 0.3538315325940573]",1.1161190557083354,1,1.1161190557083354,2,1.3447018495900145,moving,1457,[],[],0.0,[],,8.626643766814837,0,0.0,[],0.0,0,0.0,,
