SPOT_ID,TRACK_ID,PREV_TRACK_ID,POSITION_X,POSITION_Y,FRAME,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,ANGLE,ANGULAR_VELOCITY,TOTAL_DISPLACEMENT_VECTOR,TOTAL_DISPLACEMENT,FRAME_GAP,STEP_SPEED,MSD_LAG_TIME,MSD,CLASS
9032,0,,73.42003195598451,15.9757333311204,0,1.7261389186168208,0.470883133883524,-1.0669988825029535,3.665748026226381,2.279387613969371,,,"[0.0, 0.0]",0.0,0,0.0,0,0.0,moving
9497,0,,73.97220686405467,15.659401571425953,1,1.7654155571575636,0.4438529121580783,2.7499649840718705,3.977478819669906,2.387125119356253,,,"[0.5521749080701568, -0.3163317596944495]",0.6363669627610103,1,0.6363669627610103,1,0.4058561065508933,not moving
11190,0,,74.02154106622302,15.584127840583076,2,1.798203024993829,0.4291593477763921,2.811260494526152,4.190059087168618,2.334312616715628,0.4703941666469335,,"[0.04933420216835316, -0.07527373084287525]",0.089999989214408,1,0.089999989214408,2,0.7597752290419595,not moving
9872,0,,74.11523654047664,15.634200914092805,3,1.667959042880572,0.5161242747745771,0.0159916512896851,3.231700434181421,2.287837614391882,1.481441975321666,1.0110478086747323,"[0.09369547425362157, 0.05007307350972745]",0.1062363148189997,1,0.1062363148189997,3,1.2533676218143237,moving
9797,0,,72.6630775192067,15.798231733728976,4,1.724178881601821,0.4425508922427452,0.3677600648968404,3.896001368032686,2.330087616504377,2.538307133815914,1.056865158494248,"[-1.4521590212699493, 0.1640308196361726]",1.461393832218479,1,1.461393832218479,4,1.6119682407180729,not moving
13426,0,,72.4621390402202,15.704516449705116,5,1.725108888148216,0.4559974794691722,0.3146420888590062,3.783154437950884,2.368112618405634,0.5488780042028829,-1.989429129613031,"[-0.20093847898650097, -0.09371528402385998]",0.2217178991355484,1,0.2217178991355484,5,1.9687243937239092,moving
9600,0,,72.69827930129019,15.391969814546467,6,1.750192517449462,0.4483613497482694,-0.1015298591412348,3.903531199627488,2.3955751197787594,1.7814328680008658,1.2325548637979828,"[0.2361402610699912, -0.31254663515864856]",0.3917239104869614,1,0.3917239104869614,6,2.242165600504287,not moving
9342,0,,72.82451211428231,15.31676922942176,7,1.7144138305136136,0.4526237555448983,0.1797318407835441,3.7877239307726778,2.3258626162931315,0.386488167416381,-1.3949447005844848,"[0.12623281299212863, -0.0752005851247084]",0.1469348531799185,1,0.1469348531799185,7,2.48248087861478,moving
9881,0,,72.9447927215227,15.773873395575604,8,1.7206751008952923,0.4317431234352474,0.3620274678893755,3.985414028611293,2.2899501144975063,1.8507663569354995,1.4642781895191186,"[0.1202806072403888, 0.45710416615384375]",0.4726644086382192,1,0.4726644086382192,8,2.7401031644493465,moving
8445,0,,72.60987343887001,15.850768428325305,9,1.6344025817250538,0.5447002755390626,0.4996896820529342,3.000553983762111,2.3723376186168794,1.602418111181209,-0.2483482457542905,"[-0.33491928265269166, 0.076895032749702]",0.3436331939061931,1,0.3436331939061931,9,2.941313630117776,moving
8954,0,,72.95337196517383,16.39324540394115,10,1.7307504010035208,0.4763965571187364,0.795124643178484,3.6330035873289295,2.391350119567507,1.909591775790219,0.3071736646090099,"[0.3434985263038186, 0.5424769756158465]",0.6420845011727124,1,0.6420845011727124,10,3.144635854782714,moving
11876,0,,73.54973926151177,17.673049132616857,11,1.7543881431355834,0.4531636635055174,0.9719813011105576,3.871422809066913,2.3934626196731243,0.1284110570850439,-1.7811807187051751,"[0.5963672963379452, 1.2798037286757058]",1.4119318454067358,1,1.4119318454067358,11,3.3864074843664396,not moving
14934,0,,73.56253585267304,17.581116233672432,12,1.7318879578744564,0.4496161311465476,0.9572830374741472,3.8519257604437818,2.380787619039374,2.5672204789003272,2.438809421815283,"[0.012796591161261972, -0.09193289894442458]",0.0928192364419912,1,0.0928192364419912,12,3.6443658868467472,moving
13658,0,,73.36225279191537,18.228822294801997,13,1.7285227973828658,0.4457223815370176,0.9754979683163842,3.878025580457217,2.389237619461874,2.9800058465190737,0.4127853676187465,"[-0.20028306075766977, 0.6477060611295649]",0.6779649298086414,1,0.6779649298086414,13,3.849757608688176,moving
85728,0,,73.04080235710119,17.419035893144663,14,1.7085104468526449,0.4329995754870216,1.224247095891006,3.945755477776108,2.254037612701887,2.4638192008145334,-0.5161866457045403,"[-0.32145043481418156, -0.809786401657334]",0.8712544968901792,1,0.8712544968901792,14,4.004490553180756,not moving
88876,0,,72.77491887363826,17.546140748731624,15,1.7731217681002878,0.4242760457575492,0.8774338708018073,4.179170108306163,2.270937613546885,1.6388475599905896,-0.8249716408239438,"[-0.2658834834629289, 0.1271048555869605]",0.2947026825330296,1,0.2947026825330296,15,4.068353540225352,moving
96217,0,,71.93152149390089,16.495675583982372,16,1.7708567534849513,0.4293660477685831,1.0224939543006488,4.124352083002604,2.359662617983129,1.3402334483002307,-0.2986141116903589,"[-0.8433973797373682, -1.0504651647492516]",1.3471437200609038,1,1.3471437200609038,16,4.11687040728038,moving
