0.,0.
0.5,0.12185625506507394
1.,0.4580195186546049
1.5,0.9767870138907172
2.,1.657020881683324
2.5,2.482236649682915
3.,3.4383814433277267
3.5,4.513051237387613
4.,5.695162268454915
4.500000000000001,6.974765361852045
5.,8.342904023144108
5.5,9.791501483333132
6.,11.313264203889792
6.500000000000001,12.901595997801646
7.,14.550529727121056
7.5,16.254659063997313
8.,18.00907736303996
8.5,19.809326506329455
9.000000000000002,21.651357236550385
9.5,23.531487773209435
10.,25.446377772122798
10.5,27.392987133247146
11.,29.36854712125612
11.5,31.37053955286087
12.,33.396649074410035
12.5,35.44476833309403
13.000000000000002,37.51296730999232
13.5,39.59948914142229
14.,41.7027289798137
14.5,43.821215152849945
15.,45.953609944229314
15.5,48.098695557349075
16.,50.25535968735085
16.5,52.42257815177045
17.,54.5994230646303
17.5,56.78505310172825
18.000000000000004,58.97869677055678
18.5,61.179643725612245
19.,63.38724438857996
19.5,65.60090342309633
20.,67.8200808848646
20.5,70.04427950576022
21.,72.27303957019504
21.5,74.50592706975696
22.,76.74255276074078
22.5,78.98255677811434
23.,81.22561745753163
23.5,83.47142793790299
24.,85.71971439692246
24.5,87.97022105349349
25.,90.22270868956548
25.500000000000004,92.47695425506001
26.000000000000004,94.73277116947085
26.5,96.98998818875432
27.,99.24843297951988
27.5,101.50795355264411
28.,103.76841898027041
28.5,106.02970506250524
29.,108.29170252325693
29.500000000000004,110.5543116341671
30.,112.8174270227319
30.5,115.08098319612797
31.,117.34491226329506
31.5,119.60914629629622
32.,121.87363490425116
32.5,124.1383163875482
33.,126.40311430385177
33.5,128.66799337628436
34.,130.93292130966867
34.5,133.19784671447997
35.,135.46276628129772
35.50000000000001,137.7276612350698
36.00000000000001,139.9924928931908
36.5,142.2572404110843
37.,144.52187919481713
37.5,146.78637787868442
38.,149.05073801130237
38.5,151.31496332445985
39.,153.5790455269444
39.5,155.84297748145534
40.,158.10675128283592
40.5,160.37035928356946
41.,162.63380254065004
41.5,164.89707125415208
42.,167.1601801632083
42.5,169.42312311081548
43.,171.68590030384732
43.50000000000001,173.94848530488014
44.,176.21086479338797
44.5,178.47303733911866
45.,180.73499815993827
45.5,182.9967324259767
46.,185.25823525990052
46.5,187.51949708586056
47.,189.78051406628103
47.5,192.04127964324985
48.,194.3018059619327
48.5,196.56209797576363
49.,198.82218947072084
49.5,201.08207803581166
50.,203.34174683882995
50.5,205.60120735588612
51.00000000000001,207.86045663679428
51.50000000000001,210.11947476458
52.00000000000001,212.3782669718243
52.5,214.6368320909155
53.,216.89517939267657
53.5,219.153311810477
54.,221.41120599903655
54.5,223.66887664470931
55.,225.92631960842988
55.5,228.18354909956756
56.,230.4405830698989
56.5,232.69742987037768
57.,234.95408784647037
57.5,237.21053468123705
58.,239.4667614748421
58.5,241.72274631292845
59.00000000000001,243.97849073926986
59.50000000000001,246.23401529332358
60.,248.48932564951602
60.5,250.74443373503777
61.,252.99933059193057
61.5,255.25403572053293
62.,257.5085638989153
62.5,259.76293732931134
63.,262.0171580227496
63.5,264.2712597520776
64.,266.5252546712891
64.5,268.7791579775956
65.,271.03296480886223
65.5,273.2866860658541
66.,275.5403120652722
66.5,277.793865817378
67.,280.0473480704756
67.5,282.300768142895
68.,284.5541437134225
68.5,286.8074962797524
69.,289.0607947863226
69.5,291.31405610832246
70.,293.567279993566
70.5,295.8204542841123
71.00000000000001,298.07357240470355
71.50000000000001,300.3266510253884
72.00000000000001,302.5796828912104
72.5,304.83266652765985
73.,307.0855800985833
73.5,309.3384264870075
74.,311.59119590821126
74.5,313.8438861529513
75.,316.0964709272625
75.5,318.3489281739937
76.,320.6012724293091
76.5,322.85353540774673
77.,325.1057040908703
77.5,327.35777276565176
78.,329.6097555045884
78.5,331.861631653775
79.,334.11338241313894
79.5,336.3650011804548
80.,338.6164996345515
80.5,340.86790650209093
81.,343.11922335639173
81.5,345.3704310471321
82.,347.6215617502911
82.5,349.8726382774204
83.,352.12364809867785
83.5,354.3746008984614
84.,356.62552356031284
84.5,358.8764309652589
85.,361.12734753716825
85.5,363.3782569877712
86.,365.62914150922495
86.50000000000001,367.87998142691094
87.00000000000001,370.1307721811825
87.50000000000001,372.3815123210462
88.,374.63218601091904
88.5,376.88278955754555
89.,379.13332492107645
89.5,381.38380570484236
90.,383.63425117378256
90.5,385.88465973718587
91.,388.1350395789608
91.5,390.3853790560862
92.,392.63567788331795
92.5,394.88595759432457
93.,397.13623613657114
93.5,399.3864902464813
94.,401.6366902037834
94.5,403.88683177161846
95.,406.1368884191191
95.5,408.38686840228814
96.,410.63674830924765
96.5,412.8865218443849
97.,415.1362041474201
97.5,417.385766872354
98.,419.63521751627513
98.5,421.884579237829
99.,424.1338544257229
99.5,426.38302563401646
100.,428.6321219779591
100.5,430.88111904112577
101.,433.1299927217172
101.5,435.37873667277637
102.00000000000001,437.6273426050282
102.50000000000001,439.87581946391026
103.00000000000001,442.1241478620342
103.50000000000001,444.3723307365588
104.00000000000001,446.6203874324004
104.5,448.8683491847987
105.,451.11626625394854
105.5,453.36411997837496
106.,455.6119251809646
106.5,457.8596791341339
107.,460.1073878676596
107.5,462.35507249357954
108.,464.60271106921454
108.5,466.8502934488423
109.,469.0978259618858
109.5,471.3452917191785
110.,473.59266879884
110.5,475.8399369479154
111.,478.0871608136583
111.5,480.33437129091726
112.,482.58155933240016
112.5,484.8287337329563
113.,487.0758690507928
113.5,489.32295535784107
114.,491.5700222002506
114.5,493.81709072559823
115.,496.06415692005874
115.5,498.31121277801486
116.,500.558299665982
116.5,502.80541292238934
117.,505.0525618834998
117.50000000000001,507.29975239645063
118.00000000000001,509.54696957950046
118.50000000000001,511.7942155182227
119.00000000000001,514.0414612635502
119.50000000000001,516.2886930415672
120.,518.5358925445618
120.5,520.7830868656945
121.,523.0303075570984
121.5,525.2775293679349
122.,527.5247167078775
122.5,529.771863613407
123.,532.01894790174
123.5,534.265980371693
124.,536.5129619948663
124.5,538.759918132611
125.,541.0068786739466
125.5,543.2538398963097
126.,545.5007992953203
126.5,547.7477184789323
127.,549.9945827508466
127.5,552.2413966639529
128.,554.4881459739147
128.5,556.7348436220902
129.,558.9814867755533
129.5,561.2280841297378
130.,563.4746439510527
130.5,565.7211834236721
131.,567.9676971537581
