0.,0.
0.5,0.12670013534370997
1.,0.4155630775853861
1.5,0.7876474734557078
2.,1.2034271112920991
2.5,1.642568014651283
3.,2.0944779375349345
3.5,2.5535358581041776
4.,3.01663158706073
4.500000000000001,3.4819073157336375
5.,3.948179146798627
5.5,4.414636694668471
6.,4.880726414863761
6.500000000000001,5.346077108616918
7.,5.8104391821470776
7.5,6.273658838172704
8.,6.735620870281816
8.5,7.196271762262059
9.000000000000002,7.655582384453093
9.5,8.113586619497388
10.,8.570319200990227
10.5,9.025815300291345
11.,9.480116294768546
11.5,9.93330022022065
12.,10.385418063341389
12.5,10.83652570303445
13.000000000000002,11.286698369579078
13.5,11.735997531357757
14.,12.184496103279304
14.5,12.632274992797829
15.,13.079379111472004
15.5,13.525845431710618
16.,13.971720562648802
16.5,14.417040661915735
17.,14.86187097013009
17.5,15.306251050901585
18.000000000000004,15.750209113693865
18.5,16.193757645321163
19.,16.636908635284758
19.5,17.07968478665377
20.,17.522115250607705
20.5,17.96422054974797
21.,18.4060241616153
21.5,18.8475516836166
22.,19.28883907954231
22.5,19.72992674096823
23.,20.1708274042067
23.5,20.611559987880582
24.,21.052146635496367
24.5,21.492587136353645
25.,21.9328586180036
25.500000000000004,22.372963087699247
26.000000000000004,22.81292188312305
26.5,23.25273149245458
27.,23.69238796432534
27.5,24.13190203264623
28.,24.571283800262627
28.5,25.010500266626885
29.,25.449554155842975
29.500000000000004,25.88846368132841
30.,26.327276490160255
30.5,26.76602047172514
31.,27.20468578043624
31.5,27.643257350773958
32.,28.081737384967546
32.5,28.520126457838956
33.,28.95841794541833
33.5,29.396626061117548
34.,29.83475834528117
34.5,30.272799888935417
35.,30.710752329768514
35.50000000000001,31.1486029428133
36.00000000000001,31.58634629005224
36.5,32.0239863162987
37.,32.4615227937957
37.5,32.898963015319
38.,33.33631074762958
38.5,33.77356481365782
39.,34.21073255765813
39.5,34.64782724771797
40.,35.084853067253675
40.5,35.521836135748046
41.,35.95879176750971
41.5,36.39572104290197
42.,36.83262676938588
42.5,37.26951768160362
43.,37.7064108574865
43.50000000000001,38.14333139748099
44.,38.580270250591994
44.5,39.017217743752276
45.,39.45416006848326
45.5,39.89108182143265
46.,40.32799023924447
46.5,40.76487516802298
47.,41.20171967231727
47.5,41.63852299271787
48.,42.075253177350874
48.5,42.51191470409656
49.,42.94853157232793
49.5,43.38511407253778
50.,43.821667920303376
50.5,44.25819109243279
51.00000000000001,44.69467163930022
51.50000000000001,45.131085819133986
52.00000000000001,45.567448803390626
52.5,46.00375411793882
53.,46.44004724364568
53.5,46.876352320794744
54.,47.31268841245511
54.5,47.749071513587324
55.,48.18551680143279
55.5,48.62201160008316
56.,49.05853424533385
56.5,49.49506154045271
57.,49.93157688539961
57.5,50.36808892089582
58.,50.80460815221259
58.5,51.2411577496016
59.00000000000001,51.67774220643513
59.50000000000001,52.11433195405014
60.,52.55093843245412
60.5,52.98754274596045
61.,53.424085912636805
61.5,53.86055723436705
62.,54.2969760332745
62.5,54.733357844939064
63.,55.169689647773325
63.5,55.605988243819226
64.,56.04225157227239
64.5,56.47849586349283
65.,56.91476053091195
65.5,57.35106859250006
66.,57.78744046281206
66.5,58.22387406723997
67.,58.66033183964881
67.5,59.09675518585548
68.,59.533135500208026
68.5,59.96946743093599
69.,60.40576296332042
69.5,60.842005010716626
70.,61.27820178726829
70.5,61.71436698047471
71.00000000000001,62.150509541494195
71.50000000000001,62.586638828028036
72.00000000000001,63.02280113137469
72.5,63.45897747844972
73.,63.89516371774702
73.5,64.33137103287137
74.,64.76760567084095
74.5,65.20385646886774
75.,65.64010435879035
75.5,66.07637181374096
76.,66.51266095538497
76.5,66.94894720952942
77.,67.38523814511265
77.5,67.82151876289096
78.,68.25778617197152
78.5,68.69404136358023
79.,69.13024047114718
79.5,69.56639343827527
80.,70.00252253914702
80.5,70.43861900200754
81.,70.8746856049197
81.5,71.31076810136979
82.,71.7468464783935
82.5,72.18291340504194
83.,72.61898038491476
83.5,73.0550622534141
84.,73.49116051420351
84.5,73.92728399183156
85.,74.36343730702245
85.5,74.79963800027369
86.,75.23589722731792
86.50000000000001,75.67222061218777
87.00000000000001,76.10858542520779
87.50000000000001,76.54493471211632
88.,76.9812254387922
88.5,77.41748691429284
89.,77.85372314455161
89.5,78.28993725674941
90.,78.72611380512458
90.5,79.162231507486
91.,79.59830392207348
91.5,80.03437231369668
92.,80.47045657401846
92.5,80.90656399044809
93.,81.3426764360878
93.5,81.77878662609854
94.,82.21487948877775
94.5,82.65097259190995
95.,83.08707194936709
95.5,83.52317361372259
96.,83.95927360133555
96.5,84.3953633058997
97.,84.83147111750571
97.5,85.26760578211095
