Cell ID,Area [microns²],Mean Area [microns²],Normalized Area
20,14.886515579890057,18.331952242456246,0.8120529326611128
27,6.674953962558588,18.331952242456246,0.36411582761488964
30,7.42192302368981,18.331952242456246,0.40486266413573024
31,6.563374564733248,18.331952242456246,0.3580292201248851
34,10.178318090305082,18.331952242456246,0.5552228129163682
37,6.77233285070343,18.331952242456246,0.3694278034948679
38,14.845486554682589,18.331952242456246,0.8098148172293888
39,21.771736866223183,18.331952242456246,1.1876387510873228
40,5.553292078808236,18.331952242456246,0.30292966102906266
41,18.104880526154382,18.331952242456246,0.9876133369049493
42,5.598165720486011,18.331952242456246,0.30537749861254976
43,12.430211628014455,18.331952242456246,0.6780626233155059
44,15.634078042564452,18.331952242456246,0.8528321389773426
45,7.931372946170173,18.331952242456246,0.4326529352286525
46,27.526822757716744,18.331952242456246,1.5015761765932085
47,26.571219834982646,18.331952242456246,1.4494484539101353
48,18.455863120012857,18.331952242456246,1.006759284331411
50,45.28908491605335,18.331952242456246,2.4704998309544575
53,28.095490951611403,18.331952242456246,1.5325967785658472
54,13.432324444758267,18.331952242456246,0.7327274404331804
55,16.32685028435509,18.331952242456246,0.8906225626391606
56,3.12828538366436,18.331952242456246,0.17064660338899124
57,37.275583088095395,18.331952242456246,2.033366801041859
58,12.62202215267849,18.331952242456246,0.6885258037846219
59,2.6833409239106203,18.331952242456246,0.14637507715605347
60,8.295913275390454,18.331952242456246,0.45253845120637887
61,19.144368467710894,18.331952242456246,1.0443169507813312
62,10.693195870358732,18.331952242456246,0.5833091712727472
63,15.457355151754355,18.331952242456246,0.8431919823550265
65,10.63422067354608,18.331952242456246,0.580092100006542
66,8.577448980547075,18.331952242456246,0.4678961011409337
67,19.874411262791718,18.331952242456246,1.0841404668709087
68,36.11961135271997,18.331952242456246,1.9703090470129005
69,8.480611872954352,18.331952242456246,0.4626136791537953
70,19.027759391636256,18.331952242456246,1.037955976536342
71,13.417000112943663,18.331952242456246,0.7318915048158535
72,10.858212062342558,18.331952242456246,0.5923107325795486
74,10.804499931903308,18.331952242456246,0.5893807592887141
75,5.534365593898211,18.331952242456246,0.30189722953133097
76,4.979828620782021,18.331952242456246,0.2716474794893306
77,11.411208241078258,18.331952242456246,0.6224764329600557
78,8.604008219465317,18.331952242456246,0.4693448960410607
79,8.59896310614915,18.331952242456246,0.4690696873099097
80,29.90263992290584,18.331952242456246,1.6311759668265027
81,46.047533032849614,18.331952242456246,2.5118728449556462
82,6.571671075297019,18.331952242456246,0.3584817911579121
83,12.1993434019762,18.331952242456246,0.6654688622700473
