,Abscissa,red_250319_2619+2624_0p5agarose_LB_OD0p5_still_mix50pc_2h30_20X_048.tif,red_250404_2619+2624_5_0p5agarose_LB_OD0p5_Still_mix50pc_2h30_20X_086.tif,red_250506_2619+2624_2_0p5Agar_LB_OD0p5_Still_mix50pc_2h30_20X126.tif,green_250319_2619+2624_0p5agarose_LB_OD0p5_still_mix50pc_2h30_20X_048.tif,green_250404_2619+2624_5_0p5agarose_LB_OD0p5_Still_mix50pc_2h30_20X_086.tif,green_250506_2619+2624_2_0p5Agar_LB_OD0p5_Still_mix50pc_2h30_20X126.tif
98,301.2085263389043,172.16666666666666,184.7,425.99999999999994,322.70000000000005,294.36666666666673,73.06666666666668
99,304.44732769738715,167.43333333333334,205.23333333333338,418.16666666666663,303.9333333333334,285.30000000000007,72.50000000000001
100,307.68612905586997,170.23333333333338,230.96666666666664,402.23333333333335,283.43333333333334,286.09999999999997,75.06666666666666
101,310.9249304143528,167.4,232.4666666666667,431.9333333333333,300.93333333333334,286.23333333333335,84.70000000000002
102,314.16373177283566,175.60000000000005,222.9666666666667,433.40000000000003,301.5,296.8666666666667,83.03333333333333
103,317.4025331313185,156.33333333333337,215.03333333333336,430.03333333333336,297.76666666666665,292.3666666666667,82.03333333333333
104,320.64133448980135,167.76666666666665,208.16666666666666,406.90000000000003,323.8666666666667,295.76666666666665,88.33333333333334
105,323.88013584828417,167.23333333333335,207.13333333333335,411.2,326.20000000000005,315.90000000000003,93.10000000000002
106,327.11893720676704,162.46666666666667,195.36666666666667,423.3,320.4666666666667,334.23333333333335,99.8
107,330.35773856524986,193.46666666666667,231.50000000000003,407.66666666666674,281.23333333333335,315.76666666666665,110.20000000000002
108,333.5965399237327,174.76666666666665,227.63333333333333,391.6333333333334,294.20000000000005,310.6,120.23333333333332
109,336.83534128221555,162.23333333333332,207.16666666666669,387.3,279.96666666666664,324.43333333333334,115.36666666666667
110,340.07414264069837,179.00000000000006,222.29999999999998,394.6666666666667,306.80000000000007,323.63333333333327,114.03333333333333
111,343.31294399918124,176.93333333333334,223.76666666666668,375.9,323.06666666666666,308.7666666666667,135.33333333333334
112,346.55174535766406,170.46666666666667,207.96666666666667,381.9666666666667,317.26666666666665,291.9666666666667,104.46666666666667
113,349.79054671614693,169.0666666666667,223.43333333333337,373.53333333333336,335.9666666666667,302.83333333333337,95.5
