,Abscissa,red_250326_2619+2624_2_0p5agarose_LB_OD0p5_still_mix50pc_30min_20X_025.tif,red_250402_2619+2624_7_0p5agarose_LB_OD0p5_Still_mix50pc_30min_20X_021.tif,red_250506_2619+2624_1_0p5Agarose_LB_OD0p5_Still_mix50pc_30min_20X051.tif,green_250326_2619+2624_2_0p5agarose_LB_OD0p5_still_mix50pc_30min_20X_025.tif,green_250402_2619+2624_7_0p5agarose_LB_OD0p5_Still_mix50pc_30min_20X_021.tif,green_250506_2619+2624_1_0p5Agarose_LB_OD0p5_Still_mix50pc_30min_20X051.tif
0,-16.19400679241421,0.0,0.0,0.0,0.0,0.0,0.0
1,-12.955205433931367,0.0,0.0,0.0,0.0,0.0,0.0
2,-9.716404075448525,0.0,0.0,0.0,0.0,0.0,0.0
3,-6.477602716965683,0.0,0.0,0.0,0.0,0.0,0.0
4,-3.2388013584828417,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,49.300000000000004,76.00000000000001,69.73333333333333,77.76666666666667,38.86666666666667,25.96666666666667
6,3.2388013584828417,72.03333333333335,222.73333333333332,200.0666666666667,97.76666666666667,124.43333333333332,40.63333333333335
7,6.477602716965683,44.3,285.56666666666666,177.89999999999998,77.73333333333335,123.83333333333333,30.100000000000005
8,9.716404075448525,52.633333333333326,279.50000000000006,180.7,89.43333333333335,118.43333333333334,21.900000000000002
9,12.955205433931367,64.13333333333334,216.10000000000002,175.66666666666669,81.16666666666667,137.8,27.666666666666668
10,16.19400679241421,77.46666666666667,182.13333333333338,160.20000000000002,93.66666666666667,153.0666666666667,26.166666666666668
11,19.43280815089705,84.93333333333334,186.56666666666666,152.30000000000004,109.90000000000002,143.83333333333334,22.66666666666667
12,22.67160950937989,82.4,158.03333333333333,116.53333333333335,105.40000000000002,173.13333333333333,26.46666666666667
13,25.910410867862733,76.86666666666667,158.53333333333333,112.06666666666668,133.66666666666669,182.2,32.8
14,29.149212226345576,93.86666666666666,158.63333333333335,118.93333333333334,141.73333333333335,209.93333333333337,45.4
15,32.38801358482842,84.4,144.20000000000002,124.56666666666668,166.93333333333334,213.36666666666665,52.033333333333346
16,35.62681494331126,81.86666666666667,106.00000000000001,118.56666666666668,170.16666666666669,244.13333333333333,46.766666666666666
17,38.8656163017941,79.96666666666665,117.1,124.26666666666667,146.53333333333336,268.06666666666666,51.43333333333334
18,42.104417660276944,98.43333333333334,140.60000000000002,101.96666666666667,145.63333333333335,275.73333333333335,60.53333333333334
19,45.34321901875978,91.16666666666669,143.4,99.89999999999999,170.43333333333334,252.1666666666667,68.43333333333334
20,48.58202037724263,76.43333333333334,109.3,106.53333333333335,159.13333333333335,264.1333333333333,71.2
21,51.82082173572547,69.93333333333334,122.23333333333335,103.43333333333334,165.3666666666667,269.9,91.56666666666668
22,55.05962309420831,81.53333333333333,122.76666666666668,101.8,182.56666666666666,269.0666666666667,110.6
23,58.29842445269115,91.33333333333334,119.10000000000002,93.23333333333335,191.23333333333335,296.06666666666666,137.23333333333335
24,61.537225811174,77.96666666666667,132.8,106.43333333333335,200.09999999999997,300.70000000000005,116.2
25,64.77602716965684,61.1,115.86666666666667,95.66666666666667,211.56666666666666,328.9333333333334,118.86666666666667
26,68.01482852813967,73.46666666666668,112.69999999999999,98.26666666666668,198.43333333333334,327.9666666666667,121.96666666666667
27,71.25362988662252,69.69999999999999,120.26666666666667,98.13333333333334,187.79999999999998,317.4,133.86666666666667
28,74.49243124510537,84.73333333333333,126.70000000000003,91.8,183.16666666666669,289.76666666666665,146.86666666666667
29,77.7312326035882,78.4,116.26666666666667,117.03333333333333,199.7,293.80000000000007,157.83333333333331
30,80.97003396207104,77.26666666666668,123.69999999999999,91.96666666666668,223.53333333333336,298.09999999999997,165.5
31,84.20883532055389,96.66666666666669,113.83333333333333,96.70000000000002,193.4,294.93333333333334,189.9666666666667
32,87.44763667903673,94.30000000000001,127.33333333333334,102.66666666666666,211.23333333333335,273.53333333333336,206.20000000000002
33,90.68643803751957,78.53333333333333,127.40000000000002,126.73333333333333,206.53333333333336,263.6666666666667,192.96666666666667
34,93.92523939600241,88.43333333333334,116.26666666666667,116.93333333333331,203.66666666666666,276.73333333333335,183.03333333333333
35,97.16404075448526,79.13333333333334,130.73333333333335,113.56666666666666,198.46666666666667,283.09999999999997,193.56666666666666
36,100.4028421129681,97.8,138.36666666666667,116.7,173.33333333333334,300.73333333333335,204.3666666666667
37,103.64164347145093,101.1,144.96666666666667,117.6,189.5666666666667,286.23333333333335,202.60000000000005
38,106.88044482993378,89.7,122.93333333333334,105.9,199.23333333333335,278.70000000000005,194.86666666666667
39,110.11924618841662,99.6,136.3,122.86666666666669,187.20000000000002,248.06666666666666,187.66666666666669
40,113.35804754689946,83.43333333333334,141.03333333333336,151.76666666666665,198.79999999999998,269.53333333333336,172.03333333333336
41,116.5968489053823,84.23333333333335,138.43333333333337,131.66666666666666,195.93333333333334,249.80000000000004,185.43333333333334
42,119.83565026386515,102.20000000000002,108.23333333333332,135.70000000000002,187.46666666666667,242.8,192.5
43,123.074451622348,81.86666666666666,113.7,123.13333333333335,194.53333333333336,245.40000000000003,190.03333333333333
44,126.31325298083082,93.83333333333334,134.53333333333333,151.3666666666667,183.89999999999998,215.26666666666668,195.90000000000003
45,129.55205433931368,95.16666666666667,148.83333333333337,115.20000000000002,174.7333333333333,225.60000000000005,188.16666666666663
46,132.7908556977965,109.46666666666665,172.16666666666666,123.73333333333335,174.39999999999998,229.16666666666669,225.30000000000004
47,136.02965705627935,92.80000000000001,138.6,121.53333333333335,186.76666666666668,210.76666666666668,199.23333333333335
48,139.2684584147622,92.96666666666667,141.26666666666668,133.13333333333333,173.36666666666667,195.73333333333335,195.40000000000003
49,142.50725977324504,115.56666666666669,138.16666666666669,147.7,147.0,215.0,171.00000000000003
50,145.74606113172788,122.46666666666668,162.6333333333333,116.9,137.46666666666667,197.1,177.7
51,148.98486249021073,106.26666666666667,152.13333333333333,142.36666666666667,167.5,219.56666666666666,206.0
52,152.22366384869358,118.56666666666669,136.3666666666667,163.0,159.03333333333336,195.46666666666667,192.36666666666667
53,155.4624652071764,96.4,134.3,143.8,172.6,193.93333333333334,175.53333333333336
54,158.70126656565924,111.20000000000002,150.40000000000003,131.63333333333333,150.36666666666667,190.0,189.13333333333333
55,161.94006792414208,108.83333333333334,146.36666666666665,133.33333333333334,154.66666666666666,162.96666666666667,187.70000000000002
56,165.17886928262493,111.69999999999999,125.76666666666668,121.46666666666668,146.5666666666667,194.76666666666665,198.53333333333336
57,168.41767064110778,104.93333333333334,112.83333333333336,124.66666666666666,150.60000000000002,208.9,202.50000000000003
58,171.65647199959062,104.20000000000002,161.93333333333334,141.23333333333335,133.23333333333332,183.40000000000003,207.10000000000002
59,174.89527335807347,106.73333333333333,153.13333333333335,155.9666666666667,131.13333333333335,144.5666666666667,175.36666666666667
60,178.13407471655628,142.03333333333333,145.00000000000003,134.89999999999998,116.93333333333334,168.56666666666666,179.53333333333333
61,181.37287607503913,115.53333333333335,135.16666666666669,135.26666666666668,139.90000000000003,174.93333333333337,202.9
62,184.61167743352198,105.66666666666667,161.23333333333335,129.83333333333331,130.76666666666668,160.20000000000002,209.5
63,187.85047879200482,121.26666666666668,172.9666666666667,125.33333333333334,125.76666666666667,189.2,182.36666666666667
64,191.08928015048767,132.13333333333335,147.63333333333333,103.53333333333335,116.16666666666666,181.16666666666669,179.36666666666667
65,194.3280815089705,153.70000000000002,137.3,111.2,121.4,166.9,189.93333333333337
66,197.56688286745336,109.66666666666666,143.96666666666667,111.46666666666667,118.76666666666668,155.06666666666666,182.36666666666667
67,200.8056842259362,101.03333333333333,169.33333333333331,147.23333333333335,139.10000000000002,161.83333333333334,177.53333333333336
68,204.04448558441902,90.03333333333333,179.26666666666665,151.8,123.9,172.2666666666667,179.5
69,207.28328694290187,127.16666666666669,143.96666666666667,101.13333333333334,132.26666666666668,160.83333333333334,183.4
70,210.5220883013847,127.16666666666669,123.83333333333334,127.43333333333334,116.00000000000001,160.49999999999997,202.76666666666668
71,213.76088965986756,116.36666666666667,128.96666666666667,116.13333333333334,140.96666666666667,140.6,172.2666666666667
72,216.9996910183504,89.76666666666667,115.03333333333333,127.63333333333333,119.86666666666667,136.2666666666667,133.10000000000002
73,220.23849237683325,104.9,129.70000000000002,135.9666666666667,112.20000000000002,147.46666666666667,140.13333333333335
74,223.4772937353161,108.90000000000002,89.70000000000002,146.56666666666666,113.0,149.66666666666669,146.2
75,226.7160950937989,124.16666666666667,122.23333333333335,135.76666666666668,93.36666666666667,167.73333333333332,146.33333333333334
76,229.95489645228176,116.13333333333331,120.96666666666667,139.0,130.76666666666668,154.10000000000002,139.70000000000002
77,233.1936978107646,105.5,139.4,119.13333333333333,105.26666666666667,141.23333333333335,169.93333333333334
78,236.43249916924745,113.13333333333333,134.90000000000003,129.9666666666667,106.26666666666667,159.76666666666668,156.8666666666667
79,239.6713005277303,104.16666666666666,115.26666666666668,111.76666666666665,118.80000000000001,157.2,166.70000000000002
80,242.91010188621314,108.23333333333333,134.53333333333336,106.16666666666667,117.60000000000001,137.70000000000002,163.86666666666667
81,246.148903244696,117.20000000000002,155.8,117.73333333333332,96.19999999999999,138.63333333333333,138.86666666666667
