,Abscissa,red_250402_2619+2624_7_0p5agarose_LB_OD0p5_Still_mix50pc_10min_20X_017.tif,red_250404_2619+2624_3_0p5agarose_LB_OD0p5_Still_mix50pc_10min_20X_041.tif,red_250506_2619+2624_1_0p5Agarose_LB_OD0p5_Still_mix50pc_10min_20X019.tif,green_250402_2619+2624_7_0p5agarose_LB_OD0p5_Still_mix50pc_10min_20X_017.tif,green_250404_2619+2624_3_0p5agarose_LB_OD0p5_Still_mix50pc_10min_20X_041.tif,green_250506_2619+2624_1_0p5Agarose_LB_OD0p5_Still_mix50pc_10min_20X019.tif
97,297.96972498042146,76.4,28.266666666666673,56.500000000000014,49.56666666666666,26.633333333333333,69.13333333333333
98,301.2085263389043,66.60000000000001,32.63333333333334,50.333333333333336,40.233333333333334,26.500000000000004,51.50000000000001
99,304.44732769738715,58.96666666666667,34.4,44.03333333333334,45.96666666666667,29.866666666666674,52.1
100,307.68612905586997,60.83333333333334,41.099999999999994,52.43333333333334,47.166666666666664,34.76666666666667,44.266666666666666
101,310.9249304143528,69.19999999999999,29.23333333333333,56.23333333333333,59.96666666666666,26.633333333333333,61.233333333333334
102,314.16373177283566,69.26666666666665,26.000000000000004,66.13333333333334,62.76666666666668,27.233333333333334,40.1
103,317.4025331313185,68.6,20.6,70.96666666666667,40.9,23.933333333333337,39.766666666666666
104,320.64133448980135,65.56666666666668,22.6,69.06666666666668,33.6,29.600000000000005,36.1
105,323.88013584828417,50.63333333333333,18.233333333333334,50.66666666666667,63.433333333333344,35.03333333333334,48.333333333333336
106,327.11893720676704,59.06666666666667,36.96666666666667,55.03333333333333,47.10000000000001,24.73333333333333,48.63333333333334
107,330.35773856524986,54.06666666666668,41.766666666666666,54.86666666666667,52.83333333333334,22.766666666666666,50.16666666666667
108,333.5965399237327,51.96666666666667,44.733333333333334,52.400000000000006,32.7,24.46666666666667,53.933333333333344
109,336.83534128221555,58.06666666666667,36.96666666666667,56.400000000000006,51.69999999999999,26.3,46.49999999999999
110,340.07414264069837,43.733333333333334,37.10000000000001,50.39999999999999,53.43333333333334,32.766666666666666,45.43333333333334
111,343.31294399918124,49.66666666666667,22.366666666666667,51.03333333333333,42.900000000000006,31.83333333333334,49.63333333333334
112,346.55174535766406,36.166666666666664,33.1,54.133333333333326,38.5,35.83333333333333,41.166666666666664
113,349.79054671614693,40.93333333333334,39.1,47.23333333333334,38.03333333333334,23.233333333333334,44.666666666666664
