,Abscissa,red_241211_2619+2621_0p5agarose_LB_OD0p5_Still_mix50pc_2h30_20X_1028.tif,red_250326_2619+2621_1_0p5agarose_LB_OD0p5_still_mix50pc_2h30_20X_040.tif,red_250506_2619+2621_1_0p5Agar_LB_OD0p5_Still_mix50pc_2h30_20X132.tif,green_241211_2619+2621_0p5agarose_LB_OD0p5_Still_mix50pc_2h30_20X_1028.tif,green_250326_2619+2621_1_0p5agarose_LB_OD0p5_still_mix50pc_2h30_20X_040.tif,green_250506_2619+2621_1_0p5Agar_LB_OD0p5_Still_mix50pc_2h30_20X132.tif
83,252.62650596166165,154.29999999999998,365.1666666666667,233.03333333333336,111.43333333333335,262.33333333333337,254.3
84,255.8653073201445,135.33333333333334,333.4,231.76666666666668,126.43333333333334,260.53333333333336,268.0
85,259.10410867862737,135.76666666666668,334.70000000000005,225.13333333333335,136.16666666666669,252.8,273.40000000000003
86,262.3429100371102,132.26666666666668,317.4,229.66666666666669,123.0,285.40000000000003,252.13333333333335
87,265.581711395593,130.33333333333337,330.9000000000001,221.53333333333336,113.00000000000001,281.0666666666667,232.93333333333334
88,268.8205127540759,122.0,323.06666666666666,241.26666666666665,123.13333333333335,283.2666666666667,263.23333333333335
89,272.0593141125587,130.03333333333333,306.83333333333337,228.06666666666666,106.63333333333334,296.8,256.53333333333336
90,275.29811547104157,124.76666666666667,330.83333333333337,219.10000000000002,107.80000000000003,276.26666666666665,255.33333333333334
91,278.5369168295244,131.36666666666667,328.8666666666667,234.00000000000003,103.56666666666668,269.8666666666667,236.73333333333335
92,281.77571818800726,130.60000000000002,311.06666666666666,233.0666666666667,109.9666666666667,280.3333333333333,253.83333333333334
93,285.0145195464901,111.2,306.70000000000005,224.33333333333334,153.5,288.1,270.73333333333335
94,288.2533209049729,90.13333333333333,302.8666666666667,214.36666666666667,151.0666666666667,285.6,266.83333333333337
95,291.49212226345577,104.46666666666668,293.5666666666667,233.09999999999997,135.4,279.8666666666667,245.13333333333335
96,294.7309236219386,101.80000000000001,286.1333333333333,205.33333333333334,143.13333333333335,295.36666666666673,274.9666666666667
97,297.96972498042146,92.6,300.9666666666667,182.7,145.7,297.1,278.9666666666667
98,301.2085263389043,109.8,296.0,181.13333333333333,139.66666666666669,298.5333333333333,265.2333333333334
