,Abscissa,red_250326_2619+2624_2_0p5agarose_LB_OD0p5_still_mix50pc_1h30_20X_038.tif,red_250402_2619+2624_7_0p5agarose_LB_OD0p5_Still_mix50pc_1h30_20X_033.tif,red_250506_2619+2624_1_0p5Agarose_LB_OD0p5_Still_mix50pc_1h30_20X069.tif,green_250326_2619+2624_2_0p5agarose_LB_OD0p5_still_mix50pc_1h30_20X_038.tif,green_250402_2619+2624_7_0p5agarose_LB_OD0p5_Still_mix50pc_1h30_20X_033.tif,green_250506_2619+2624_1_0p5Agarose_LB_OD0p5_Still_mix50pc_1h30_20X069.tif
82,249.3877046031788,117.53333333333333,235.50000000000003,199.56666666666666,271.23333333333335,272.23333333333335,377.33333333333337
83,252.62650596166165,121.96666666666667,236.03333333333333,203.46666666666667,294.20000000000005,273.0666666666667,394.6666666666667
84,255.8653073201445,120.00000000000001,249.26666666666668,194.2,290.0333333333334,268.03333333333336,371.0
85,259.10410867862737,128.36666666666665,224.56666666666666,226.5333333333333,292.1666666666667,292.96666666666664,344.63333333333344
86,262.3429100371102,125.20000000000002,239.70000000000002,240.63333333333335,287.53333333333336,284.1333333333333,365.06666666666666
87,265.581711395593,128.06666666666666,236.0333333333334,242.26666666666668,285.7666666666667,298.6666666666667,339.53333333333336
88,268.8205127540759,145.43333333333334,243.93333333333337,233.33333333333331,266.8666666666667,277.56666666666666,334.33333333333337
89,272.0593141125587,140.83333333333334,254.73333333333332,227.16666666666669,268.6666666666667,281.83333333333337,363.4666666666667
90,275.29811547104157,121.23333333333333,241.40000000000003,225.80000000000004,269.0,282.2,372.56666666666666
91,278.5369168295244,115.70000000000003,221.06666666666666,222.8,307.29999999999995,299.5333333333333,366.5333333333333
92,281.77571818800726,120.6,231.06666666666666,228.4333333333333,289.5,310.30000000000007,350.7333333333334
93,285.0145195464901,113.53333333333335,233.53333333333336,261.26666666666665,287.8666666666667,285.83333333333337,356.4333333333334
94,288.2533209049729,133.26666666666668,221.13333333333333,235.9,281.1666666666667,289.2,362.8333333333333
95,291.49212226345577,130.83333333333334,227.76666666666665,257.6333333333333,273.33333333333337,290.50000000000006,346.1
96,294.7309236219386,147.46666666666667,203.86666666666667,261.73333333333335,278.3666666666667,276.8666666666667,338.0333333333334
97,297.96972498042146,153.96666666666667,197.2666666666667,235.43333333333334,271.0,277.8666666666667,328.96666666666664
