SPOT_ID,TRACK_ID,PREV_TRACK_ID,POSITION_X,POSITION_Y,FRAME,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,ANGLE,ANGULAR_VELOCITY,TOTAL_DISPLACEMENT_VECTOR,TOTAL_DISPLACEMENT,FRAME_GAP,STEP_SPEED,MSD_LAG_TIME,MSD,CLASS
4113,0,,8.16766389466782,20.34973265160052,0,2.2202967320110645,0.4428619473493276,2.5585070525298548,5.013518874900543,3.0758001537900044,,,"[0.0, 0.0]",0.0,0,0.0,0,0.0,moving
4750,0,,7.832382601960664,20.7980014245181,1,2.3091305727797784,0.4480022549210684,-0.4261293834893728,5.154283371155384,3.113825155691254,,,"[-0.33528129270715556, 0.44826877291758294]",0.5597842781040004,1,0.5597842781040004,1,0.3476360879468979,moving
3236,0,,8.358747382193494,20.68784538377244,2,2.276152247042351,0.4606408115777624,2.883941487967914,4.9412735255614795,3.1138251556912517,2.4192818616065455,,"[0.5263647802328295, -0.11015604074566099]",0.5377678264663243,1,0.5377678264663243,2,0.9355057781939068,moving
4073,0,,9.11005713557203,20.718629659277497,3,2.2952578030448136,0.4511263326198205,-0.1244653683824028,5.087838233063431,3.1243876562193735,0.2472508675329756,-2.17203099407357,"[0.7513097533785356, 0.030784275505055803]",0.7519401685906181,1,0.7519401685906181,3,1.5135212674211893,moving
3363,0,,9.697958044105544,20.712395301781243,4,2.2895104285408014,0.4775154562095364,-0.1168448902590042,4.794631040248783,3.145512657275625,0.0515552772254069,-0.1956955903075686,"[0.5879009085335145, -0.006234357496254006]",0.5879339635264516,1,0.5879339635264516,4,2.110570614330757,moving
5159,0,,10.10330434614993,20.829415725413934,5,2.30046404794284,0.4621280088607569,-0.1554843601333461,4.9779801350149055,3.130725156536251,0.2916549383193849,0.2400996610939779,"[0.4053463020443857, 0.11702042363269527]",0.4218997560182203,1,0.4218997560182203,5,2.6901006071443456,moving
5754,0,,10.275953044157117,21.36835491418626,6,2.309024943349987,0.4422850053028247,0.2599677550306147,5.220672000329377,3.0948126547406294,0.9797258182925944,0.6880708799732094,"[0.17264869800718508, 0.5389391887723214]",0.5659178581014599,1,0.5659178581014599,6,3.186739296896784,moving
4018,0,,10.536040217738982,21.627667207358435,7,2.312046429834586,0.4624865045444897,0.443922765950415,4.9991651802072745,3.084250154212505,0.4768704312524719,-0.5028553870401223,"[0.2600871735818675, 0.25931229317217586]",0.3672712938033912,1,0.3672712938033912,7,3.6354614864458865,moving
4754,0,,9.519514851766658,21.360763118106487,8,2.2998270516576467,0.4320486516485572,0.3106902938328356,5.323074248426084,3.035662651783128,2.614455603976677,2.1375851727242052,"[-1.0165253659723241, -0.2669040892519483]",1.050981261738086,1,1.050981261738086,8,4.075471835794811,not moving
3662,0,,9.327722227728565,21.279493929072977,9,2.325414868908074,0.4436713970307049,0.2555550699705047,5.2412999451193825,3.0927001546350024,0.1440291973513382,-2.470426406625339,"[-0.19179262403809538, -0.0812691890335131]",0.2083004842087101,1,0.2083004842087101,9,4.503003165580604,moving
4739,0,,8.731756663966152,21.18600536390439,10,2.324484131961678,0.4324943612752261,0.1884880079357223,5.374599856302977,3.0589001529450037,0.2451974313605238,0.1011682340091856,"[-0.5959655637624106, -0.09348856516858461]",0.603253731864071,1,0.603253731864071,10,4.731417602288028,moving
5016,0,,8.299863843860285,21.10659143675578,11,2.2743087987545416,0.4341303977709573,0.1125539026731332,5.238768836349587,3.020875151043753,0.0262419555519143,-0.2189554758086094,"[-0.43189282010586716, -0.0794139271486074]",0.4391332142803175,1,0.4391332142803175,11,4.886259362321919,moving
3350,0,,7.958850915438261,21.12027478217647,12,2.3161234363771257,0.4234328663194598,0.0655309341592059,5.469871662323259,2.9976376498818764,0.2219470361199281,0.1957050805680137,"[-0.3410129284220238, 0.013683345420687942]",0.3412873441733024,1,0.3412873441733024,12,5.1746902099017555,moving
4072,0,,7.501484120553627,21.406424499858502,13,2.336229848064671,0.4406448767646952,0.0879577961397867,5.301842756502125,3.111712655585633,0.518959661300689,0.2970126251807609,"[-0.45736679488463405, 0.2861497176820329]",0.5395053716067617,1,0.5395053716067617,13,5.573757982534098,moving
15323,0,,7.909991090281617,21.372213649059372,14,2.245637908383074,0.4632028679884243,-0.1014060512289618,4.848065639436398,3.0927001546350077,2.666080017077621,2.147120355776932,"[0.4085069697279895, -0.034210850799130554]",0.409936978850097,1,0.409936978850097,14,5.933806932980711,moving
