SPOT_ID;TRACK_ID;PREV_TRACK_ID;POSITION_X;POSITION_Y;FRAME;ELLIPSE_MAJOR;ELLIPSE_MINOR;ELLIPSE_THETA;ELLIPSE_ASPECTRATIO;AREA;ANGLE;ANGULAR_VELOCITY;TOTAL_DISPLACEMENT_VECTOR;TOTAL_DISPLACEMENT;FRAME_GAP;STEP_SPEED;MSD_LAG_TIME;MSD;file;condition;CLASS;SPOT_LABEL;NEIGHBOUR;NEIGHBOUR_UNCERTAIN;CONTACT;UPDATE_NEIGHBOUR;CONTACT_ANGLE (deg);DISP_RELATIVE_ANGLE (deg);REVERSAL;CONTACT_REVERSAL;UPDATE_NEIGHBOUR_CORRECTED;CONTACT_CORRECTED;REVERSAL_CORRECTED;CONTACT_REVERSAL_CORRECTED
126926;7;;84.41243057126924;86.88861392783826;27;1.2943559481152966;0.4685578400294923;1.2945597349471645;2.76242512137632;1.8209750910487423;2.7893668069657047;-0.3231831874885644;[0.32928808540262366, 0.6448518635513523];0.7240611639314578;1;0.7240611639314578;27;45.781242806085935;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;4091;[];[];0.0;[];;6.9395785028294465;0;0.0;[];0.0;0;0.0
209771;7;;85.08282041409667;88.7194350883443;28;1.322636986564616;0.4624142005683551;-1.5613028813655188;2.860286264865909;1.8252000912600184;0.1211184935749924;-2.668248313390712;[0.6703898428274329, 1.8308211605060336];1.949699634077734;1;1.949699634077734;28;46.42630472142794;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;4201;[4239];[4239];1.0;[4239];[26.083199754008007];59.812470722474586;0;0.0;[4206];1.0;0;0.0
218630;7;;84.07223316240734;89.9366367181072;29;1.3479789990300153;0.4469818497621364;1.971072394191915;3.0157354258284736;1.8590000929500003;1.043924547859893;0.9228060542849006;[-1.01058725168933, 1.2172016297628971];1.5820450059256992;1;1.5820450059256992;29;48.14561206556211;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;4232;[];[];0.0;[];;179.6221877652564;1;0.0;[4334];1;1;1
211871;7;;84.3078669225114;89.64898927826103;30;1.3383224852640248;0.4707700963589473;-1.4494852568435963;2.84283665342158;1.9012500950624984;3.1349985861392;2.0910740382793067;[0.2356337601040508, -0.28764743984616814];0.3718391030416627;1;0.3718391030416627;30;49.693921574536;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;4237;[];[];0.0;[];;23.908307139871464;0;0.0;[];0.0;0;0.0
207805;7;;84.74904354455914;88.04896462898391;31;1.3228540760155174;0.4570715341341518;1.6369261356718356;2.894194840904828;1.8273125913656356;0.4172786781688255;-2.717719907970374;[0.4411766220477489, -1.6000246492771169];1.65973362023423;1;1.65973362023423;31;52.4169653000495;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;4171;[];[];0.0;[];;3.202717656310883;0;0.0;[];0.0;0;0.0
211826;7;;85.14782573513222;86.86523131491714;32;1.3249518405443956;0.4778702614935706;-1.122041493033848;2.77261831779047;1.8822375941118803;0.055897968114381;-0.3613807100544445;[0.3987821905730726, -1.183733314066771];1.2491003940235386;1;1.2491003940235386;32;55.039729093915206;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;4112;[];[];0.0;[];;168.38524969824363;1;0.0;[4076];1;1;1
212504;7;;84.07674540809693;88.70312115433526;34;1.2960211869160003;0.4702301142867995;1.4792780763125457;2.756142466293726;1.814637590731874;1.47147779982873;-1.5732097932984237;[-0.21413315210475048, -0.07156329223903413];0.2257749136339235;1;0.2257749136339235;34;61.89512269589997;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;4231;[4316];[];1.0;[4316];[62.7417921507648];42.105919080045126;0;0.0;[4316];1.0;0;0.0
220712;7;;84.10028533358143;88.81508504245359;36;1.3213449156055068;0.4314540434553524;-1.2085058727091456;3.062539187310321;1.7216875860843743;2.895323740557495;1.3272921002584672;[0.12889301948413845, -0.2004004765053793];0.238272452153667;1;0.238272452153667;36;69.00326792297882;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;4241;[4318];[4318];1.0;[4318];[17.96913974015702];63.89672918023302;0;0.0;[4320];1.0;0;0.0
233694;7;;83.59945244459041;89.2060483294349;37;1.3150091312923835;0.4369913869001712;-1.3286473483430217;3.0092335243046606;1.7871750893587477;2.805175769126667;-0.0901479714308282;[-0.5008328889910132, 0.390963286981318];0.6353627896425167;1;0.6353627896425167;37;73.45387369582332;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;4256;[];[];0.0;[];;37.21095369800677;0;0.0;[];0.0;0;0.0
248470;7;;83.26269047065627;90.47951494942498;39;1.2979080799069873;0.4577514458697402;-1.3713135860269603;2.8353991923300788;1.8315375915768768;0.7419299627573959;0.1483664128395284;[0.04514931243494402, 0.09909553475644373];0.1088962139930206;1;0.1088962139930206;39;83.42439837504674;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;4301;[4367];[4367];1.0;[4367];[76.73667125659367];8.30545404111852;0;0.0;[4367];1.0;0;0.0
254055;7;;82.97314833284489;93.01801252954536;40;0.9947695479558734;0.4424665913455907;2.794683585127646;2.2482365164128373;1.3456625672831244;0.5410823339472989;-0.200847628810097;[-0.28954213781138094, 2.5384975801203638];2.5549568712299875;1;2.5549568712299875;40;89.34882123130599;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;4443;[4487];[4487];1.0;[4487];[12.828782871455427];74.77026662122684;0;0.0;[];0.0;0;0.0
255826;7;;82.4519526687961;93.097977763262;41;0.9662271864476653;0.4654123476423764;2.594289525645652;2.076066935787693;1.332987566649375;1.3049873351343972;0.7639050011870984;[-0.5211956640487898, 0.07996523371664921];0.5272943758723558;1;0.5272943758723558;41;95.48144702733929;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;4504;[4450];[4450];1.0;[4450];[24.443954780416536];79.1223395447901;0;0.0;[];0.0;0;0.0
307639;7;;81.81670095123675;91.31401654623126;42;1.329080098079155;0.4500902684876521;0.2945059510153751;2.952918983440801;1.801962590098123;1.3809453369375249;0.0759580018031276;[-0.635251717559342, -1.7839612170307362];1.8936901458612172;1;1.8936901458612172;42;101.48514095450338;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;4414;[4374];[4374];1.0;[4374];[10.166427808954268];39.22960195084825;0;0.0;[];0.0;0;0.0
295201;7;;81.04259674591684;90.84575499179928;43;1.3115761345845554;0.4388000738194441;0.5309438429559821;2.989006184908342;1.7470375873518882;0.6846857182890792;-0.6962596186484457;[-0.7741042053199152, -0.46826155443199013];0.904713327000902;1;0.904713327000902;43;107.0322800069422;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;4385;[4441];[4441];1.0;[4441];[105.69745847648196];105.4640697348686;0;0.0;[4360];1.0;1;1
299785;7;;80.81285027902574;91.66277592340867;44;1.3109780213679365;0.4492367589313428;0.9618756564885425;2.91823408326275;1.8399875919993915;1.8406952594263823;1.1560095411373037;[-0.22974646689110045, 0.8170209316094201];0.8487088085656165;1;0.8487088085656165;44;112.88102825450304;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;4423;[];[];0.0;[];;141.26894119491192;0;0.0;[4527];1;1;1
309235;7;;80.60528043739295;91.17436616178892;45;1.2930668755571344;0.4692769052357092;1.377833580117255;2.755445369525804;1.8209750910487408;2.465608154657485;0.6249128952311029;[-0.20756984163278958, -0.48840976161976357];0.5306876052829345;1;0.5306876052829345;45;119.71636494170704;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;4386;[];[];0.0;[];;134.18603412771847;0;0.0;[4332];1;1;1
304329;7;;80.34779818237539;91.78722451692964;46;1.3874371203025335;0.4640734608248907;1.355645866821403;2.9896928771500173;1.913925095696256;2.341988105722175;-0.1236200489353103;[-0.25748225501756394, 0.6128583551407161];0.6647499342720643;1;0.6647499342720643;46;126.19681961848018;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;4433;[];[];0.0;[];;53.40723480022101;0;0.0;[];0.0;0;0.0
308368;7;;80.75871854980568;92.4815457734149;47;1.3230116053019818;0.4469992456403484;0.931900670057286;2.9597625011798456;1.814637590731883;0.9321320916495528;-1.4098560140726226;[0.41092036743029325, 0.694321256485253];0.8068070125973793;1;0.8068070125973793;47;131.5132805370922;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;4480;[4433];[];1.0;[4433];[100.36186190347965];123.892720379894;0;0.0;[4539];1.0;1;1
318726;7;;81.04284572808089;91.88556489315984;48;1.2973345576377866;0.4580482972239253;1.0045612095910947;2.8323095304588826;1.8336500916825087;2.16233588988183;1.2302037982322775;[0.28412717827521305, -0.5959808802550555];0.660243487710576;1;0.660243487710576;48;135.6909847018936;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;4451;[];[];0.0;[];;160.81416743611584;0;0.0;[];0.0;0;0.0
305102;7;;80.9717359555401;92.5293483521047;49;1.3276387492454376;0.4606360867336681;1.2451217838373472;2.8821857155387294;1.8843500942175104;2.806736705613669;0.644400815731839;[-0.07110977254079387, 0.643783458944867];0.6476988048173477;1;0.6476988048173477;49;140.5965028460416;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;4511;[4386];[4386];1.0;[4386];[57.92075033583156];147.50245719101972;0;0.0;[4615];1.0;1;1
322022;7;;81.41479585968575;91.97830590513132;51;1.3431955016717247;0.4517018127415551;2.1785907855568216;2.9736331884951834;1.8357625917881264;1.7229766893623115;-1.031126238665242;[0.10180818818430737, 0.0773436681005677];0.1278551922161244;1;0.1278551922161244;51;145.393582274624;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;4472;[];[];0.0;[];;177.53893872166051;0;0.0;[4348];1;1;1
332225;7;;80.91024781203775;92.55339538082976;52;1.2862795184335707;0.4613924561431745;2.3991936811873984;2.7878208698636064;1.7977375898868742;1.6412689818900927;-0.0817077074722187;[-0.5045480476480009, 0.5750894756984621];0.765046820426398;1;0.765046820426398;52;147.40964453726494;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;4509;[4442];[4442];1.0;[4442];[54.94953710385908];172.36122584526743;0;0.0;[4602];1.0;1;1
340463;7;;81.33601292927315;91.91312376674225;54;1.3012382362208246;0.4391269025744581;2.5082194853369586;2.9632396206929896;1.7449250872462532;1.6889013881378765;-1.3575281108163255;[-0.1344538683581078, -0.11260938610365656];0.1753816311792708;1;0.1753816311792708;54;144.7106933621427;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;4498;[4584];[4584];1.0;[4584];[108.30705667034309];132.76906310305503;0;0.0;[4584];1.0;1;1
341534;7;;81.84408961047949;94.01197990731666;55;1.3642819298140971;0.4780392807686267;0.7750026044120262;2.853911769803738;1.9139250956962508;2.505511537557177;0.8166101494193003;[0.5080766812063331, 2.0988561405744264];2.159476559912753;1;2.159476559912753;55;143.66544067911806;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;4601;[4486];[4486];1.0;[4486];[86.56179634133626];158.93529656776477;0;0.0;[];0.0;0;0.0
364364;7;;82.13357586565955;91.80020154902152;56;1.2908034215178903;0.4635530452594203;2.031650166381473;2.784586218812374;1.7935125896756263;2.7739442227411404;0.2684326851839635;[0.28948625518006565, -2.2117783582951347];2.2306424630946347;1;2.2306424630946347;56;145.26726461452026;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;4479;[4452];[4452];1.0;[4452];[23.530851805950633];;0;0.0;[4452];1.0;0;0.0
363748;7;;82.4668171046003;89.90501064628432;57;1.3603084059732051;0.4634667696363879;2.027593467933777;2.9350721456048148;1.8864625943231312;0.0439117662806214;-2.7300324564605187;[0.33324123894074376, -1.8951909027371983];1.9242656472401616;1;1.9242656472401616;57;155.29102500446572;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;4401;[4323];[4323];1.0;[4323];[60.89283098033735];;0;0.0;[4323];1.0;0;0.0
74347;8;;130.30734507330916;118.78485051656509;0;1.0958935583243827;0.4557075535287863;2.2226572095463064;2.4048176288461653;1.5357875767893752;;;[0.0, 0.0];0.0;0;0.0;0;0.0;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;5602;[5572];[];1.0;[5572];[44.21517539700811];;0;0.0;[];0.0;0;0.0
83118;8;;130.68366346338394;118.57350474921223;1;1.116031428218458;0.4654509127072275;2.59592810009911;2.3977424852971576;1.5780375789018906;;;[0.37631839007477197, -0.2113457673528245];0.4316046386294087;1;0.4316046386294087;1;0.3186840415377196;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;5608;[5586];[5586];1.0;[5586];[16.979177413997604];;0;0.0;[];0.0;0;0.0
77846;8;;132.08839615929088;119.10672916809014;3;1.016943814611896;0.5172290202724998;0.0106007461141981;1.9661383541010975;1.5379000768950086;0.4100046744981302;-0.407173560186176;[0.16301407330760753, 0.14167208143703647];0.2159735325335962;1;0.2159735325335962;3;0.6353938211475784;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;5624;[];[];0.0;[];;112.65044174402594;0;0.0;[];0.0;0;0.0
77155;8;;131.35144713405097;119.88502973509247;4;1.099101045830006;0.4900457204335989;2.6386065209648044;2.2428540848341805;1.5801500790075012;1.6134444467108582;1.203439772212728;[-0.7369490252399089, 0.7783005670023329];1.07184217047017;1;1.07184217047017;4;0.7293172480704785;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;5657;[];[];0.0;[];;158.90041090848962;0;0.0;[];0.0;1;0.0
78706;8;;131.7908841179027;118.815549103336;5;1.0669457322164215;0.4808927900444705;2.1918836167756224;2.218676915737821;1.5569125778456192;2.7733353531250624;1.1598909064142042;[0.4394369838517207, -1.0694806317564627];1.1562411878491874;1;1.1562411878491874;5;0.7767650037755489;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;5636;[5720];[5720];1.0;[5720];[3.7313969991604594];134.7951882871481;0;0.0;[5613];1.0;1;1
75724;8;;130.93147514979574;119.1707902084686;8;1.1024526621804407;0.4512622914516345;-0.1498778949521692;2.443041847423229;1.527337576366874;1.988245581466621;-0.9794111249326378;[-0.1980976496076039, -0.15888818912428349];0.2539451425470688;1;0.2539451425470688;8;0.9686983990145308;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;5685;[5712];[];1.0;[5712];[17.02052561151988];9.723348070827148;0;0.0;[5712];1.0;0;0.0
80376;8;;130.70784273329753;119.31151743743986;12;1.1410108236403913;0.4669052839751213;2.755357356585792;2.443773636327468;1.60761258038062;2.338522087016195;-0.1861855124535965;[0.14463700840857996, -0.11537033567176991];0.1850139955635802;1;0.1850139955635802;12;1.0742577950637384;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;5682;[];[];0.0;[];;;0;0.0;[];0.0;0;0.0
172171;8;;131.03054925277317;119.21008918714378;18;1.1249319055882163;0.4824863942827573;2.6181741592974834;2.3315308346891106;1.592825079641258;1.059653936725936;0.4868625051777011;[0.21563160719256302, 0.19268751425288144];0.2891806842951344;1;0.2891806842951344;18;0.5729643479992464;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;5736;[5720];[5720];1.0;[5720];[3.848644505196912];;0;0.0;[];0.0;0;0.0
74376;9;;94.19158792124222;118.88892986446928;0;1.101763148009349;0.4578600505578641;1.2035294121547129;2.4063316873069462;1.4977625748881196;;;[0.0, 0.0];0.0;0;0.0;0;0.0;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;5605;[];[];0.0;[];;;0;0.0;[];0.0;0;0.0
83888;9;;94.7046666868278;119.25266495310052;1;1.0348255292892168;0.4881589084174617;0.2069141662807212;2.1198538251487955;1.499875074993754;;;[0.5130787655855897, 0.3637350886312589];0.6289300711497442;1;0.6289300711497442;1;0.6393636165745216;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;5658;[5687];[5687];1.0;[5687];[156.5953104489677];;0;0.0;[5687];1.0;0;0.0
79013;9;;94.83552392061434;119.85939203818342;5;1.077103276442148;0.469103063540663;-1.5045518391486727;2.296090902311453;1.5357875767893765;1.6962359672879257;1.0927961215044968;[-0.004065265612894109, 0.3105380745184334];0.310564682651005;1;0.310564682651005;5;2.5189645468414565;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;5675;[];[];0.0;[];;13.97728357268307;0;0.0;[];0.0;0;0.0
85537;9;;94.80913441087112;120.6961803027427;6;1.0917905273931123;0.452885468423045;1.7309880114906564;2.4107431205393843;1.5252250762612416;0.0184359246162096;-1.677800042671716;[-0.026389509743225403, 0.8367882645592886];0.8372042796884364;1;0.8372042796884364;6;2.940750223841086;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;5736;[5788];[5788];1.0;[5788];[39.27250711483006];71.73435564501104;0;0.0;[5788];1.0;0;0.0
78886;9;;94.67111037429906;120.73695832578028;9;1.047778636715767;0.484154954675318;1.1283569038976418;2.164139035649081;1.5125500756275034;0.2083030587812537;-2.430435645629476;[0.031216496616167433, -0.2541283899862208];0.2560384897978737;1;0.2560384897978737;9;4.3348348654274345;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;5765;[5835];[5835];1.0;[5835];[55.93381678575579];72.97486058558499;0;0.0;[5835];1.0;0;0.0
78639;9;;94.66484458257992;121.37142776543276;11;1.0455866106562728;0.4656707166228463;-1.2375814918243984;2.2453346824964924;1.5062125753106237;0.1487043281328388;-2.832670195412459;[-0.02264104619320051, 0.20366887780961918];0.2049234704980184;1;0.2049234704980184;11;5.324009476164666;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;5787;[5874];[5874];1.0;[5874];[32.76187434319125];0.721691889712029;0;0.0;[5874];1.0;0;0.0
82481;9;;94.6531002948296;121.89397668208706;12;1.054737784324432;0.4682812382933355;-1.10725123242662;2.252359689165541;1.495650074782506;0.0882401816774968;-0.0604641464553419;[-0.011744287750303783, 0.5225489166542872];0.5226808764354509;1;0.5226808764354509;12;5.771688876867046;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;5803;[];[];0.0;[];;65.00681722903923;0;0.0;[];0.0;0;0.0
79945;9;;94.32765431185506;122.0368759404192;13;1.058222196088131;0.4689175320419443;1.5974102573589388;2.2567341243992427;1.4597375729868836;1.1345829968889538;1.046342815211457;[-0.32544598297455707, 0.14289925833213601];0.3554367536793996;1;0.3554367536793996;13;6.070250399488721;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;5832;[];[];0.0;[];;84.0434104410774;0;0.0;[];0.0;0;0.0
166269;9;;94.9399279398162;123.94972316343522;14;1.570351978695688;0.4576717189179323;0.1610962233052359;3.431175477498265;2.175875108793748;1.4668342268017964;0.3322512299128426;[0.6122736279611445, 1.9128472230160298];2.008448031216352;1;2.008448031216352;14;6.303922677969015;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;5964;[5963];[5963];1.0;[5963];[144.01755527940483];159.91851954498287;1;1.0;[];0.0;0;0
170770;9;;93.67944173596447;122.326503058215;15;1.0518190581767382;0.4788024575230875;1.457343014017627;2.1967703833809584;1.5104375755218773;2.7911047009748557;1.3242704741730589;[-1.2604862038517268, -1.623220105220227];2.0551566801807843;1;2.0551566801807843;15;6.195286829965138;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;5875;[];[];0.0;[];;13.771300530874152;0;0.0;[];0.0;0;0.0
140860;9;;93.51785553878696;121.96458251925712;17;1.0951583304081285;0.4806091276508471;1.4859916488769105;2.278688163416944;1.5949375797468803;0.7739248792519091;0.471908741348862;[-0.031636572143597164, -0.01484056741375639];0.0349444579033539;1;0.0349444579033539;17;6.817180222924389;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;5856;[];[];0.0;[];;128.62821460439466;1;0.0;[];0.0;0;0.0
172285;9;;93.89275892624254;122.0620205953811;18;1.0908451819320188;0.4868213898287797;1.6764035386480671;2.24075031361231;1.6055000802750123;2.957249133702801;2.183324254450892;[0.37490338745557494, 0.09743807612397859];0.3873586562920819;1;0.3873586562920819;18;7.131435542807605;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;5854;[];[];0.0;[];;40.292297458678036;0;0.0;[];0.0;0;0.0
152184;9;;94.11342602042042;121.95570991431384;20;1.0876246681954471;0.4695553775510068;1.7156331119665422;2.3162862575826866;1.559025077951261;2.696266170096663;2.1582356523225217;[-0.09229526697627932, -0.015043471424903032];0.0935132201281431;1;0.0935132201281431;20;7.419914580962936;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;5832;[];[];0.0;[];;110.27728619259099;0;0.0;[];0.0;0;0.0
151620;9;;94.15382695360086;122.37947055105596;24;1.026151409913074;0.4665148848046401;2.365543069028882;2.19961129502393;1.451287572564376;2.162296673752139;0.4528727355562087;[-0.1896665944030218, -0.14064876254259673];0.2361260075408978;1;0.2361260075408978;24;8.207452982040802;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;5875;[5826];[];1.0;[5826];[126.32682595212023];123.59404754792118;0;0.0;[5950];1.0;1;1
149400;9;;94.93620851379367;121.74500304367416;26;1.033716945716754;0.4540680125459896;-0.0793892551623954;2.2765685253198837;1.4449500722475013;1.5859654229583635;-0.3597063835566758;[-0.06730172756920183, -0.10430678722178754];0.1241347187306207;1;0.1241347187306207;26;8.932609634475682;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;5898;[5852];[5852];1.0;[5852];[2.346874292487307];50.50554871625885;0;0.0;[5914];1.0;0;0.0
150797;9;;95.32777591122932;121.82442237800284;27;1.0755165308570642;0.4741900052964545;2.4445357146436963;2.2681130324218284;1.5188875759443852;2.3439196632165875;0.7579542402582238;[0.3915673974356366, 0.07941933432866222];0.3995403076032826;1;0.3995403076032826;27;9.395948449462043;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;5888;[];[];0.0;[];;31.58041129997122;0;0.0;[];0.0;0;0.0
240820;9;;96.03015879663326;121.56717857604394;29;1.043518803660561;0.4758666671245877;2.427557438309373;2.192880644416632;1.5083250754162565;0.9848129830776312;0.2775262348565682;[0.12395894047595846, 0.0641623419286077];0.1395801742572553;1;0.1395801742572553;29;10.1913318902247;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;5850;[5802];[];1.0;[5802];[78.97255246727912];103.56578299943705;0;0.0;[5802];1.0;0;0.0
231893;9;;95.73478392494536;121.12396023536324;30;1.0372807086162563;0.5091717177501461;2.618954655745659;2.037192311465455;1.5632500781625132;2.6362722969212062;1.6514593138435751;[-0.29537487168789767, -0.4432183406807013];0.5326244571369176;1;0.5326244571369176;30;10.473175899011787;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;5856;[];[];0.0;[];;8.837230494261991;0;0.0;[];0.0;0;0.0
230542;9;;95.30991229262774;120.66058634981;32;1.1134803016243522;0.4589477311959609;1.837658832279375;2.426159289910336;1.5632500781625027;3.0182192756893067;2.922776056770765;[0.15943551970994463, 0.25435448733504984];0.3001930881493712;1;0.3001930881493712;32;11.817885662742825;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;5837;[];[];0.0;[];;137.00305171352204;0;0.0;[];0.0;0;0.0
231696;9;;95.30273799763162;121.51879272048828;34;1.0474843731620616;0.448142131191924;0.9215459470387328;2.337393206874048;1.4196000709800014;1.3866028553689496;1.0857022438724355;[-0.20835884975653585, 0.09890775943351571];0.2306429169691211;1;0.2306429169691211;34;12.75962120674107;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;5912;[5888];[5888];1.0;[5888];[38.90815892971608];177.00484525529626;0;0.0;[5945];1.0;1;1
245120;9;;95.35664646694472;120.6308137654462;35;1.0406590472624508;0.4917758221594772;0.8772378267379664;2.116124869036317;1.5590250779512589;2.074633886670435;0.6880310313014852;[0.053908469313086016, -0.8879789550420867];0.8896138193965493;1;0.8896138193965493;35;13.319623327359556;240917_177+2618_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_2h55_7_CH1;Strain177_CoverageUnknown;moving;5891;[];[];0.0;[];;14.5174042148722;0;0.0;[];0.0;0;0.0
