SPOT_ID,TRACK_ID,PREV_TRACK_ID,POSITION_X,POSITION_Y,FRAME,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,ANGLE,ANGULAR_VELOCITY,TOTAL_DISPLACEMENT_VECTOR,TOTAL_DISPLACEMENT,FRAME_GAP,STEP_SPEED,MSD_LAG_TIME,MSD,CLASS,SPOT_LABEL,NEIGHBOUR,NEIGHBOUR_UNCERTAIN,CONTACT,UPDATE_NEIGHBOUR,CONTACT_ANGLE (deg),DISP_RELATIVE_ANGLE (deg),REVERSAL,CONTACT_REVERSAL
33263,3,,60.41744027107751,69.95898633126598,38,1.8289605759086944,0.5674291458207756,0.5014743910020905,3.223240451040168,3.0652374999999967,2.169339036340883,-0.1076706071350495,"[-0.13922582048679288, -0.12911408282083414]",0.1898796341709291,1,0.1898796341709291,38,112.03377607981398,moving,488,[],[],0.0,[],,89.64573195158565,0,0.0
33860,3,,59.62490484429332,69.55503056517061,39,1.8692023215320233,0.5520241706365724,0.4317972175090458,3.386087821800508,3.0525624999999943,0.2763554901644971,-1.892983546176386,"[-0.7925354267841911, -0.40395576609536477]",0.8895463246339074,1,0.8895463246339074,39,120.19424944908918,moving,494,[],[],0.0,[],,9.040783655650463,0,0.0
34140,3,,58.66739777164638,69.2445238915626,40,1.8659928082145285,0.5405125109872294,0.3041810985077119,3.452265711308606,3.0652374999999927,0.1577914417515898,-0.1185640484129073,"[-0.9575070726469406, -0.31050667360801754]",1.0065953449743494,1,1.0065953449743494,40,128.5525209640294,moving,486,[],[],0.0,[],,5.160155126170885,0,0.0
31911,3,,57.9436843922737,69.08000690608772,41,1.9472798586014943,0.5192642980105364,0.2252498524238957,3.750074607597963,3.058900000000009,0.0900616968653453,-0.0677297448862444,"[-0.7237133793726755, -0.1645169854748758]",0.7421771311437444,1,0.7421771311437444,41,136.61540688851142,moving,491,[],[],0.0,[],,15.225203295141698,0,0.0
41598,3,,57.306039925723525,69.10693477252073,42,1.86904047439231,0.5213015523920322,-0.2095904717707184,3.5853345646412795,3.0335499999999964,0.2657299267857126,0.1756682299203672,"[-0.6376444665501779, 0.026927866433013037]",0.6382127981423557,1,0.6382127981423557,42,144.759479157133,moving,491,[],[],0.0,[],,10.812984856111699,0,0.0
42548,3,,56.17860407876022,69.37201945616249,43,1.8845241297184707,0.517082779357196,2.9303659641401794,3.6445308274647816,3.0039749999999996,0.1887221877074344,-0.0770077390782781,"[-1.1274358469633015, 0.26508468364175997]",1.1581802444003737,1,1.1581802444003737,43,152.73963292845056,moving,494,[],[],0.0,[],,0.45647883560284513,0,0.0
43601,3,,55.70879204360827,69.48643992113088,44,1.9018482463055684,0.5310071522929479,2.979977182802202,3.5815868733465757,3.0356625000000026,0.0079670586469395,-0.1807551290604948,"[-0.46981203515195347, 0.11442046496838998]",0.4835446113619744,1,0.4835446113619744,44,159.9707813535273,moving,496,[],[],0.0,[],,34.8719637054845,0,0.0
41539,3,,55.3948462335876,69.84203582123989,45,1.93928143478089,0.5205449371973673,3.0167984903829623,3.725483231518976,3.0567875000000067,0.6086305832966666,0.600663524649727,"[-0.31394581002066957, 0.35559590010900877]",0.4743526281194934,1,0.4743526281194934,45,166.44545174516514,moving,505,[],[],0.0,[],,34.44848475114078,0,0.0
43737,3,,54.71813846859681,70.01215268226184,46,1.9010461842543924,0.5228995495019934,2.914587066936427,3.635585813881343,3.071574999999996,0.6012394812304661,-0.0073911020662005,"[-0.6767077649907876, 0.17011686102195256]",0.6977629580328761,1,0.6977629580328761,46,172.16913745992892,moving,505,[],[],0.0,[],,97.64255075785849,0,0.0
52700,3,,54.814621523026254,70.25394436844317,57,1.923445812650812,0.5378396440048446,2.9757818608195907,3.576244023829315,3.088474999999999,1.3610115833305398,1.10229651899781,"[-0.03167329538931085, 0.014302337442757107]",0.0347527624390498,1,0.0347527624390498,57,188.4647065140856,moving,509,[],[],0.0,[],,108.70865703775085,0,0.0
52652,3,,54.37008596974301,70.27759170105983,58,1.920672923444193,0.5209219955911379,2.8094623153419764,3.687064358387534,3.0715749999999975,0.3710035003783096,-0.9900080829522302,"[-0.4445355532832451, 0.023647332616661743]",0.4451640759009242,1,0.4451640759009242,58,195.0446658755926,moving,507,[],[],0.0,[],,,0,0.0
52632,3,,53.83795193686913,70.56960784313345,59,1.934255902921966,0.5002796980758436,-0.3924684881870398,3.866348985100587,2.9448249999999963,0.4487484744731428,0.0777449740948332,"[-0.5321340328738771, 0.2920161420736207]",0.6069926327182048,1,0.6069926327182048,59,202.64185385883312,moving,515,[],[],0.0,[],,,0,0.0
13473,4,,76.58548949378972,109.28590616045769,5,1.840754271965936,0.5499556645850776,2.004481972290528,3.3470957579002683,2.9490500000000113,0.8608215258374565,-1.5162345625108642,"[0.06663715973854778, -0.17246998312185724]",0.1848956628373809,1,0.1848956628373809,5,1.6812952259171232,moving,730,[724],[724],1.0,[724],[101.67673783095398],,0,0.0
13481,4,,76.62963254136599,109.3381382483385,10,1.8698732804743916,0.5210643508362631,1.8704186199669863,3.5885649775760076,3.022987500000007,0.8004802393599506,0.0921936312988268,"[-0.24237090691195817, 0.21600376557513812]",0.3246556379611546,1,0.3246556379611546,10,5.795431907465266,moving,742,[],[],0.0,[],,,0,0.0
22848,4,,76.4398486964399,110.20615339847905,14,1.9025688257574944,0.5225157944720735,-1.2731656463430727,3.641169981626612,3.025099999999994,1.494640523965352,1.3605505968054037,"[-0.013616028946586312, -0.0015158723639956406]",0.0137001501195498,1,0.0137001501195498,14,11.319557201676268,moving,747,[],[],0.0,[],,27.073394910155944,0,0.0
24971,4,,75.66543933054793,111.1487157136276,20,1.930567361727714,0.5180527949061526,1.663920176320899,3.726584202827135,3.029325000000009,0.0633827945216557,-2.2074397181982848,"[-0.23327235869308538, 0.06058848625325197]",0.2410123606720119,1,0.2410123606720119,20,23.56148502062937,moving,758,[],[],0.0,[],,11.291784080947222,0,0.0
23827,4,,75.35748702525187,111.72510202879567,21,1.8876947918373777,0.5351754727339036,1.5108315485906076,3.5272445917490027,2.984962499999999,0.8259836479439787,0.762600853422323,"[-0.30795230529605533, 0.5763863151680795]",0.6534950701039691,1,0.6534950701039691,21,26.105015281091607,moving,766,[],[],0.0,[],,35.26723804813808,0,0.0
24021,4,,75.45850304306956,112.53009363295668,22,1.868777734446942,0.5226442377336707,1.5401932805999614,3.575621043007145,3.008199999999991,0.615529422024628,-0.2104542259193507,"[0.10101601781768466, 0.8049916041610032]",0.8113049479853109,1,0.8113049479853109,22,28.738222283289623,moving,775,[],[],0.0,[],,6.533735380535278,0,0.0
24903,4,,75.47153062424724,113.73637985863112,23,1.8780511850291015,0.5132876818409895,-1.2342192920424884,3.658866657959074,2.989187499999997,0.1140351948443862,-0.5014942271802418,"[0.013027581177681213, 1.2062862256744182]",1.206356570887387,1,1.206356570887387,23,31.421509085710735,moving,785,[],[],0.0,[],,19.050902942912177,0,0.0
26209,4,,75.3523510686534,114.09397680762056,24,1.9044708857003068,0.5411445354224281,1.9836878305066572,3.519338662846589,3.0969249999999966,0.3325009818316836,0.2184657869872973,"[-0.11917955559383131, 0.35759694898945327]",0.3769341380110175,1,0.3769341380110175,24,33.9685309865243,moving,788,[],[],0.0,[],,1.4345990571806737,0,0.0
37556,4,,75.01439558517306,115.19954858682406,29,1.926101925201125,0.507454625448967,1.8729572744401015,3.79561408765763,3.0145375000000065,0.4211211786295941,0.2643276379833622,"[-0.004402757354384335, 0.2675630896102348]",0.2675993108998902,1,0.2675993108998902,29,47.22571903356764,moving,790,[],[],0.0,[],,3.486701372722305,0,0.0
37151,4,,74.80600206614315,115.7573898072045,31,1.9234480742094255,0.521523023664634,-1.0634993017630197,3.6881364521431017,3.0673500000000047,0.3566860006937552,0.1230218363152492,"[-0.10424864008274426, 0.15017700116324306]",0.1828138688324446,1,0.1828138688324446,31,52.93538231460231,moving,801,[],[],0.0,[],,6.609425744801149,0,0.0
34900,4,,74.60248017262376,116.5813360158735,34,1.8929366639335492,0.5231155927824397,1.97514446630216,3.618581992299375,3.0187624999999954,0.2592045505157517,-0.1133474599467418,"[-0.06415157782033987, 0.2539407645112277]",0.2619185690579916,1,0.2619185690579916,34,61.628707517255584,moving,812,[],[],0.0,[],,,0,0.0
33141,4,,74.34329766082254,117.1642333333372,36,1.889735527192308,0.5311804723003462,1.9775711713051003,3.5576148328807395,3.010312500000003,0.2537564962953671,-0.0238482628170369,"[-0.07249362628071765, 0.26062494741360354]",0.2705192951818261,1,0.2705192951818261,36,67.54908458725451,moving,816,[],[],0.0,[],,,0,0.0
9324,10,,78.24097904625374,88.173924614654,4,1.8466809114894989,0.5239656006910488,1.989747029845849,3.5244315830160313,2.9237000000000077,1.498203416286298,1.366688304165479,"[-0.07161441169370164, -0.1286999959422701]",0.1472831046582578,1,0.1472831046582578,4,0.9031642635626458,moving,593,[],[],0.0,[],,,0,0.0
22036,10,,78.40992836676106,86.81586556828832,22,1.8922792066554,0.5114035789919948,1.9354571537998804,3.700168095000799,2.949050000000003,1.7168114473529952,0.8153122533344443,"[-0.0706358005004688, 0.07614614988635537]",0.1038636243102335,1,0.1038636243102335,22,6.81609818490752,moving,603,[],[],0.0,[],,,0,0.0
36391,10,,77.93177338130116,86.43120143885518,30,1.941041315544671,0.5042014169805297,1.2214792266308487,3.849733955863965,2.936375000000001,0.6267854927990827,-0.3089862104018713,"[-0.13777753807637794, -0.1586665479436533]",0.2101373918053219,1,0.2101373918053219,30,9.292198514343529,moving,601,[],[],0.0,[],,30.05789261709568,0,0.0
35325,10,,77.63746510814028,85.66952372642103,40,1.8954115811451924,0.5165178003007996,0.6140457550231526,3.669595859119239,3.027212500000004,0.5241220590990316,0.0997073952624385,"[0.2958667867993796, 0.026022527382238536]",0.2970089686564177,1,0.2970089686564177,40,13.16988209944246,moving,599,[],[],0.0,[],,175.6592017564455,1,0.0
34195,10,,77.8943253408775,86.20883991539722,41,1.8868108246451016,0.5160038057109063,0.1604952746796268,3.656583156485859,2.995524999999997,1.0385843499775331,0.5144622908785015,"[0.2568602327372247, 0.539316188976187]",0.5973601349718773,1,0.5973601349718773,41,13.97133872257468,moving,612,[],[],0.0,[],,69.16780347145186,0,0.0
48520,10,,78.9694851232042,86.12167596467114,47,1.8906001780110964,0.5266140459545896,2.8198692034812405,3.5901058707692055,3.029324999999996,1.1373919216304818,-1.9329206128896943,"[0.18218106277223, -0.06809386535243789]",0.1944909101512334,1,0.1944909101512334,47,20.814747828274353,moving,622,[],[],0.0,[],,15.081662553789085,0,0.0
45936,10,,79.49013650902847,85.93508624629088,48,1.9251125308664685,0.5360270280729243,2.645046211929432,3.5914467555627896,3.082137499999997,0.0135736676982586,-1.123818253932223,"[0.52065138582428, -0.18658971838026162]",0.5530764762363055,1,0.5530764762363055,48,22.64379682084304,moving,621,[],[],0.0,[],,2.8181348198591873,0,0.0
47014,10,,79.9123684210551,85.7598926592833,49,1.8813323427973585,0.5216464161025438,2.6073750323136933,3.6065278792743234,3.050450000000005,0.0491857313716401,0.0356120636733814,"[0.422231912026632, -0.17519358700758403]",0.4571351883876906,1,0.4571351883876906,49,24.6271686769536,moving,619,[],[],0.0,[],,2.966187487339282,0,0.0
47197,10,,80.5087497046884,85.54790042521834,50,1.9190388561484797,0.5162556928944192,2.257653378081958,3.717225558113017,2.980737500000006,0.051769737885528,0.0025840065138879,"[0.596381283633292, -0.21199223406495094]",0.6329386564051385,1,0.6329386564051385,50,26.681486461620192,moving,615,[],[],0.0,[],,32.15378394066973,0,0.0
46381,10,,81.08047010045794,84.82339815465164,52,1.9057449466457108,0.5117722176745385,2.244702156463538,3.723814777021892,3.0145374999999937,0.2894337584048985,-0.33341227748691,"[0.15556190835587813, -0.12450203368366886]",0.1992492502437388,1,0.1992492502437388,52,30.652858604548324,moving,615,[],[],0.0,[],,32.91818167702692,0,0.0
49355,10,,81.87990080780152,84.55118614873872,55,1.9250424169220688,0.5024729527855896,2.151184637957805,3.831136395004139,2.9638374999999946,0.5171810351235117,0.0979770579514639,"[0.1102923740619417, -0.1662099060735045]",0.1994746616820854,1,0.1994746616820854,55,37.58768812133705,moving,615,[],[],0.0,[],,49.74173667855362,0,0.0
53021,10,,82.04190518256553,84.13894758539185,56,1.9498704351877465,0.5053366916835222,2.1761319088631055,3.8585570121413104,2.989187500000002,0.2114115808702706,-0.305769454253241,"[0.16200437476400964, -0.41223856334687525]",0.4429289452643317,1,0.4429289452643317,56,40.49320790797234,moving,607,[606],[606],1.0,[606],[60.5745546100948],,0,0.0
53060,10,,82.36259927588051,83.90355933194199,57,1.9110396528351763,0.513870952986158,-1.2910321440870185,3.718909663466915,3.0145374999999945,0.5631704969098958,0.3517589160396252,"[0.3206940933149838, -0.23538825344985526]",0.3978094158630396,1,0.3978094158630396,57,43.647208376819954,moving,603,[],[],0.0,[],,,0,0.0
44805,21,,116.11447750960612,96.59256125434914,42,2.37076514104497,0.523529140699682,1.0254990340476366,4.528430142162686,3.851087500000004,0.647260965394782,0.6221137378409703,"[0.045736727888737505, 0.1869795803028751]",0.1924921082231885,1,0.1924921082231885,42,13.31575588526537,moving,672,[],[],0.0,[],,,0,0.0
47816,21,,116.7605182149506,97.41055100183334,49,2.400106844066534,0.5166061927511074,0.8140515542777074,4.645911872029894,3.865875000000001,0.2900164145101077,-0.0986943834489017,"[0.0342675255316891, 0.05291402816308732]",0.0630409206984555,3,0.0210136402328185,47,17.728367830936723,moving,694,[717],[717],1.0,[717],[15.698629832696028],,0,0.0
48115,21,,116.87001201037444,97.72043791576527,50,2.4366778637810973,0.5163722691598508,0.7330572509328382,4.718839506516542,3.81095,0.2350490451660996,-0.054967369344008,"[0.10949379542384463, 0.30988691393194756]",0.3286621223423609,1,0.3286621223423609,48,19.17750036893483,moving,698,[],[],0.0,[],,44.91137079308621,0,0.0
48959,21,,117.43523809522692,97.99159523808548,51,2.4512989912720244,0.5042643706914008,0.7193906902151496,4.861138588695111,3.84475000000001,0.7838512919234267,0.548802246757327,"[0.5652260848524833, 0.2711573223201782]",0.6269025605670435,1,0.6269025605670435,49,21.015890584382255,moving,701,[],[],0.0,[],,12.12484844738978,0,0.0
47288,21,,117.86949507388675,98.0958807699286,52,2.449068735497603,0.511132147086094,0.8109207133480952,4.7914590179065515,3.85953750000001,0.2116185267122027,-0.572232765211224,"[0.4342569786598318, 0.10428553184313216]",0.4466033986285489,1,0.4466033986285489,50,23.100433211776853,moving,701,[],[],0.0,[],,24.97551995045139,0,0.0
49247,21,,118.99490139424596,98.99040313704346,54,2.4274501149708008,0.5127834534673235,0.9183051096894154,4.733869820792662,3.83841249999999,0.0067544462147118,-0.4301331390418164,"[0.16445580490184852, 0.12917482897833565]",0.209121611048445,1,0.209121611048445,52,27.47321872247537,moving,704,[721],[],1.0,[721],[64.02674633150967],9.517455862179716,0,0.0
49916,21,,119.35294450628628,99.38800389753088,55,2.450148394252819,0.5056072433366862,1.30785805987739,4.84595192522045,3.794050000000008,0.1718828576993079,0.165128411484596,"[0.3580431120403347, 0.3976007604874212]",0.5350525533250947,1,0.5350525533250947,53,29.64545183225609,moving,709,[726],[726],1.0,[726],[43.663282414976855],9.887210215782508,0,0.0
53394,21,,119.53441717505171,99.67711545569992,56,2.4208404200211477,0.5204563758526065,1.5013068599698225,4.651380081674186,3.808837500000011,0.1725643721022438,0.0006815144029359,"[0.1814726687654371, 0.28911155816904]",0.3413470705539748,1,0.3413470705539748,54,31.59674845087833,moving,704,[],[],0.0,[],,,0,0.0
53474,21,,119.52616820630551,100.32875096227473,57,2.429749526614078,0.4872418435924579,-1.5338123831812056,4.986742330460405,3.6588500000000215,0.5731901350268169,0.4006257629245731,"[-0.008248968746201513, 0.6516355065747916]",0.6516877157921278,1,0.6516877157921278,55,33.68037138252322,moving,711,[],[],0.0,[],,,0,0.0
13087,22,,112.08917769813397,118.67849742602748,0,2.40521734317998,0.5444612807665313,1.1521485251150154,4.417609531009705,3.829962499999991,,,"[0.0, 0.0]",0.0,0,0.0,0,0.0,moving,786,[],[],0.0,[],,,0,0.0
13961,22,,112.27383315203735,119.19404159865424,1,2.420303639418406,0.5282040639598681,1.0868976701047997,4.582137481627358,3.884887499999987,,,"[0.1846554539034173, 0.5155441726267611]",0.5476161343365339,1,0.5476161343365339,1,0.1088946807287502,moving,793,[],[],0.0,[],,,0,0.0
13038,22,,112.973937802985,119.91214817814706,7,2.396087123072508,0.5379142831896018,0.919893038419097,4.45440323477699,3.9229125000000087,0.249598180145836,-0.1046933860619163,"[0.08949902743903237, 0.06616983940413945]",0.1113037445879619,1,0.1113037445879619,7,2.8080545879154166,moving,799,[],[],0.0,[],,10.881031041855367,0,0.0
13691,22,,113.40876734262024,120.5718089648215,8,2.39098520860449,0.5362627813327322,0.8003151059973443,4.458607406358427,3.9588249999999943,0.3513596599980186,0.1017614798521826,"[0.4348295396352597, 0.6596607866744364]",0.7900816932541522,1,0.7900816932541522,8,3.5316402910972142,moving,809,[],[],0.0,[],,12.779873689469342,0,0.0
14020,22,,114.20628373546224,121.33735880248528,12,2.425681423950177,0.5373881558132945,0.8199839133857177,4.513834921201604,3.9398124999999937,0.0991835824997307,0.0208751865957413,"[0.10530363460978265, 0.12354329734628777]",0.1623323805690777,1,0.1623323805690777,12,6.508745355238628,moving,813,[],[],0.0,[],,5.124655407811687,0,0.0
25471,22,,114.54320840047112,121.72430548089191,15,2.425913221808152,0.5362781586752433,0.8287337174630961,4.523609963532422,3.931362499999992,0.3544973568712515,0.057914816639787,"[0.04694977976640757, 0.04603536593313606]",0.0657536062639298,1,0.0657536062639298,15,8.515600671578996,moving,817,[],[],0.0,[],,14.3154106672537,0,0.0
26328,22,,114.9027989375,122.43829236447556,24,2.4282779412063498,0.5269645452208438,0.9225888776737065,4.608048042755307,3.9102375,1.5220393091807605,1.1900427572208965,"[-0.017675556788006475, 0.017778292349873936]",0.0250697623970317,1,0.0250697623970317,24,6.911214713182195,moving,830,[],[],0.0,[],,174.08018601482928,1,0.0
38370,22,,114.34676273456864,121.57055719390652,30,2.451698515355088,0.5393007237818167,1.100783896295778,4.546069395499206,3.9398124999999986,0.2486839895020889,-0.052216531318817,"[-0.09851089729536966, -0.07709294826484836]",0.1250908452210051,1,0.1250908452210051,30,4.2246788969223505,moving,827,[],[],0.0,[],,7.628704640620458,0,0.0
35047,22,,113.97758123548118,120.7796612211976,34,2.446132232047154,0.5334822728758326,1.2528118938231116,4.585217459730829,3.944037499999991,0.3986031129968825,0.3010363187224371,"[-0.010114842929752399, -0.10529956309373745]",0.1057842523026256,1,0.1057842523026256,34,4.1881986455205995,moving,825,[],[],0.0,[],,28.127271925745745,0,0.0
37618,22,,114.0241175683132,119.92167514732012,38,2.4038591405806304,0.5575492155019451,1.5397498277950616,4.311474348352381,3.944037499999986,2.223719907099474,2.1982147631846867,"[0.08892899738802384, 0.08890487704765349]",0.1257475396948088,1,0.1257475396948088,38,6.991185562598707,moving,821,[],[],0.0,[],,157.04910638999888,1,0.0
47133,22,,114.28547292545966,120.64578234880624,42,2.4511274667729146,0.5592070921039393,1.5559743143390523,4.383219564599739,4.005300000000019,0.9721337652257016,0.4856827845585253,"[0.15068556911467113, 0.03985706142542256]",0.1558676556726322,1,0.1558676556726322,42,12.869621500880667,moving,831,[],[],0.0,[],,11.984454674907635,0,0.0
48007,22,,114.3717391304373,121.27052757158371,43,2.501447503666298,0.5558668416255083,1.5282156326150609,4.500084042342541,3.984174999999992,1.1749987972499487,0.202865032024247,"[0.08626620497764748, 0.6247452227774772]",0.6306730147267482,1,0.6306730147267482,43,14.887693493888673,moving,833,[],[],0.0,[],,1.4477703937687418,0,0.0
47665,22,,114.45524123992315,122.01332210245803,44,2.4686282373942845,0.534337832808557,1.4132843041845211,4.619976512647097,3.918687500000001,0.0252683601841593,-1.1497304370657897,"[0.08350210948584902, 0.7427945308743205]",0.747473288743744,1,0.747473288743744,44,17.050181556007864,moving,839,[],[],0.0,[],,0.0214112563242037,0,0.0
45562,22,,114.56316290921384,122.97012032556376,45,2.48811230630125,0.5062957312319997,1.3705082188614248,4.914345811778379,3.935587499999992,0.0003736969198458,-0.0248946632643135,"[0.10792166929067548, 0.9567982231057357]",0.962865476814274,1,0.962865476814274,45,19.204760747240424,moving,851,[],[],0.0,[],,0.8674271283531358,0,0.0
50118,22,,114.64635548523408,123.61928094233586,51,2.5227752079479955,0.5217623471597237,1.335199801394729,4.835103992614696,4.005300000000003,0.5509902256044219,-1.4892165129957586,"[-0.029561711082166653, -0.17413713674919507]",0.1766285287186454,1,0.1766285287186454,51,32.69955053362585,moving,865,[],[],0.0,[],,,0,0.0
49150,22,,114.81475550965304,124.2796194903692,52,2.5033716062433853,0.5591783289532352,1.4458440783947115,4.476875223204055,4.089800000000016,3.060052153780482,2.50906192817606,"[0.16840002441898605, 0.6603385480333515]",0.6814730854869544,1,0.6814730854869544,52,36.200587605622005,moving,871,[],[],0.0,[],,,0,0.0
16296,24,,50.49916832504076,25.72850912106069,21,2.6352045507757316,0.5211060513858832,-1.1252235102280694,5.056944826810966,4.2461250000000055,0.3062736132889829,-0.2933115506121655,"[0.015205465008712338, 0.019925240312421266]",0.0250643445483601,1,0.0250643445483601,21,1.1446579251539857,moving,181,[],[],0.0,[],,,0,0.0
17428,24,,50.01185166327423,26.774086897488992,22,1.3070872558463138,0.5355902055379663,-1.1304723682944988,2.440461461638246,2.0744749999999983,1.0879892395244095,0.7817156262354266,"[-0.48731666176653476, 1.0455777764283027]",1.1535642224843978,1,1.1535642224843978,22,1.2229521739762577,moving,198,[184],[],1.0,[184],[17.304430794658266],,0,0.0
17621,24,,50.535523540949654,25.750418914500003,25,2.7032904520731775,0.5320306437753975,2.0023397962792973,5.081080354488755,4.307387500000003,0.6148046255013225,-1.4297338694034631,"[0.000512205935763177, 0.01767206311404479]",0.017679484427647,1,0.017679484427647,25,1.4339860297809277,moving,181,[],[],0.0,[],,0.8846753490827839,0,0.0
19210,24,,51.051804881990776,24.701565632072164,26,1.3460971957186685,0.5485050450965937,-1.1948532421483504,2.454119989874689,2.177987499999996,2.655201227693615,2.0403966021922924,"[0.5162813410411218, -1.0488532824278387]",1.1690336313241252,1,1.1690336313241252,26,1.5344167771355106,moving,181,[195],[],1.0,[195],[0.0],178.3081710713294,1,1.0
17666,24,,50.57779524284877,25.740908183633124,27,2.7276150719055057,0.5117792611457069,1.991954234583127,5.3296709714247985,4.233449999999995,3.112064668404003,0.456863440710388,"[-0.4740096391420039, 1.03934255156096]",1.1423301088060227,1,1.1423301088060227,27,1.5835042757006597,moving,184,[],[],0.0,[],,1.5121667279047637,0,0.0
27626,24,,50.11392662580916,26.83350272386838,28,1.3128133006325953,0.5295651361664909,1.9967729202226516,2.479040274697875,2.068137499999998,0.0263922882410473,-3.0856723801629555,"[-0.46386861703961557, 1.0925945402352575]",1.1869864882239136,1,1.1869864882239136,28,1.689414939861242,moving,197,[181],[181],1.0,[181],[0.0],178.38350066785637,1,1.0
29590,24,,50.59366675096978,25.786648541561668,29,2.677301091148969,0.5093436664073447,-1.163929310013022,5.256374561469098,4.176412499999993,3.1133794178875975,3.08698712964655,"[0.4797401251606246, -1.0468541823067135]",1.1515442964568012,1,1.1515442964568012,29,1.7854848722184906,moving,179,[],[],0.0,[],,4.117843619625684,0,0.0
