SPOT_ID,TRACK_ID,PREV_TRACK_ID,POSITION_X,POSITION_Y,FRAME,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,ANGLE,ANGULAR_VELOCITY,TOTAL_DISPLACEMENT_VECTOR,TOTAL_DISPLACEMENT,FRAME_GAP,STEP_SPEED,MSD_LAG_TIME,MSD,CLASS,SPOT_LABEL,NEIGHBOUR,NEIGHBOUR_UNCERTAIN,CONTACT,UPDATE_NEIGHBOUR,CONTACT_ANGLE (deg)
22782,3,,61.158243321713755,69.376040069681,26,1.873159318207683,0.5325197117633748,2.935721303862888,3.5175398709748085,3.0314375000000124,1.0750803863967051,1.0304991249160638,"[-0.008405886841245547, 0.016470702841502316]",0.0184917004540117,1,0.0184917004540117,26,47.84977049158468,not moving,492,[],[],0.0,[],
21723,3,,60.88273610141811,69.50198709002028,27,1.8422129888285703,0.5835135183179644,-0.5078121634076517,3.1571042160924256,3.027212500000001,0.6701193599777487,-0.4049610264189566,"[-0.2755072202956441, 0.1259470203392823]",0.302930487682201,1,0.302930487682201,27,51.0100914171936,not moving,495,[],[],0.0,[],
35275,3,,60.790256321835464,69.58279885057038,28,1.852950874113724,0.5366968938981524,2.5962299992201583,3.4525090329018258,3.0631249999999937,0.2893872924217432,-0.3807320675560054,"[-0.09247977958264642, 0.0808117605501053]",0.1228130704561302,1,0.1228130704561302,28,54.55072113261267,not moving,494,[],[],0.0,[],
32903,3,,60.78685294117737,69.5718391003459,29,1.8917035717990467,0.5300863095594737,2.590369450453645,3.568670870543969,3.052562500000001,1.987870993299073,1.6984837008773297,"[-0.0034033806580922032, -0.010959750224486697]",0.0114760239145364,1,0.0114760239145364,29,58.45388127844729,not moving,489,[],[],0.0,[],
34719,3,,60.717144752005375,69.54858304496895,30,1.8778457163679296,0.5386003048630923,-0.4484440076346367,3.486529248893133,3.052562499999991,0.9476944316914752,-1.040176561607598,"[-0.0697081891719975, -0.023256055376947415]",0.0734852076906273,1,0.0734852076906273,30,62.70142517882091,moving,494,[],[],0.0,[],
33885,3,,60.498144785848474,69.80304003724534,31,1.875864889995334,0.5283905020240787,2.961595308694527,3.550148768400555,3.025100000000013,1.1821569302239687,0.2344624985324935,"[-0.21899996615690043, 0.2544569922763884]",0.3357221263114326,1,0.3357221263114326,31,67.38375713712095,moving,495,[],[],0.0,[],
32122,3,,60.39839573128368,70.26934394682003,32,1.905924284723943,0.5176672521691225,0.10700633035517,3.6817555615847137,3.018762499999987,0.4999098916593318,-0.6822470385646369,"[-0.09974905456479632, 0.46630390957469103]",0.4768534470581211,1,0.4768534470581211,32,72.43486158873097,not moving,498,[],[],0.0,[],
34094,3,,60.50761667810032,70.00984042552564,33,1.8979265028591443,0.5409258216912837,0.4986596594694323,3.508663159996688,3.0779124999999956,2.9539513928989987,2.454041501239667,"[0.10922094681664163, -0.25950352129439125]",0.2815515810428211,1,0.2815515810428211,33,77.82993187237673,not moving,494,[],[],0.0,[],
30786,3,,60.53961984238111,70.0132568382098,34,1.8653344171153663,0.5463041505392657,0.5079158813360791,3.414461367855368,3.037774999999995,1.278766480821682,-1.6751849120773166,"[0.032003164280787644, 0.0034164126841602638]",0.0321850027126233,1,0.0321850027126233,34,83.71246601243426,not moving,496,[],[],0.0,[],
33658,3,,60.55380169492571,70.00750451978608,35,1.87199717246708,0.5578771187458109,0.5043549686663134,3.355572597556255,3.1159374999999967,0.491683823249621,-0.7870826575720611,"[0.014181852544602691, -0.005752318423716929]",0.0153040553071624,1,0.0153040553071624,35,90.1849227745807,not moving,496,[],[],0.0,[],
29627,3,,60.50556880108414,70.09976952769537,36,1.8575731836706848,0.5576686487390033,0.7717979573555916,3.3309621903096347,3.1011499999999907,2.437823690084048,1.946139866834427,"[-0.04823289384157192, 0.09226500790929038]",0.1041116887425891,1,0.1041116887425891,36,97.08726625345086,not moving,495,[],[],0.0,[],
31853,3,,60.5566660915643,70.08810041408681,37,1.904550980781631,0.5202153457723604,0.6521321075410036,3.6610818889895618,3.0610125000000012,2.2770096434759326,-0.1608140466081153,"[0.05109729048016476, -0.011669113608562043]",0.0524127971665686,1,0.0524127971665686,37,104.2781782726,not moving,489,[],[],0.0,[],
33263,3,,60.41744027107751,69.95898633126598,38,1.8289605759086944,0.5674291458207756,0.5014743910020905,3.223240451040168,3.0652374999999967,2.169339036340883,-0.1076706071350495,"[-0.13922582048679288, -0.12911408282083414]",0.1898796341709291,1,0.1898796341709291,38,112.03377607981398,moving,488,[],[],0.0,[],
33860,3,,59.62490484429332,69.55503056517061,39,1.8692023215320233,0.5520241706365724,0.4317972175090458,3.386087821800508,3.0525624999999943,0.2763554901644971,-1.892983546176386,"[-0.7925354267841911, -0.40395576609536477]",0.8895463246339074,1,0.8895463246339074,39,120.19424944908918,moving,494,[],[],0.0,[],
34140,3,,58.66739777164638,69.2445238915626,40,1.8659928082145285,0.5405125109872294,0.3041810985077119,3.452265711308606,3.0652374999999927,0.1577914417515898,-0.1185640484129073,"[-0.9575070726469406, -0.31050667360801754]",1.0065953449743494,1,1.0065953449743494,40,128.5525209640294,moving,486,[],[],0.0,[],
31911,3,,57.9436843922737,69.08000690608772,41,1.9472798586014943,0.5192642980105364,0.2252498524238957,3.750074607597963,3.058900000000009,0.0900616968653453,-0.0677297448862444,"[-0.7237133793726755, -0.1645169854748758]",0.7421771311437444,1,0.7421771311437444,41,136.61540688851142,moving,491,[],[],0.0,[],
41598,3,,57.306039925723525,69.10693477252073,42,1.86904047439231,0.5213015523920322,-0.2095904717707184,3.5853345646412795,3.0335499999999964,0.2657299267857126,0.1756682299203672,"[-0.6376444665501779, 0.026927866433013037]",0.6382127981423557,1,0.6382127981423557,42,144.759479157133,moving,491,[],[],0.0,[],
42548,3,,56.17860407876022,69.37201945616249,43,1.8845241297184707,0.517082779357196,2.9303659641401794,3.6445308274647816,3.0039749999999996,0.1887221877074344,-0.0770077390782781,"[-1.1274358469633015, 0.26508468364175997]",1.1581802444003737,1,1.1581802444003737,43,152.73963292845056,moving,494,[],[],0.0,[],
43601,3,,55.70879204360827,69.48643992113088,44,1.9018482463055684,0.5310071522929479,2.979977182802202,3.5815868733465757,3.0356625000000026,0.0079670586469395,-0.1807551290604948,"[-0.46981203515195347, 0.11442046496838998]",0.4835446113619744,1,0.4835446113619744,44,159.9707813535273,moving,496,[],[],0.0,[],
41539,3,,55.3948462335876,69.84203582123989,45,1.93928143478089,0.5205449371973673,3.0167984903829623,3.725483231518976,3.0567875000000067,0.6086305832966666,0.600663524649727,"[-0.31394581002066957, 0.35559590010900877]",0.4743526281194934,1,0.4743526281194934,45,166.44545174516514,moving,505,[],[],0.0,[],
43737,3,,54.71813846859681,70.01215268226184,46,1.9010461842543924,0.5228995495019934,2.914587066936427,3.635585813881343,3.071574999999996,0.6012394812304661,-0.0073911020662005,"[-0.6767077649907876, 0.17011686102195256]",0.6977629580328761,1,0.6977629580328761,46,172.16913745992892,moving,505,[],[],0.0,[],
46244,3,,54.35323403019561,70.18338385597987,47,1.9031922571488729,0.5269592860556396,2.8545251196556314,3.6116495287416233,3.0314374999999996,0.1924603920520042,-0.4087790891784618,"[-0.36490443840120435, 0.1712311737180272]",0.4030823290814813,1,0.4030823290814813,47,175.85451358101298,not moving,510,[],[],0.0,[],
44691,3,,54.13708159962984,70.20742256125688,48,1.89721331347748,0.5284907034201349,-0.2324940156274675,3.589870741717191,3.0462249999999975,0.3279891823228171,0.1355287902708128,"[-0.21615243056577071, 0.024038705277007466]",0.2174850169342365,1,0.2174850169342365,48,177.11317025533106,not moving,512,[],[],0.0,[],
45824,3,,54.22778415680859,70.22753943400623,49,1.948996723406902,0.5205893316116416,2.791994362923613,3.743827629684984,3.035662499999988,2.8125794247566103,2.4845902424337933,"[0.09070255717875142, 0.020116872749355252]",0.0929066329600767,1,0.0929066329600767,49,176.5152981279797,not moving,511,[],[],0.0,[],
46010,3,,54.46918540641728,70.20430135863097,50,1.9286587642298247,0.517831387131545,2.7799971747915384,3.724491817526477,3.006087500000003,0.3142241020884465,-2.498355322668164,"[0.24140124960869258, -0.02323807537526079]",0.2425171570421041,1,0.2425171570421041,50,176.09650936558958,not moving,514,[],[],0.0,[],
47047,3,,54.75749768196833,70.08023064441694,51,1.8948526548854725,0.5281268099930272,2.86480259713076,3.587874387423146,3.037774999999997,0.3104127380999382,-0.0038113639885082,"[0.2883122755510499, -0.12407071421402804]",0.3138749916113157,1,0.3138749916113157,51,176.37349272838492,not moving,515,[],[],0.0,[],
45231,3,,54.807423822716125,70.05744113573658,52,1.9567590831216737,0.5194894397710926,2.882171810278741,3.7666965549557623,3.05045,0.0218364357643111,-0.288576302335627,"[0.04992614074779311, -0.022789508680361337]",0.0548815199849704,1,0.0548815199849704,52,177.7406593638239,not moving,515,[],[],0.0,[],
47803,3,,54.836360146473595,70.00322643515958,53,1.906927294867781,0.529787508535389,2.721810531749716,3.599419133417338,2.980737499999996,0.6523090061114668,0.6304725703471556,"[0.02893632375747046, -0.05421470057700617]",0.0614535970570607,1,0.0614535970570607,53,179.17243055880863,not moving,511,[],[],0.0,[],
47427,3,,54.82522727273191,70.03465151515725,54,1.9318175487683735,0.5119591223618438,2.725775658526316,3.773382413533787,3.0208750000000024,2.991793307076437,2.3394843009649704,"[-0.011132873741686922, 0.03142507999767474]",0.0333388141752012,1,0.0333388141752012,54,180.55630044723503,not moving,509,[],[],0.0,[],
48555,3,,54.82123769338835,70.12454758555788,55,1.9149254828127875,0.5094819647511806,2.8478016784374183,3.75857364008556,3.003975000000003,0.2961204199428452,-2.695672887133592,"[-0.003989579343560479, 0.08989607040062708]",0.0899845554348804,1,0.0899845554348804,55,182.26278218465157,not moving,514,[],[],0.0,[],
52649,3,,54.846294818415565,70.23964203100041,56,1.8803745755123964,0.5281587606375384,-0.1202069407545442,3.560244978692777,3.0441124999999847,0.2587150643327298,-0.0374053556101154,"[0.025057125027217353, 0.11509444544253711]",0.1177904532903866,1,0.1177904532903866,56,184.6569392684439,not moving,511,[],[],0.0,[],
52700,3,,54.814621523026254,70.25394436844317,57,1.923445812650812,0.5378396440048446,2.9757818608195907,3.576244023829315,3.088474999999999,1.3610115833305398,1.10229651899781,"[-0.03167329538931085, 0.014302337442757107]",0.0347527624390498,1,0.0347527624390498,57,188.4647065140856,moving,509,[],[],0.0,[],
52652,3,,54.37008596974301,70.27759170105983,58,1.920672923444193,0.5209219955911379,2.8094623153419764,3.687064358387534,3.0715749999999975,0.3710035003783096,-0.9900080829522302,"[-0.4445355532832451, 0.023647332616661743]",0.4451640759009242,1,0.4451640759009242,58,195.0446658755926,moving,507,[],[],0.0,[],
52632,3,,53.83795193686913,70.56960784313345,59,1.934255902921966,0.5002796980758436,-0.3924684881870398,3.866348985100587,2.9448249999999963,0.4487484744731428,0.0777449740948332,"[-0.5321340328738771, 0.2920161420736207]",0.6069926327182048,1,0.6069926327182048,59,202.64185385883312,moving,515,[],[],0.0,[],
12392,4,,76.45859762077293,109.01097068919644,0,1.8214298123305876,0.5154244593875765,1.76285150103802,3.533844347423474,2.870887500000011,,,"[0.0, 0.0]",0.0,0,0.0,0,0.0,not moving,727,[],[],0.0,[],
13490,4,,76.47176738611338,109.2269820144192,1,1.804793084285727,0.5562188379554321,1.778680336266909,3.244753613379665,2.936374999999995,,,"[0.013169765340450112, 0.21601132522278021]",0.2164124195688044,1,0.2164124195688044,1,0.0996491678221086,not moving,730,[],[],0.0,[],
12590,4,,76.5687351945567,109.28959693009924,2,1.8532136766839633,0.5151453946632089,1.8455609151169632,3.5974575253566132,2.9131374999999933,0.9365369374724328,,"[0.09696780844330988, 0.06261491568002953]",0.1154269619279466,1,0.1154269619279466,2,0.3411215040965661,not moving,731,[737],[737],1.0,[737],[70.27638199907612]
11405,4,,76.4765203021456,109.47341123697817,3,1.8553375665031429,0.5231753806696222,-1.281591728569295,3.5463013648089876,2.98284999999999,1.4624155626708053,0.5258786251983725,"[-0.09221489241109282, 0.1838143068789151]",0.2056484519653999,1,0.2056484519653999,3,0.7028898573552802,not moving,728,[],[],0.0,[],
10988,4,,76.51885233405118,109.45837614357951,4,1.879142542143619,0.5199651120016153,1.8467909457025693,3.613978128089834,3.001862499999998,2.3770560883483207,0.9146405256775154,"[0.04233203190557333, -0.01503509339862319]",0.0449227665973479,1,0.0449227665973479,4,1.151128568903918,not moving,728,[],[],0.0,[],
13473,4,,76.58548949378972,109.28590616045769,5,1.840754271965936,0.5499556645850776,2.004481972290528,3.3470957579002683,2.9490500000000113,0.8608215258374565,-1.5162345625108642,"[0.06663715973854778, -0.17246998312185724]",0.1848956628373809,1,0.1848956628373809,5,1.6812952259171232,moving,730,[724],[724],1.0,[724],[101.67673783095398]
12916,4,,76.74503582336088,108.97465292461052,6,1.8316870670597432,0.5323130756129655,1.9414274346045712,3.4409958180165527,2.9976374999999997,0.1049703359189901,-0.7558511899184663,"[0.15954632957115678, -0.31125323584716114]",0.3497622165199618,1,0.3497622165199618,6,2.2909878144615683,not moving,727,[],[],0.0,[],
12537,4,,76.81767293405983,108.83335654593908,7,1.86932731945688,0.5530325411990726,1.9910450688612529,3.3801398293920406,3.0335500000000017,0.0011736465231798,-0.1037966893958103,"[0.07263711069894896, -0.1412963786714272]",0.1588735864653112,1,0.1588735864653112,7,2.998017612902791,not moving,734,[],[],0.0,[],
12834,4,,76.88083917718635,108.91375993454908,8,1.8553805443831064,0.560347788225901,-1.0657431527202386,3.3111231691613643,3.0124249999999972,2.0008386881470046,1.9996650416238249,"[0.06316624312651697, 0.08040338861000862]",0.102248125511866,1,0.102248125511866,8,3.816553472832672,not moving,738,[],[],0.0,[],
13571,4,,76.87200344827795,109.12213448276336,9,1.8699675328018277,0.5323899230015164,2.1979433324194906,3.5124021924744455,3.063125000000003,0.7082866080611238,-1.2925520800858807,"[-0.008835728908394458, 0.20837454821426604]",0.2085617952762253,1,0.2085617952762253,9,4.750834792584244,not moving,741,[],[],0.0,[],
13481,4,,76.62963254136599,109.3381382483385,10,1.8698732804743916,0.5210643508362631,1.8704186199669863,3.5885649775760076,3.022987500000007,0.8004802393599506,0.0921936312988268,"[-0.24237090691195817, 0.21600376557513812]",0.3246556379611546,1,0.3246556379611546,10,5.795431907465266,moving,742,[],[],0.0,[],
11574,4,,76.51468020541895,109.69306839402948,11,1.8633940162112117,0.5406963884339125,1.9289298234989656,3.446285301827881,3.016650000000003,0.5296456197979509,-0.2708346195619997,"[-0.11495233594703791, 0.3549301456909717]",0.3730810205034491,1,0.3730810205034491,11,6.976072835482636,not moving,744,[],[],0.0,[],
13356,4,,76.50061434656553,109.95851799239078,12,1.868114798884318,0.5176344870155778,-1.2234741175432005,3.6089457826794655,2.9743999999999957,0.2602730420019353,-0.2693725777960156,"[-0.014065858853427926, 0.26544959836131454]",0.2658220037082479,1,0.2658220037082479,12,8.282430538737858,not moving,744,[],[],0.0,[],
12738,4,,76.45346472538648,110.20766927084304,13,1.8559429055867136,0.5301812820636631,-1.2956309882669208,3.5005817224680063,2.974400000000002,0.1340899271599483,-0.1261831148419869,"[-0.0471496211790452, 0.2491512784522456]",0.2535733549324848,1,0.2535733549324848,13,9.731329649598154,not moving,754,[],[],0.0,[],
22848,4,,76.4398486964399,110.20615339847905,14,1.9025688257574944,0.5225157944720735,-1.2731656463430727,3.641169981626612,3.025099999999994,1.494640523965352,1.3605505968054037,"[-0.013616028946586312, -0.0015158723639956406]",0.0137001501195498,1,0.0137001501195498,14,11.319557201676268,moving,747,[],[],0.0,[],
24576,4,,76.15955903021057,110.84317228858178,15,1.867574407291568,0.5329815192087444,1.7766984735319695,3.504013441336837,3.006087499999989,1.2671610961061952,-0.2274794278591567,"[-0.28028966622932217, 0.6370188901027518]",0.6959564378197005,1,0.6959564378197005,15,13.066878922298825,not moving,750,[],[],0.0,[],
25142,4,,76.01717684656751,111.00827414769309,16,1.8558107846766647,0.5277357572621723,1.6647809791808963,3.516553045987221,2.9744000000000073,0.2971345781885188,-0.9700265179176764,"[-0.14238218364306476, 0.16510185911128872]",0.2180167656419369,1,0.2180167656419369,16,14.91265438727441,not moving,755,[],[],0.0,[],
24524,4,,75.97401504546491,111.00992477253672,17,1.88657956345358,0.5348540826061583,1.529382539672602,3.527278980952959,3.01876249999999,0.8209289956224677,0.5237944174339488,"[-0.04316180110259893, 0.0016506248436485293]",0.0431933517661547,1,0.0431933517661547,17,16.86930323159176,not moving,750,[],[],0.0,[],
24967,4,,76.03050912919659,111.04481624529448,18,1.9027450174062444,0.5319778810979624,1.6014364363607203,3.576737088164496,3.0082000000000035,2.55009898516764,1.7291699895451724,"[0.0564940837316783, 0.03489147275776361]",0.0664002738540108,1,0.0664002738540108,18,18.959167159735312,not moving,753,[],[],0.0,[],
23967,4,,75.89871168924101,111.08812722737436,19,1.9036340940575491,0.5130376794075853,1.6299991865117094,3.7105151735749953,2.9638374999999906,2.2708225127199406,-0.2792764724476995,"[-0.13179743995557658, 0.043310982079873384]",0.138731418026224,1,0.138731418026224,19,21.185796808009275,not moving,753,[],[],0.0,[],
24971,4,,75.66543933054793,111.1487157136276,20,1.930567361727714,0.5180527949061526,1.663920176320899,3.726584202827135,3.029325000000009,0.0633827945216557,-2.2074397181982848,"[-0.23327235869308538, 0.06058848625325197]",0.2410123606720119,1,0.2410123606720119,20,23.56148502062937,moving,758,[],[],0.0,[],
23827,4,,75.35748702525187,111.72510202879567,21,1.8876947918373777,0.5351754727339036,1.5108315485906076,3.5272445917490027,2.984962499999999,0.8259836479439787,0.762600853422323,"[-0.30795230529605533, 0.5763863151680795]",0.6534950701039691,1,0.6534950701039691,21,26.105015281091607,moving,766,[],[],0.0,[],
24021,4,,75.45850304306956,112.53009363295668,22,1.868777734446942,0.5226442377336707,1.5401932805999614,3.575621043007145,3.008199999999991,0.615529422024628,-0.2104542259193507,"[0.10101601781768466, 0.8049916041610032]",0.8113049479853109,1,0.8113049479853109,22,28.738222283289623,moving,775,[],[],0.0,[],
24903,4,,75.47153062424724,113.73637985863112,23,1.8780511850291015,0.5132876818409895,-1.2342192920424884,3.658866657959074,2.989187499999997,0.1140351948443862,-0.5014942271802418,"[0.013027581177681213, 1.2062862256744182]",1.206356570887387,1,1.206356570887387,23,31.421509085710735,moving,785,[],[],0.0,[],
26209,4,,75.3523510686534,114.09397680762056,24,1.9044708857003068,0.5411445354224281,1.9836878305066572,3.519338662846589,3.0969249999999966,0.3325009818316836,0.2184657869872973,"[-0.11917955559383131, 0.35759694898945327]",0.3769341380110175,1,0.3769341380110175,24,33.9685309865243,moving,788,[],[],0.0,[],
24551,4,,75.13494043485414,114.6294847327824,25,1.9088757463696568,0.5208116676981321,2.0274427253287084,3.66519389783729,3.044112499999994,0.0639574552728016,-0.268543526558882,"[-0.21741063379926118, 0.5355079251618378]",0.5779585812150667,1,0.5779585812150667,25,36.538956259528135,not moving,787,[],[],0.0,[],
25897,4,,75.10484880451148,114.71658931084528,26,1.9116612058857856,0.5143681679610023,2.0326967141719843,3.716523153957539,3.003974999999988,0.0530295975682589,-0.0109278577045426,"[-0.030091630342667486, 0.08710457806287764]",0.0921559207874984,1,0.0921559207874984,26,39.04630201807959,not moving,791,[],[],0.0,[],
