,Abscissa,red_mean,red_std,green_mean,green_std
0,-16.19400679241421,0.0,0.0,0.0,0.0
1,-12.955205433931367,0.0,0.0,0.0,0.0
2,-9.716404075448525,0.0,0.0,0.0,0.0
3,-6.477602716965683,0.0,0.0,0.0,0.0
4,-3.2388013584828417,0.0,0.0,0.0,0.0
5,0.0,37.02222222222222,4.693047129320637,64.60000000000001,4.998073703012064
6,3.2388013584828417,63.87777777777779,18.295604275411872,94.78888888888889,12.602243578421904
7,6.477602716965683,69.03333333333335,29.25126144794949,70.10000000000001,10.164243791441235
8,9.716404075448525,81.86666666666667,46.468061512621134,75.81111111111112,11.639852784271204
9,12.955205433931367,78.71111111111111,45.722968807189346,89.68888888888888,13.599028650860078
10,16.19400679241421,85.94444444444444,53.435681887344074,98.39999999999999,36.40761011209159
11,19.43280815089705,88.03333333333335,47.981686321160325,114.96666666666665,36.38903986397858
12,22.67160950937989,93.12222222222222,42.75914745826937,126.96666666666668,49.41714352402489
13,25.910410867862733,90.39999999999999,48.572900537919985,135.2888888888889,43.715869932446935
14,29.149212226345576,93.47777777777776,51.134284601707236,135.12222222222226,39.15328218901755
15,32.38801358482842,85.65555555555557,35.57336012548272,141.88888888888889,45.51537252184661
16,35.62681494331126,73.82222222222222,23.919375895074616,150.96666666666667,62.30784386742497
17,38.8656163017941,81.78888888888889,24.7790283690378,146.91111111111113,74.14341125210495
18,42.104417660276944,82.17777777777778,26.416077222071955,145.95555555555558,80.07023460147849
19,45.34321901875978,82.45555555555556,30.348474039780157,135.2777777777778,83.25184608489599
20,48.58202037724263,90.63333333333333,33.84527977374338,134.22222222222223,78.81139856143828
21,51.82082173572547,77.34444444444445,25.375145806307362,142.85555555555555,81.32324770497027
22,55.05962309420831,80.62222222222222,22.532484095327185,137.76666666666668,80.12669597211286
23,58.29842445269115,76.18888888888888,19.657537115114366,137.32222222222222,77.67004443457682
24,61.537225811174,76.4888888888889,25.812218372002643,129.82222222222222,69.25370605584322
25,64.77602716965684,83.24444444444445,34.82869542046269,122.13333333333333,64.36882153018792
26,68.01482852813967,89.27777777777779,34.361868760173074,112.82222222222224,59.90056163301492
27,71.25362988662252,86.15555555555557,33.95439570444924,112.85555555555555,52.38426632133633
28,74.49243124510537,92.42222222222222,30.148058512925264,110.54444444444444,63.006292062826326
29,77.7312326035882,93.51111111111112,34.48999139131292,112.73333333333335,52.86429867192106
30,80.97003396207104,89.72222222222223,41.49300997208096,113.73333333333333,53.38714646249044
31,84.20883532055389,89.23333333333333,38.7556447501522,108.55555555555554,51.26461730720634
32,87.44763667903673,96.22222222222221,41.49511647601468,98.23333333333333,50.30454658783246
33,90.68643803751957,97.14444444444445,43.95607515702326,100.72222222222223,53.23734649405806
34,93.92523939600241,96.46666666666665,46.32134936945822,107.42222222222222,52.808292932731085
35,97.16404075448526,104.24444444444445,49.432590339312796,94.15555555555557,39.77432945947194
36,100.4028421129681,107.54444444444444,47.47706138783961,88.27777777777779,34.9125291458242
37,103.64164347145093,104.68888888888888,48.66175266921143,86.53333333333335,38.84311274096616
38,106.88044482993378,101.45555555555556,33.917921989691024,89.54444444444444,47.10480303680085
39,110.11924618841662,101.22222222222223,35.2495897883495,88.9888888888889,41.39084111726968
40,113.35804754689946,93.3777777777778,43.16888740176394,88.94444444444446,35.66599514771098
41,116.5968489053823,98.74444444444445,45.20221506644979,86.77777777777777,35.42039936756819
42,119.83565026386515,103.69999999999999,38.99034068415748,91.18888888888888,39.25718932348885
43,123.074451622348,102.54444444444447,47.984459933000494,101.78888888888889,42.38509812669869
44,126.31325298083082,103.32222222222224,49.52398845104023,98.51111111111112,35.30386961618434
45,129.55205433931368,103.1111111111111,46.639875907761144,98.27777777777779,38.99592887899714
46,132.7908556977965,98.95555555555556,44.50768001420557,90.72222222222223,34.81491095337395
47,136.02965705627935,96.72222222222223,47.35739868147895,90.60000000000001,36.10916575956653
48,139.2684584147622,102.8777777777778,40.74759100657985,81.43333333333334,32.37553946354494
49,142.50725977324504,93.07777777777778,46.5943434282121,82.84444444444445,35.2308927288131
50,145.74606113172788,106.77777777777779,51.3487735317006,74.41111111111111,24.19176984834019
51,148.98486249021073,98.45555555555556,49.985452204604144,77.43333333333334,31.49452627338892
52,152.22366384869358,92.68888888888891,40.89593236436379,79.68888888888888,31.422524751018894
53,155.4624652071764,89.97777777777777,39.33113302069187,72.44444444444444,24.052725006678838
54,158.70126656565924,96.41111111111111,39.647075772167,71.25555555555556,20.363080850607925
55,161.94006792414208,83.52222222222223,47.05782363679921,75.31111111111112,21.06727026795854
56,165.17886928262493,86.80000000000001,48.718450379783306,75.28888888888889,24.81471088977686
57,168.41767064110778,82.67777777777776,31.355374438409108,71.46666666666668,24.38844595902528
