,Abscissa,red_mean,red_std,green_mean,green_std
0,-16.19400679241421,0.0,0.0,0.0,0.0
1,-12.955205433931367,0.0,0.0,0.0,0.0
2,-9.716404075448525,0.0,0.0,0.0,0.0
3,-6.477602716965683,0.0,0.0,0.0,0.0
4,-3.2388013584828417,0.0,0.0,0.0,0.0
5,0.0,65.01111111111112,11.40020575945999,47.53333333333333,22.017316417361634
6,3.2388013584828417,164.94444444444446,66.34656670529566,87.6111111111111,34.95674929091167
7,6.477602716965683,169.25555555555556,98.68618925978085,77.22222222222221,38.26817973521753
8,9.716404075448525,170.94444444444446,92.87446458978653,76.58888888888889,40.442600690574835
9,12.955205433931367,151.96666666666667,64.26369864054638,82.21111111111112,44.96781016035008
10,16.19400679241421,139.93333333333337,45.06906633979389,90.96666666666668,51.84187496609282
11,19.43280815089705,141.26666666666668,42.21875131932448,92.13333333333334,51.036464814294696
12,22.67160950937989,118.9888888888889,30.925960966935122,101.66666666666667,59.93458162091459
13,25.910410867862733,115.82222222222224,33.4458692941222,116.22222222222223,62.22711885494663
14,29.149212226345576,123.81111111111112,26.66489345956359,132.35555555555558,67.4969702109237
15,32.38801358482842,117.72222222222223,24.88834820841291,144.11111111111111,67.81224806518597
16,35.62681494331126,102.14444444444445,15.228733400636257,153.6888888888889,81.41268594082108
17,38.8656163017941,107.1111111111111,19.415731180770678,155.34444444444446,88.65937452609298
18,42.104417660276944,113.66666666666667,19.09929221104707,160.63333333333335,88.49297523909267
19,45.34321901875978,111.4888888888889,22.844503890973236,163.67777777777778,75.16077253724222
20,48.58202037724263,97.42222222222223,14.884302776274152,164.82222222222222,78.86735856432355
21,51.82082173572547,98.53333333333335,21.630688076588473,175.61111111111111,73.16377029616923
22,55.05962309420831,102.03333333333335,16.834246399879387,187.41111111111113,64.78437359215877
23,58.29842445269115,101.22222222222224,12.665272827794483,208.17777777777778,65.941097921264
24,61.537225811174,105.73333333333335,22.391086189391103,205.66666666666666,75.4245907439271
25,64.77602716965684,90.87777777777778,22.613374170123855,219.7888888888889,85.95620906335513
26,68.01482852813967,94.81111111111113,16.202247976937414,216.12222222222226,85.02420279972283
27,71.25362988662252,96.03333333333332,20.69709229891073,213.0222222222222,77.02052315879398
28,74.49243124510537,101.07777777777778,18.34590141599569,206.6,60.646205340665965
29,77.7312326035882,103.90000000000002,18.03393919705184,217.11111111111111,56.8570939795772
30,80.97003396207104,97.64444444444445,19.376815725353858,229.04444444444445,54.27380742899381
31,84.20883532055389,102.40000000000002,8.084598984534766,226.10000000000002,48.69269471407922
32,87.44763667903673,108.10000000000001,14.02238950419676,230.32222222222222,30.623887230980372
33,90.68643803751957,110.8888888888889,22.880451519329668,221.05555555555557,30.63542289250255
34,93.92523939600241,107.21111111111111,13.280683085213514,221.14444444444442,40.19972667433647
35,97.16404075448526,107.81111111111112,21.455144135534102,225.0444444444444,41.10018773799901
36,100.4028421129681,117.62222222222222,16.57410593830995,226.14444444444447,54.242625942479975
37,103.64164347145093,121.22222222222221,18.090724722565827,226.13333333333335,42.82891892514093
38,106.88044482993378,106.17777777777776,13.568873239427596,224.26666666666668,38.53143978430929
39,110.11924618841662,119.5888888888889,15.160922803276646,207.64444444444447,28.583462368783348
40,113.35804754689946,125.41111111111111,30.004460573737827,213.4555555555556,41.131103247068246
41,116.5968489053823,118.11111111111113,24.11396296498241,210.3888888888889,28.19561738118486
42,119.83565026386515,115.37777777777778,14.579547656787689,207.58888888888887,24.982665595306557
43,123.074451622348,106.23333333333335,17.654985656140276,209.9888888888889,25.10674003254363
44,126.31325298083082,126.57777777777778,24.152146340222156,198.35555555555553,12.92257093252628
45,129.55205433931368,119.73333333333335,22.14258508110728,196.16666666666666,21.522924901051393
46,132.7908556977965,135.12222222222223,26.834090166460427,209.62222222222223,24.95584743076571
47,136.02965705627935,117.64444444444445,18.898899308206502,198.92222222222222,9.800428310116267
48,139.2684584147622,122.45555555555556,21.11450849856095,188.16666666666666,10.466065092407876
49,142.50725977324504,133.81111111111113,13.47506155646856,177.66666666666666,28.158282775923833
50,145.74606113172788,134.0,20.3739666859087,170.75555555555556,24.83549331893896
51,148.98486249021073,133.58888888888887,19.726882078605577,197.68888888888887,22.053576737426972
52,152.22366384869358,139.31111111111113,18.258926448773707,182.2888888888889,16.492789296096394
53,155.4624652071764,124.83333333333333,20.47605647796687,180.68888888888887,9.44148973388531
54,158.70126656565924,131.07777777777778,16.00815378656518,176.5,18.482444122483923
55,161.94006792414208,129.5111111111111,15.559451892977341,168.44444444444446,14.031032625691173
56,165.17886928262493,119.64444444444445,5.885470706077713,179.9555555555556,23.65953465829185
57,168.41767064110778,114.14444444444446,8.109269197256936,187.33333333333334,26.105469839777935
