,Abscissa,red_mean,red_std,green_mean,green_std
0,-16.19400679241421,0.0,0.0,0.0,0.0
1,-12.955205433931367,0.0,0.0,0.0,0.0
2,-9.716404075448525,0.0,0.0,0.0,0.0
3,-6.477602716965683,0.0,0.0,0.0,0.0
4,-3.2388013584828417,0.0,0.0,0.0,0.0
5,0.0,75.41111111111111,13.697264753533645,6.888888888888889,9.742360096347989
6,3.2388013584828417,143.8888888888889,32.381354183625994,17.28888888888889,24.450181145028182
7,6.477602716965683,120.95555555555556,53.23592029707521,12.022222222222226,17.00198971652988
8,9.716404075448525,115.74444444444445,49.3809854943688,12.944444444444445,18.024105943478265
9,12.955205433931367,100.77777777777779,40.616921608950804,11.377777777777778,15.621574192344177
10,16.19400679241421,98.72222222222224,35.082150503505595,13.41111111111111,17.823711492223627
11,19.43280815089705,96.86666666666667,26.685423958630523,10.855555555555556,14.189885112507886
12,22.67160950937989,102.42222222222222,17.3420989231906,9.97777777777778,12.184547996398686
13,25.910410867862733,97.63333333333334,16.987664369793183,9.911111111111113,13.641041921032208
14,29.149212226345576,98.68888888888888,7.1322082878817,12.688888888888888,15.94010393881567
15,32.38801358482842,105.21111111111111,6.092213204443437,10.144444444444446,11.654607524203032
16,35.62681494331126,99.81111111111112,10.655908927056775,6.122222222222223,6.111454535804867
17,38.8656163017941,105.81111111111112,11.151825405580169,6.977777777777778,6.635166320354407
18,42.104417660276944,103.42222222222223,3.063081640407658,7.833333333333335,8.368769102818904
19,45.34321901875978,98.73333333333333,11.206182156226024,9.888888888888888,10.28257545679541
20,48.58202037724263,95.9777777777778,10.7825075532458,19.3,21.62781131372803
21,51.82082173572547,100.61111111111113,8.89712118789548,16.044444444444444,18.082574655530653
22,55.05962309420831,109.35555555555555,9.186960700557078,12.711111111111114,11.534500048030894
23,58.29842445269115,106.53333333333335,16.511073725096,14.833333333333334,16.514258709997875
24,61.537225811174,113.26666666666667,15.707959765672946,15.100000000000001,13.205414153405528
25,64.77602716965684,114.96666666666668,13.614697940094008,16.855555555555558,14.673037336944182
26,68.01482852813967,129.64444444444445,24.187298983118488,17.133333333333336,15.413438100374428
27,71.25362988662252,131.34444444444443,20.34634070900499,20.944444444444443,18.085605762663
28,74.49243124510537,123.63333333333334,19.415991881455362,22.74444444444445,18.295077932143663
29,77.7312326035882,131.13333333333335,12.434212063079405,26.96666666666667,25.84270081058064
30,80.97003396207104,140.5111111111111,23.170100997771115,28.933333333333337,27.033244279891683
31,84.20883532055389,129.70000000000002,24.546056483453466,33.233333333333334,23.710803913453088
32,87.44763667903673,129.70000000000002,20.571681362350382,31.333333333333332,24.482662043592015
33,90.68643803751957,140.62222222222223,20.853711514994565,34.611111111111114,25.703470486720825
34,93.92523939600241,147.1888888888889,22.989084903304814,37.72222222222223,24.256184142106992
35,97.16404075448526,161.07777777777778,28.849550138778188,40.488888888888894,28.757508949623134
36,100.4028421129681,170.27777777777777,33.96634863370176,44.388888888888886,31.869924674611827
37,103.64164347145093,158.3111111111111,26.7728072841931,60.25555555555556,42.57424306830958
38,106.88044482993378,150.17777777777778,33.06596474762771,56.93333333333334,39.994564445499165
39,110.11924618841662,158.0,30.838516080934795,55.955555555555556,38.14908700750482
40,113.35804754689946,158.54444444444445,36.50321480853467,59.4,37.28461106438181
41,116.5968489053823,154.04444444444445,30.74112137202994,64.87777777777778,38.18483636726838
42,119.83565026386515,149.14444444444447,38.497497112807444,66.57777777777778,39.01605873875747
43,123.074451622348,168.83333333333334,35.124993739290346,69.17777777777779,37.13145151159627
44,126.31325298083082,178.4777777777778,46.250592255133526,78.42222222222223,43.539206115130334
45,129.55205433931368,177.44444444444446,50.04942988784953,87.74444444444445,47.57287067953077
46,132.7908556977965,171.63333333333333,42.72035684411928,87.72222222222221,45.97120139853527
47,136.02965705627935,157.7777777777778,47.07681141325851,94.04444444444444,49.11724697717986
48,139.2684584147622,180.73333333333335,58.3187981891107,112.21111111111111,42.024916183698856
49,142.50725977324504,180.23333333333332,49.78034715591046,107.04444444444444,47.22825059560207
50,145.74606113172788,185.34444444444443,51.33070940864796,117.9777777777778,43.516351403882354
51,148.98486249021073,174.21111111111114,46.04152983053237,129.24444444444444,53.3319050734683
52,152.22366384869358,180.37777777777782,45.11271754118363,139.7888888888889,58.81567776211784
53,155.4624652071764,191.0,51.32619719518015,134.76666666666668,52.44970783380831
54,158.70126656565924,170.2888888888889,48.4989677884304,133.9888888888889,50.991650248464495
55,161.94006792414208,177.83333333333334,62.93164428053546,145.9666666666667,57.01232485336118
56,165.17886928262493,168.2888888888889,61.81988373243157,160.07777777777775,55.428200693318225
57,168.41767064110778,180.32222222222222,63.841959575729945,158.73333333333335,58.420563350777634
