,Abscissa,red_mean,red_std,green_mean,green_std
0,-16.19400679241421,0.0,0.0,0.0,0.0
1,-12.955205433931367,0.0,0.0,0.0,0.0
2,-9.716404075448525,0.0,0.0,0.0,0.0
3,-6.477602716965683,0.0,0.0,0.0,0.0
4,-3.2388013584828417,0.0,0.0,0.0,0.0
5,0.0,5.077777777777778,3.5523944281061337,74.03333333333335,12.98571865122947
6,3.2388013584828417,9.1,7.024138275868331,160.7555555555556,31.031374008243763
7,6.477602716965683,10.433333333333334,5.543631648283628,101.32222222222224,32.67839169773533
8,9.716404075448525,15.622222222222222,5.046915694232603,85.5,18.584820568290553
9,12.955205433931367,22.555555555555557,7.317373204728864,77.77777777777779,20.608598229565597
10,16.19400679241421,21.84444444444445,8.950660366009558,73.48888888888888,19.567742414746686
11,19.43280815089705,28.7,13.322995992727096,57.62222222222221,13.78072549112449
12,22.67160950937989,26.766666666666666,11.361174952279201,55.81111111111111,18.017775859233577
13,25.910410867862733,29.01111111111111,17.20319378903841,59.74444444444445,14.012199270459353
14,29.149212226345576,36.97777777777778,18.578967266545202,53.4,15.757702408193436
15,32.38801358482842,46.855555555555554,20.189589054085264,41.866666666666674,16.24050719879383
16,35.62681494331126,39.01111111111111,14.002918567036723,48.62222222222223,9.375315632546807
17,38.8656163017941,46.211111111111116,16.983485079102543,52.1888888888889,11.819673910816014
18,42.104417660276944,58.455555555555556,24.148527036336837,49.911111111111104,9.754403880387992
19,45.34321901875978,59.844444444444456,21.02783575509401,52.07777777777778,12.246128135904332
20,48.58202037724263,55.85555555555556,21.328338535651532,53.84444444444444,12.15932299934783
21,51.82082173572547,50.73333333333333,16.617728150649505,54.41111111111112,19.08216800582337
22,55.05962309420831,51.355555555555554,10.148575281630102,47.76666666666667,11.846049505589988
23,58.29842445269115,49.68888888888889,18.54702398675949,52.03333333333334,13.966176071998882
24,61.537225811174,48.78888888888889,7.63803025477377,58.333333333333336,15.651789626701431
25,64.77602716965684,55.52222222222223,13.61606712493065,48.02222222222222,15.804367266403235
26,68.01482852813967,53.57777777777778,5.446666213336942,54.56666666666667,13.266024551741463
27,71.25362988662252,60.23333333333334,11.103986604752299,59.93333333333334,16.85106876487419
28,74.49243124510537,62.211111111111116,8.464406230770486,58.5,9.559443653422672
29,77.7312326035882,56.97777777777779,10.361621971320089,63.966666666666676,23.29789372136143
30,80.97003396207104,52.900000000000006,13.58340490778689,69.93333333333334,19.391311532822204
31,84.20883532055389,53.86666666666667,8.845128393431965,75.43333333333334,25.18006265988144
32,87.44763667903673,55.144444444444446,9.229916468998592,71.8888888888889,21.877611307983557
33,90.68643803751957,64.83333333333333,15.611107156978544,71.94444444444446,12.70970271917784
34,93.92523939600241,69.73333333333335,10.334014314478763,75.17777777777778,31.64967185288122
35,97.16404075448526,67.60000000000001,13.234047000067665,77.58888888888889,21.558882904704628
36,100.4028421129681,68.05555555555556,16.04108921519597,80.9,24.1015137068808
37,103.64164347145093,77.76666666666667,5.8105268454953585,79.71111111111112,33.17956012180607
38,106.88044482993378,72.07777777777778,15.020340118783947,80.0111111111111,42.11233947197031
39,110.11924618841662,73.45555555555556,10.532817615129401,79.36666666666667,35.22235191003114
40,113.35804754689946,66.81111111111112,15.435800938638845,80.0,21.486395351132888
41,116.5968489053823,73.12222222222222,12.949197982696143,80.62222222222222,35.34255994137772
42,119.83565026386515,77.5111111111111,28.10451833099589,79.01111111111112,27.786758548223723
43,123.074451622348,71.22222222222221,27.250556682500502,84.96666666666667,30.348091647856002
44,126.31325298083082,72.73333333333333,19.00703573436446,82.1888888888889,33.95619545644866
45,129.55205433931368,70.03333333333333,15.383998420677482,84.62222222222222,35.958374425966824
46,132.7908556977965,77.57777777777778,20.172631502320044,93.34444444444443,35.246122280365384
47,136.02965705627935,77.63333333333334,24.835995383045688,96.0,36.48166459814919
48,139.2684584147622,81.07777777777777,29.740822840161567,90.87777777777778,38.591088333518556
49,142.50725977324504,89.36666666666667,30.651735495545584,95.82222222222224,45.736129922053024
50,145.74606113172788,85.10000000000001,32.857075454267196,111.42222222222222,46.814538208278
51,148.98486249021073,88.68888888888891,32.09801347647238,96.54444444444444,36.959360397437266
52,152.22366384869358,91.41111111111111,25.65229515878804,104.77777777777779,42.12382393859651
53,155.4624652071764,80.57777777777778,20.06490086976709,116.33333333333333,35.729145691603826
54,158.70126656565924,89.0,27.643658438272094,113.71111111111111,37.4308283849055
55,161.94006792414208,92.74444444444445,41.42395382646717,121.56666666666668,40.37585453745382
56,165.17886928262493,91.03333333333335,28.88163584163627,123.87777777777778,44.063467133243954
57,168.41767064110778,102.7666666666667,35.77896133308057,118.7666666666667,35.584859452050985
