,scale,red_260427_2619+2624_4_0p5agarose_LB_OD0p5_Still_mix70pc_10min_20X_01001.tif,red_260427_2619+2624_4_0p5agarose_LB_OD0p5_Still_mix70pc_10min_20X_01003.tif,red_260427_2619+2624_6_0p5agarose_LB_OD0p5_Still_mix70pc_10min_20X_01003.tif,green_260427_2619+2624_4_0p5agarose_LB_OD0p5_Still_mix70pc_10min_20X_01001.tif,green_260427_2619+2624_4_0p5agarose_LB_OD0p5_Still_mix70pc_10min_20X_01003.tif,green_260427_2619+2624_6_0p5agarose_LB_OD0p5_Still_mix70pc_10min_20X_01003.tif
0,-16.19400679241421,0.0,0.0,0.0,0.0,0.0,0.0
1,-12.955205433931367,0.0,0.0,0.0,0.0,0.0,0.0
2,-9.716404075448525,0.0,0.0,0.0,0.0,0.0,0.0
3,-6.477602716965683,0.0,0.0,0.0,0.0,0.0,0.0
4,-3.2388013584828417,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.30676363636363635,0.039535178161520634,0.06253099999416471,0.7230857142857142,1.3341553773236963,0.856142521196702
6,3.2388013584828417,0.276561038961039,0.041417805693021614,0.040911239357884356,0.7592103896103897,1.4722147296337682,0.9210018031055429
7,6.477602716965683,0.16404155844155843,0.04894831581902554,0.11375320211704432,0.3345974025974025,1.1910756849296216,0.6678842978100146
8,9.716404075448525,0.23984415584415583,0.04581060326652392,0.08681165424721803,0.4204675324675324,1.381221065611221,0.863127366940731
9,12.955205433931367,0.4287584415584415,0.03828009314051997,0.08248770211996198,0.5395012987012987,1.5318312681312996,1.0400767924561332
10,16.19400679241421,0.19720519480519477,0.06087162351853177,0.13138162232816522,0.44060259740259733,1.273911296315665,1.116577483938356
11,19.43280815089705,0.32156883116883117,0.029494497993515393,0.14435347870993345,0.46369870129870133,1.0793731180605635,1.1601496169130132
12,22.67160950937989,0.40270129870129867,0.03451483807751801,0.11009447339398148,0.41809870129870125,1.0825108306130646,1.248956941372811
13,25.910410867862733,0.3878961038961039,0.0866008664490452,0.16264712232524758,0.5702961038961039,1.1233010937955863,1.1977347392499316
14,29.149212226345576,0.5335792207792208,0.04079026318252129,0.24646527125359605,0.6911064935064936,0.9249976604774828,1.3174749520047153
15,32.38801358482842,0.50692987012987,0.04204534820352194,0.26276324465633044,0.6928831168831169,1.1170256686905828,1.2795572179657
16,35.62681494331126,0.4968623376623376,0.0433004332245226,0.2601023510395575,0.843303896103896,0.9990476767165214,1.4189215211441844
17,38.8656163017941,0.7515116883116882,0.033259753056517356,0.18759299998249412,0.5069298701298701,0.8176878911819268,1.4541783615664263
18,42.104417660276944,0.6058285714285714,0.14558986243607597,0.23648692019069736,1.0032,0.850947644238444,1.463824100927228
19,45.34321901875978,0.5335792207792207,0.09538646159604978,0.2963570265680892,0.9795116883116883,0.6902967615503601,1.4239106966756339
20,48.58202037724263,0.6241870129870128,0.05145848586102685,0.24779571806198247,0.7331532467532468,0.7499133000478914,1.495754824328504
21,51.82082173572547,0.5702961038961039,0.09664154661705043,0.31232238826872694,0.6786701298701299,0.6852764214663576,1.517374584964784
22,55.05962309420831,0.5199584415584415,0.12174324703706353,0.30966149465195403,0.7556571428571428,0.7304594822223811,1.4135997339106385
23,58.29842445269115,0.5223272727272728,0.10793731180605631,0.36554026060418626,0.8942337662337662,0.8547128993014461,1.363375366894049
24,61.537225811174,0.6567584415584417,0.08346315389654355,0.2767329361443885,0.8646233766233766,0.7103781218863708,1.6101732498497414
25,64.77602716965684,0.7230857142857142,0.12488095958956519,0.3512379574140316,0.8213922077922078,0.7078679518443693,1.5955383349574903
26,68.01482852813967,0.706503896103896,0.20018606084960444,0.37851211698595444,1.0221506493506494,0.7292043972013805,1.3291163615780965
27,71.25362988662252,0.8314597402597402,0.1368042672890714,0.44337139889479554,1.0339948051948051,0.5854971622968056,1.3058335424313332
28,74.49243124510537,0.7432207792207791,0.08032544134404192,0.4064514999620707,1.090846753246753,0.5986755550173125,1.4199193562504742
29,77.7312326035882,0.5625974025974024,0.17884961549259332,0.3236311861400121,0.8628467532467531,0.8641260369589508,1.2283350158428208
30,80.97003396207104,0.5927999999999999,0.18700766812909758,0.3628793669874133,0.8444883116883116,0.6614298060673451,1.1634757339339796
31,84.20883532055389,0.8581090909090909,0.1386868948205724,0.31963984571485254,0.8823896103896104,0.6451137007943366,1.2319937445658835
32,87.44763667903673,0.7485506493506494,0.3614644860481886,0.24646527125359605,0.9617454545454546,0.5842420772758048,1.2838811700929564
33,90.68643803751957,0.5051532467532468,0.28866955483015067,0.30500493082260133,0.8356051948051947,0.7994891583774174,1.2363176966931393
34,93.92523939600241,0.6076051948051948,0.2692157370046405,0.38749263294256325,0.926212987012987,0.8427895916019399,1.0636922233049935
35,97.16404075448526,0.7195324675324675,0.31188862771866277,0.24147609572214673,0.9706285714285713,0.7467755874953897,1.0171265850114664
36,100.4028421129681,0.9161454545454544,0.3206742228656674,0.3645424254978964,0.8966025974025973,0.6953171016343628,0.9416237286355337
37,103.64164347145093,0.8065870129870129,0.32945981801267193,0.2986853084827655,0.8752831168831167,0.9933997941220186,1.0357528403288772
38,106.88044482993378,0.564374025974026,0.3012204050401571,0.46465854782897925,0.8983792207792207,0.9036612151204717,1.0001633882045387
39,110.11924618841662,0.7219012987012987,0.3357352431176752,0.3821708457090173,0.9664831168831167,0.7448929599638887,1.1338732924473804
40,113.35804754689946,0.7485506493506494,0.24285895156362675,0.2557783989123014,0.988987012987013,0.7135158344388723,0.9732218403347124
41,116.5968489053823,0.5625974025974027,0.4009996642097093,0.43272782442770374,0.9966857142857142,0.7643467777893989,0.7896201807773778
42,119.83565026386515,0.9315428571428571,0.32883227550217153,0.49160009569880553,0.8284987012987013,0.6764908263193531,0.7320783563146624
43,123.074451622348,0.5631896103896102,0.3520513483906837,0.40013187762223473,0.8735064935064935,0.7216738870753766,0.7184412765287009
44,126.31325298083082,0.6478753246753246,0.4593611176862397,0.4187581329396456,0.8652155844155843,0.6218946279058246,0.7783113829060927
45,129.55205433931368,0.7011740259740259,0.38844881399970277,0.41676246272706585,0.7657246753246753,0.9607675835760013,0.8508207339631559
46,132.7908556977965,0.6307012987012988,0.5685535145132967,0.35988586166854375,0.8616623376623376,1.0536438751300496,0.8521511807715425
47,136.02965705627935,0.8208,0.5252530812887742,0.41110806379142334,0.7556571428571427,0.9858692839960145,0.8258748563059095
48,139.2684584147622,0.5282493506493506,0.41417805693021614,0.39780359570755847,0.874690909090909,0.8107849235664232,0.8461641701338034
49,142.50725977324504,0.5951688311688311,0.36962253868469286,0.28704389890938375,0.7361142857142857,0.9664154661705043,0.6206534361122944
50,145.74606113172788,0.438825974025974,0.3169089678026654,0.4121058988977132,0.7402597402597401,1.0128536119475284,0.67719742546872
51,148.98486249021073,0.3582857142857143,0.4731670529172469,0.4127711223019063,0.7680935064935064,0.9821040289330123,0.7556937871635224
52,152.22366384869358,0.5993142857142855,0.40978525935671384,0.38749263294256325,0.7645402597402596,1.1396171990685946,0.644601478663251
53,155.4624652071764,0.3973714285714286,0.33887295567017683,0.39115136166562603,0.7420363636363635,1.0028129317795234,0.6372840212171255
54,158.70126656565924,0.5318025974025973,0.321929307886668,0.34757922869096874,0.9185142857142856,0.7034751542708673,0.7364023084419185
55,161.94006792414208,0.35947012987012983,0.3269496479706706,0.28538084039890066,0.6715636363636364,0.6934344741028619,0.7067998669553192
56,165.17886928262493,0.4631064935064935,0.2867869272986496,0.3119897765666303,0.7757922077922078,0.7888209356989115,0.6176599307934248
57,168.41767064110778,0.5057454545454545,0.31377125525016375,0.4200885797480321,0.7331532467532467,0.8151777211399254,0.631629622281483
58,171.65647199959062,0.5116675324675325,0.21336445357011136,0.3399291595427465,0.6401766233766233,0.8195705187134278,0.6572407233429226
59,174.89527335807347,0.3683532467532467,0.21775725114361363,0.26675458508148986,0.6922909090909091,0.6294251380318284,0.5684333988831249
60,178.13407471655628,0.45659220779220777,0.3470310083066811,0.3954753137928821,0.7698701298701297,0.6827662514243562,0.5996988988802073
61,181.37287607503913,0.5181818181818181,0.3495411783486823,0.3811730106027274,0.6964363636363636,0.8471823891754421,0.595707558455048
62,184.61167743352198,0.3067636363636363,0.27486361959914346,0.42141902655641855,0.7041350649350648,0.7059853243128684,0.585063983987956
63,187.85047879200482,0.3647999999999999,0.3922140690627046,0.36587287230628285,0.8403428571428571,0.8132950936084243,0.5804074201586034
64,191.08928015048767,0.33874285714285707,0.28615938478814934,0.34558355847838906,0.5087064935064934,0.6444861582838364,0.6389470797276086
65,194.3280815089705,0.39559480519480517,0.3777805913211971,0.3329443137987175,0.4352727272727272,0.7298319397118809,0.4972544946344481
66,197.56688286745336,0.32749090909090905,0.4737945954277473,0.287709122313577,0.6389922077922079,0.8936205349524665,0.3991340425159449
67,200.8056842259362,0.22503896103896098,0.39472423910470605,0.24147609572214665,0.48797922077922073,0.4392797573502293,0.42108641485432197
68,204.04448558441902,0.42816623376623375,0.32569456294967,0.316646340395983,0.5548987012987012,0.6934344741028619,0.4277386488962544
69,207.28328694290187,0.38256623376623367,0.37401533625819516,0.34491833507419584,0.5104831168831169,0.889227737378964,0.4703129467646217
