,scale,red_260427_2619+2624_3_0p5agarose_LB_OD0p5_Still_mix70pc_2h30_20X_01.tif,red_260427_2619+2624_6_0p5agarose_LB_OD0p5_Still_mix70pc_2h30_20X_01002.tif,red_260427_2619+2624_6_0p5agarose_LB_OD0p5_Still_mix70pc_2h30_20X_01001.tif,green_260427_2619+2624_3_0p5agarose_LB_OD0p5_Still_mix70pc_2h30_20X_01.tif,green_260427_2619+2624_6_0p5agarose_LB_OD0p5_Still_mix70pc_2h30_20X_01002.tif,green_260427_2619+2624_6_0p5agarose_LB_OD0p5_Still_mix70pc_2h30_20X_01001.tif
0,-16.19400679241421,0.0,0.0,0.0,0.0,0.0,0.0
1,-12.955205433931367,0.0,0.0,0.0,0.0,0.0,0.0
2,-9.716404075448525,0.0,0.0,0.0,0.0,0.0,0.0
3,-6.477602716965683,0.0,0.0,0.0,0.0,0.0,0.0
4,-3.2388013584828417,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.3424201792625239,0.18770140607084665,0.43595591972332054,0.0,0.0,0.0
6,3.2388013584828417,0.7327567665887889,0.4536841470038018,0.8206852524451165,0.0,0.0,0.0
7,6.477602716965683,0.6222127725470004,0.4324663568885402,0.7237080239491265,0.0,0.0,0.0
8,9.716404075448525,0.6904446167781167,0.43369742320922094,0.6526973757608062,0.0,0.0,0.0
9,12.955205433931367,0.6530361929388806,0.43398708587291057,0.5467113336886861,0.0,0.0,0.0
10,16.19400679241421,0.6031582944865653,0.3537505280308973,0.6548170966022485,0.0,0.0,0.0
11,19.43280815089705,0.5520194379273092,0.29835254360026553,0.6376826864672558,0.0,0.0,0.0
12,22.67160950937989,0.5182537819525678,0.32985335827650714,0.6804303901030109,0.0,0.0,0.0
13,25.910410867862733,0.5083062235533702,0.3701888841952809,0.6177219818770064,0.0,0.0,0.0
14,29.149212226345576,0.5515991185583292,0.3596886126365337,0.6011175019523743,0.0,0.0,0.0
15,32.38801358482842,0.45898875092636177,0.3319534125882566,0.6424520583605012,0.0,0.0,0.0
16,35.62681494331126,0.5199350594284886,0.3390501478486513,0.6011175019523745,0.0,0.0,0.0
17,38.8656163017941,0.4879907873859945,0.2872005310482168,0.6189584857011812,0.0,0.0,0.0
18,42.104417660276944,0.5479563506938343,0.32253937601834526,0.6265541520496831,0.0,0.0,0.0
19,45.34321901875978,0.4533844926732927,0.30617343551988413,0.7041006061657844,0.0,0.0,0.0
20,48.58202037724263,0.4648732220920845,0.3233359483434916,0.6092430985112369,0.0,0.0,0.0
21,51.82082173572547,0.5050837750578554,0.3417295274877798,0.6320300975567428,0.0,0.0,0.0
22,55.05962309420831,0.5545413541411904,0.3269567316396114,0.7019808853243421,0.0,0.0,0.0
23,58.29842445269115,0.5560825251607845,0.3676543358879972,0.594051765814233,0.0,0.0,0.0
24,61.537225811174,0.48112557102598486,0.3515056423873031,0.6565835306367839,0.0,0.0,0.003179581262163602
25,64.77602716965684,0.5735958322016256,0.3566471546677931,0.6846698317858956,0.0,0.0,0.00918545697958374
26,68.01482852813967,0.5084463300096969,0.3704061311930481,0.5931685487969655,0.0,0.0,0.006359162524327204
27,71.25362988662252,0.5091468622913305,0.4044414941765735,0.6744245143855908,0.0,0.0,0.009538743786490807
28,74.49243124510537,0.5273607016138053,0.3921308309697664,0.6189584857011813,0.0,0.0,0.008125596558862538
29,77.7312326035882,0.5726150870073383,0.4189246273610524,0.5354061558676598,0.0,0.0,0.003709511472524203
30,80.97003396207104,0.5709338095314177,0.4528875746786554,0.7019808853243419,0.0,0.0,0.005299302103606004
31,84.20883532055389,0.5275008080701319,0.43094562790416985,0.6512842285331778,0.0,0.0,0.013954828872829143
32,87.44763667903673,0.5822824324938827,0.4680948645223583,0.8099100048344507,0.0,0.0,0.00971538718994434
33,90.68643803751957,0.6046994655061592,0.470050087502263,0.7108130554970187,0.0,0.0,0.009538743786490807
34,93.92523939600241,0.5979743556024762,0.4338422545410657,0.6657689876163677,0.0,0.0005069096614567618,0.01607454971427154
35,97.16404075448526,0.6168887272065847,0.47721923842858,0.6412155545363265,0.0,0.0002172469977671836,0.014131472276282678
36,100.4028421129681,0.6192705369641389,0.455566954317784,0.662236119547297,0.0,0.0004344939955343672,0.03373889005962489
37,103.64164347145093,0.5983946749714564,0.4937300102588859,0.729183969456186,0.0,0.003910445959809305,0.010951891014119074
38,106.88044482993378,0.5654696577346753,0.5360931748234868,0.8404693136319121,0.0,0.00079657232514634,0.01236503824174734
39,110.11924618841662,0.5360473019060623,0.5242170056122142,0.6876727696446058,0.0,0.002172469977671836,0.016251193117725077
40,113.35804754689946,0.6259956468678218,0.5365276688190211,0.6613529025300293,0.0,0.00014483133184478908,0.015191332697003878
41,116.5968489053823,0.6192705369641389,0.5540522599722406,0.6724814369476019,0.0,0.0,0.02861623135947242
42,119.83565026386515,0.675453225951157,0.5663629231790477,0.7441986587497365,0.0,0.0023173013095166258,0.03303231644581076
43,123.074451622348,0.68988419095281,0.5367449158167884,0.8074369971861014,0.0,0.0020276386458270472,0.02808630114911182
44,126.31325298083082,0.7186060144997892,0.5727355017802184,0.7745813241437443,0.0,0.0010862349888359183,0.029322804973286556
45,129.55205433931368,0.6849804649813745,0.5941705388932472,0.6710682897199736,0.0,0.00079657232514634,0.0448674244771975
46,132.7908556977965,0.7165044176548885,0.61118822038501,0.6452783528157577,0.0,0.002172469977671836,0.05811567973621251
47,136.02965705627935,0.8169607468411525,0.5944602015569368,0.757270270605298,0.0,0.0034759519642749387,0.07525008987120527
48,139.2684584147622,0.8190623436860535,0.6219781546074469,0.7201751558800559,0.00014010645632672825,0.002027638645827047,0.07295372562630932
49,142.50725977324504,0.7829148779537577,0.6099571540643292,0.7565636969914838,0.0036427678644949343,0.0015207289843702854,0.10686925908938774
50,145.74606113172788,0.8466633155824187,0.6730311990827349,0.74137236429448,0.0026620226702078367,0.007531229255929034,0.09044142256820913
51,148.98486249021073,0.7781512584386487,0.7366121537625973,0.747024953204993,0.004343300146128576,0.005576006276024381,0.0892049187440344
52,152.22366384869358,0.7036146236728293,0.702431959447227,0.71787879163516,0.004063087233475119,0.013686560859332567,0.07436687285393759
53,155.4624652071764,0.7858571135366188,0.7300947438295818,0.7661024407779745,0.0032224484955147496,0.012238247540884678,0.07260043881940226
54,158.70126656565924,0.8636161967979531,0.7410295093838634,0.7715783862850342,0.004203193689801848,0.015714199505159617,0.11870436712077449
55,161.94006792414208,0.7413032604247193,0.7380604670810451,0.780763843264618,0.000560425825306913,0.019479814133124135,0.20049026291976052
56,165.17886928262493,0.7752090228557875,0.6630378371854444,0.7062203270072268,0.000560425825306913,0.02411441675215738,0.15827248949436598
57,168.41767064110778,0.8292901149979046,0.7464606843280429,0.7452585191704576,0.006585003447356229,0.03150081467624163,0.16975431071884564
58,171.65647199959062,0.9684158261303458,0.7283567678474443,0.7864164321751309,0.00980745194287098,0.06676724398044777,0.14679066826988632
59,174.89527335807347,0.9140545210755752,0.7014181401243136,0.7872996491923988,0.0004203193689801848,0.09008508840745881,0.20773264246135534
60,178.13407471655628,0.7945437138288761,0.7166978456339388,0.7420789379082942,0.0036427678644949347,0.08841952809124373,0.22151082793073096
61,181.37287607503913,0.8158398951905388,0.7005491521332449,0.7018042419208885,0.006164684078376044,0.11195461951602195,0.2778600736324081
62,184.61167743352198,0.8346141603383203,0.770140607084666,0.7602732084640081,0.016952881215534118,0.13324482529720594,0.3040032973435311
63,187.85047879200482,0.8462429962134387,0.8102588860056725,0.7185853652489742,0.007845961554296784,0.15417295274877799,0.2518934933247387
64,191.08928015048767,0.9848082815205731,0.8261903325085992,0.7332467677356174,0.007565748641643327,0.21550902178504616,0.2640818881630326
65,194.3280815089705,0.9754211489466822,0.8228592118761692,0.8351700115283063,0.0054641517967424025,0.2656206626033432,0.2529533537454599
66,197.56688286745336,0.8489050188836466,0.8015690060949852,0.7793506960369897,0.019474797429415228,0.3252187556574739,0.28598567019127064
67,200.8056842259362,0.9429164510788812,0.8357492004103554,0.8120297256758932,0.030963526848206947,0.35375052803089735,0.31407197134038245
68,204.04448558441902,0.8993433431612686,0.7787580713294308,0.8316371434592355,0.006304790534702773,0.4189970430269748,0.36317883750046476
69,207.28328694290187,0.9525837965654255,0.780061553316034,0.8279276319867114,0.004763619515108761,0.46780520185866875,0.3621189770797436
70,210.5220883013847,1.0355268187108484,0.7705026854142778,0.7093999082693904,0.014150752088999557,0.5423933377587351,0.3315596682822823
71,213.76088965986756,0.9964371173956914,0.7932412045139098,0.6786639560684755,0.02816139772167238,0.6024983404743226,0.43878221417857705
72,216.9996910183504,1.033845541234928,0.80171383742683,0.7131094197419147,0.031103633304533675,0.6678896868022448,0.44054864821311246
73,220.23849237683325,1.0513588482757688,0.7485607386397924,0.768928735233231,0.06472918282294847,0.7899100838814797,0.44567130691326484
74,223.4772937353161,1.0195546826896016,0.7277050268541427,0.7388993566461304,0.043433001461285765,0.8588497978395991,0.42800696656791154
75,226.7160950937989,1.0372080961867691,0.7577575282119365,0.7222948767214983,0.05394098568579039,0.8686259127391226,0.48788908033865935
76,229.95489645228176,1.0509385289067887,0.7552953955705749,0.7214116597042307,0.06276769243437427,0.936044897712872,0.5241009780466338
