,scale,red_260427_2619+2621_5_0p5agarose_LB_OD0p5_Still_mix60pc_10min_20X_01_corrected.tif,red_260427_2619+2621_3_0p5agarose_LB_OD0p5_Still_mix60pc_10min_20X_01001.tif,red_260427_2619+2621_5_0p5agarose_LB_OD0p5_Still_mix60pc_10min_20X_01002_corrected.tif,green_260427_2619+2621_5_0p5agarose_LB_OD0p5_Still_mix60pc_10min_20X_01_corrected.tif,green_260427_2619+2621_3_0p5agarose_LB_OD0p5_Still_mix60pc_10min_20X_01001.tif,green_260427_2619+2621_5_0p5agarose_LB_OD0p5_Still_mix60pc_10min_20X_01002_corrected.tif
83,252.62650596166165,0.45023760076032243,0.2580739958559133,0.46598860275553644,0.5890809250589601,0.5485137073637233,0.7410132486955687
84,255.8653073201445,0.45906578901052475,0.2978213659547338,0.3590853350645604,0.6589038684923791,0.6135290484539367,0.6185770275794081
85,259.10410867862737,0.2672533352106727,0.2983891855275741,0.33532905335545454,0.6043296138547644,0.5536240835192858,0.6057851835821974
86,262.3429100371102,0.4189376606005138,0.2319542955052598,0.4084253047680878,0.6877961209475869,0.4866213739241313,0.5162422756017218
87,265.581711395593,0.2945404625294801,0.22003008447561367,0.39289235134290323,0.5056144179661375,0.6686075470194452,0.5701507610185386
88,268.8205127540759,0.36356084339469885,0.2660234698756774,0.36913606963379736,0.6982294343341897,0.543971150781001,0.8990838923753877
89,272.0593141125587,0.2873173994156781,0.28107068855594514,0.5253793070283008,0.6982294343341898,0.453120019126554,0.7428406549808845
90,275.29811547104157,0.2881199619838783,0.24302677717564555,0.5601000264493016,0.6597064310605794,0.4971260360216768,0.747409170694174
91,278.5369168295244,0.2728712731880742,0.20697023430028688,0.46598860275553633,0.6059347389911647,0.4786718999043672,0.7446680612662003
92,281.77571818800726,0.2825020240064768,0.2952661778769525,0.39106494505758743,0.7431729381534019,0.5076306981192222,0.704465122989252
93,285.0145195464901,0.3113942764616846,0.3131524944214217,0.3718771790617712,0.44140941251012,0.6072830331526936,0.8570535478131237
94,288.2533209049729,0.4028864092365095,0.3554550525980236,0.37644569477506074,0.46789397726072723,0.5578827303155881,0.9328909086537306
95,291.49212226345577,0.26645077264247247,0.22769564870895762,0.31705499050229635,0.49518110457953457,0.5930875438316863,0.6679169972829355
96,294.7309236219386,0.3370762786440916,0.27709595154606315,0.2932987087931905,0.6332218663099721,0.4954225773031558,0.6377647935752243
97,297.96972498042146,0.3025660882114822,0.30860993783869944,0.3216235062155859,0.540927170966947,0.5260848342365317,0.5482218855947487
98,301.2085263389043,0.31059171389348444,0.2907236212942302,0.2996946307917959,0.32905065296208946,0.4695867867389224,0.9648705186467577
99,304.44732769738715,0.3009609630750818,0.2163392572521517,0.2795931616533218,0.4839452286247316,0.4778201705451067,0.7008103104186205
100,307.68612905586997,0.29775071280228094,0.23961985973860372,0.3791868042030345,0.4526452884649231,0.4940030283710551,0.5208107913150112
101,310.9249304143528,0.4068992220775106,0.20555068536818613,0.3773593979177187,0.45425041360132346,0.544255060567421,0.4330952896198515
102,314.16373177283566,0.22391495652786086,0.18738045903729675,0.3152275842169805,0.7407652504488013,0.5385768648390181,0.6825362475654622
103,317.4025331313185,0.2680558977788729,0.19561384284348102,0.2430450359470053,0.5120349185117392,0.44829355275741156,0.7254802952703843
104,320.64133448980135,0.20786370516385652,0.17403669907554986,0.256750583086874,0.5120349185117392,0.49343520879821484,0.6551251532857246
