WT,pilH,pilG
0.14116213477021508,0.30770357144378635,0.2139816962832333
0.23267170010803168,0.14980881726167916,0.22193545606107073
0.03052994736923598,0.7888355061948209,0.6876755146211464
0.1802334880198297,0.6825096030658524,0.05304240190146208
0.14189974282697856,0.18773793604189837,0.0778076662688179
0.1675515483925017,0.45063280277117174,0.09221777707836878
0.3220991520657622,0.6358080265201164,0.061716503438639075
0.3126476420926054,0.6354550349834048,0.12579897584033012
0.49018505683351793,0.2935595436698563,0.12194402803173536
0.47849003723303435,0.6349776173627967,0.056715116273558505
0.5982479674484309,0.2581099808981143,0.3029271551869896
0.19564447516595518,0.8504754140711484,0.25807209515896484
0.07392625604044796,0.4171220505188204,0.09835312290270128
0.07812333710591327,0.25045858185625924,0.1256120777487072
0.4504792086477894,0.814964135187674,0.18161167413191368
0.4754618810710055,0.7196275510269525,0.1672870604586325
0.12463539428314446,0.25463451487415445,0.013562196916423781
0.6359682422327373,0.7676548245766027,0.0540873137629908
0.11027650221249242,0.549048657771356,0.40390235504802147
0.34491956901055704,0.2793241346143135,0.20516521660709872
0.2962058615990814,0.11508090053620063,0.21785844063794618
0.2718228492172464,0.027061998051572184,0.20083960162091247
0.5671114762451235,0.4348475422708497,0.06547819028312335
0.22638477496157422,0.66572263372816,0.13275863950225192
0.23186321638807872,0.4883154065507359,0.4611190188169862
0.07063692715275238,0.7674373093878585,0.21497041162059985
0.4702654299545647,0.46032432578354676,0.6065659462423103
0.12626013602054142,0.1839053321450352,0.1190441806400029
0.3945710956067404,0.8793872668398687,0.2134148923773999
0.30258605694274265,0.499327015593404,0.49470961649308476
0.5048801418673834,0.9355782635703151,0.06696723887951997
0.24670575752206056,0.46372828393063714,0.01869466381660207
0.2546534725851022,0.049072808396248065,0.07275260981568213
0.3245214384652232,0.7181924651325164,0.25861408662483226
0.077784947681199,0.12827406155178755,0.05136298910141366
0.0536579577133368,0.6562907848519653,0.02303810153327803
0.4175585189163897,0.5052349452071033,0.05237716699370583
0.18776570651108238,0.05689028542275834,0.033636240337962246
0.31864982175104395,0.30241064811469326,0.6888287885103537
0.035464912580966575,0.8695153149984165,0.6988518341116027
0.6958253994266107,0.41881091010711685,0.6193136366285596
0.29979208964786386,0.27792510993811925,0.11281420780954737
0.4171975182383419,0.34507534557698427,0.39910284493878473
0.6536460842880915,0.49868282989852336,0.3770061330859814
0.3463154342707755,0.26878488995581545,0.18121289412480196
0.3808108744981097,0.7164938566765077,0.20206829989579292
0.45464886944624444,0.8702566813630531,0.019549583550970306
0.6583748092587701,0.2281999092060778,0.14990493916683215
0.17167497019850914,0.299042121028831,0.2564903930662673
0.2419810118133236,0.9274123009913395,0.06738337070872473
0.2230082704478938,0.07986052984176624,0.12396081603257028
0.0766016948724101,0.9853915060082625,0.17380311636475818
0.2941279373495443,0.41594043342599973,0.14472630056374525
0.16417076252729682,0.43672302904299215,0.4754893161081483
0.5226068816843977,0.5718682806774145,0.2256124164033773
0.2363013716430469,0.4599058473783941,0.058929817089206485
0.0979959662561363,0.06873448142852334,0.2991769685348767
0.533267748818847,0.8923514369166169,0.1685927505398994
0.94255818626464,0.4395720204590505,0.12327981387282154
0.4372408306032699,0.0862851510974426,0.4330974652549978
0.0820917137181326,0.4246480526334276,0.26681544219153924
0.8557966674325419,0.07010460947778338,0.6562233445463679
0.18424744227942122,0.2329538690207225,0.2539774007873323
0.051700927431098796,0.5541734478681961,0.19988062378476762
0.15424336607179284,0.7520799608987239,0.0991265795824625
0.06620174507101227,0.5807720325684363,0.13230606361222708
0.1718079568411639,0.43776255294502464,0.1466407950653234
0.4232393053759964,0.5782393427486897,0.058641697175539534
0.09014545884766254,0.7620072596634037,0.05657332450731986
0.3088823812925224,0.5252198414248856,0.12997177909171853
0.18898741218312315,0.1113201738969516,0.1050414644842472
0.09569711814791078,0.6418795275242022,0.08975013243187982
0.19746534552214684,0.3410933545163329,0.0900784718811441
0.06609744189800523,0.7283398491219674,0.13566867352364628
0.16138792077997613,0.4697698771104072,0.128096025540128
0.04599551162095406,0.9813143863285883,0.15428472296042772
0.15838108077544066,0.6563187186853531,0.04887241416125349
0.18043463618938285,0.716461598164141,0.0998936875685966
0.19577515364798903,0.16108179582862017,0.04476313122728623
0.2537608801345819,0.44041504939025494,0.27742991385376314
0.10316459920831082,0.25863661516760594,0.28913209470369633
0.06918491898555439,0.4555929886294034,0.13484702178376046
0.10307066288583433,0.26743758968536124,0.40466186627811257
0.42175744660576725,0.48950780767934043,0.45450493768006833
0.1310620540786288,0.2871290382517891,0.02356716541593358
0.16588602933393606,0.20246683208303048,0.09388316281345055
0.20932631094617188,0.1915718487081663,0.22455415457859526
0.18126431221758507,0.6862057839971467,0.17263271992257917
0.5079977070070559,0.4593104450691064,0.3118512238872397
0.13202286330039736,0.6200150010270176,0.11444439251388501
0.29963034817786327,0.25833291611447523,0.08823569841367795
0.3593618029105785,0.5905207004317538,0.05292514179894919
0.10694163414061396,0.6341022077731275,0.24535238548269306
0.31687491470532697,0.5547419158976045,0.1769002595176619
0.5070969246915841,0.8438173261784895,0.1137259614815622
0.03239643627154555,0.11140252529930955,0.09643253817758465
0.44483891951387694,0.32179505382132084,0.2586397027910834
0.06039418951173326,0.9254871737599505,0.042715226116386514
0.28675878054697007,0.8030723674519739,0.20300164539820148
0.1852381316055767,0.17162005788718243,0.07042612971086727
0.3162661001527181,0.868844260950491,0.07890498452493516
0.056703518850545725,0.3255366964845507,0.11830663141513696
0.09794344267934803,0.8346656597262759,0.03188992373762234
