IDENTIFIER,TRACK_ID,TRACK_FRAME_LENGTH,TOTAL_DISPLACEMENT_PIX,TOTAL_DISPLACEMENT_MIC,END_TO_END_DISTANCE_PIX,END_TO_END_DISTANCE_MIC,PERSISTENCE,SINUOSITY,MAX_DISTANCE_PIX,MAX_DISTANCE_MIC,MEAN_DIRECTIONAL_CHANGE_RAD,MEAN_DIRECTIONAL_CHANGE_DEG,SPEED_PIX_FR,SPEED_MIC_SEC,AVERAGE_ANGULAR_VELOCITY_RAD_FR,AVERAGE_ANGULAR_VELOCITY_DEG_SEC
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,10,60,33.83919295129608,2.199547541834245,14.151628025742772,0.9198558216732802,0.4182022912340393,2.391187281755872,14.474275219792762,0.9408278892865296,1.2791848451828964,73.29189284607558,0.5735456432423065,0.007456093362149985,-0.0006606709889543712,-0.007570731862763939
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,11,60,40.45281339133978,2.629432870437086,4.571699262176918,0.2971604520414997,0.11301313503094043,8.848528976089574,6.406863064170859,0.41644609917110587,1.1781573603550173,67.50344435061615,0.6856409049379624,0.00891333176419351,-0.005907038078772982,-0.06768967026735163
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,12,60,22.465070828448912,1.4602296038491793,1.1162519841472618,0.07255637896957202,0.04968833584685087,20.12544761173316,3.2785408379073386,0.21310515446397701,1.3887101527380659,79.5672307188591,0.3807639123465918,0.0049499308605056936,-0.03613124287863868,-0.4140335451016215
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,13,60,26.68002993492399,1.7342019457700595,5.793594554749825,0.3765836460587387,0.21715097654991933,4.6050909643048135,7.342890625929702,0.47728789068543065,1.1033350972857172,63.21644446312769,0.4522038972021015,0.005878650663627321,-0.012639827792711084,-0.14484175725890086
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,15,60,15.368218238230982,0.9989341854850139,2.8958573577401183,0.1882307282531077,0.18843156134627206,5.3069665869951885,3.66016088776875,0.23791045770496874,1.4632148864780565,83.83603751590651,0.26047827522425393,0.0033862175779153015,-0.021201985445928797,-0.24295685666990335
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,16,60,38.68103710445187,2.5142674117893713,8.58182253392679,0.5578184647052413,0.22186123166121346,4.507321953062173,9.354409934750912,0.6080366457588093,1.5081222345655063,86.40903903044227,0.65561079838054,0.008522940378947021,0.028908434968591322,0.33126626320573743
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,17,60,23.957767838195682,1.5572549094827195,2.9634243895538668,0.19262258532100135,0.12369367670511033,8.084487636211444,6.904511799854352,0.4487932669905329,1.1817329709695465,67.70831174801086,0.4060638616643336,0.005278830201636337,0.02862299119803437,0.3279953185374947
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,18,60,22.146410412151802,1.4395166767898673,0.7861630632127043,0.051100599108825785,0.03549844189563715,28.17025048423048,4.22783992493238,0.2748095951206047,1.0224436243265742,58.58170446397217,0.37536288834155596,0.004879717548440228,0.043748858716359904,0.5013249925923093
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,19,60,26.68699354035866,1.734654580123313,5.74457398327334,0.3733973089127671,0.21525744271589972,4.645600112047305,7.822442975774075,0.508458793425315,1.0356460607811229,59.33814835210747,0.4523219244128586,0.005880185017367162,-0.030569704456447872,-0.35030300926334546
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,20,60,42.3852452915884,2.755040943953246,11.768019840439724,0.7649212896285821,0.2776442547278394,3.6017312909292842,12.205992853478977,0.7933895354761336,1.3423673189692076,76.91198193322717,0.7183939879930237,0.009339121843909308,0.0167507474144409,0.19194942610742793
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,22,60,26.45011743693036,1.7192576334004734,0.731538808209621,0.04755002253362537,0.027657299063187788,36.15682058162406,4.82796913296869,0.31381799364296487,1.0578830200116764,60.612232265222666,0.4483070752022095,0.005827991977628724,-0.001070385238923129,-0.01226571132867951
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,23,60,27.091785829258665,1.7609660789018133,7.136073444968297,0.4638447739229393,0.26340358254498897,3.796455577171967,10.233787481961073,0.6651961863274698,0.8966104591868577,51.371995178693695,0.4591828106654011,0.005969376538650215,-0.032955595346247854,-0.3776433049361958
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,24,60,16.431171809437213,1.0680261676134188,2.8775602212643974,0.18704141438218583,0.17512811956671745,5.710105278775841,3.525809167468413,0.22917759588544687,1.2914968445459485,73.99731844694622,0.2784944374480884,0.003620427686825149,0.002419556591798257,0.027726076200619572
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,28,60,19.759932700329145,1.2843956255213944,3.0352328372250996,0.19729013441963147,0.15360542382690104,6.510186783032522,4.922024801315341,0.31993161208549714,1.1566292006337409,66.26997165790347,0.33491411356490075,0.0043538834763437095,0.03833482857193768,0.43928477710590996
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,29,60,12.405672468884049,0.8063687104774632,1.3472888827389389,0.08757377737803103,0.108602648193253,9.207878598140164,5.696471730166379,0.37027066246081464,1.3764927212473856,78.86722345795289,0.21026563506583135,0.0027334532558558077,0.014153454092376224,0.16218663700506417
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,30,60,15.910429747059142,1.0341779335588444,1.512242455404246,0.09829575960127598,0.09504724130306828,10.521083897757675,5.445134626853255,0.3539337507454616,1.0445518017200854,59.8484097213469,0.26966830079761256,0.0035056879103689633,0.016174164598319187,0.18534227372671958
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,31,22,9.449109236183187,0.6141921003519072,1.987407251421235,0.12918147134238028,0.21032747127220383,4.754490670911026,2.936091892227534,0.1908459729947897,1.010212860571889,57.88093332060713,0.4499575826753898,0.005849448574780068,0.048055225442139304,0.5506723202768555
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,32,60,11.563455433709985,0.751624603191149,1.7456944795158549,0.11347014116853057,0.15096650733194994,6.623985794419741,3.3678390786671235,0.21890954011336303,1.0028390934691553,57.45844758650808,0.1959907700628811,0.0025478800108174543,0.03199442566761291,0.3666291117398502
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,33,60,23.42579525171848,1.5226766913617011,1.5268783753260007,0.09924709439619005,0.06517936142270309,15.342279797968118,4.089010028102284,0.2657856518266485,1.2771824072380658,73.17716160309993,0.3970473771477707,0.00516161590292102,0.014884873513195089,0.17056808617842897
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,35,60,13.08194351623407,0.8503263285552145,4.460087964422167,0.28990571768744083,0.34093465996756595,2.933113342290082,5.285137629265251,0.34353394590224134,0.9939045616041066,56.94653661871563,0.22172785620735713,0.002882462130695643,0.02896591674987826,0.33192495589906457
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,37,60,23.448575521558293,1.524157408901289,3.273280089112621,0.2127632057923204,0.13959398455156533,7.163632467490782,5.386683588301647,0.3501344332396071,1.071186040156705,61.37443917431032,0.3974334834162423,0.00516663528441115,-0.050876687133697474,-0.5830038896736806
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,38,60,16.621221827333304,1.0803794187766649,3.1551553823766123,0.2050850998544798,0.1898269221813775,5.267956665517187,6.497879029069058,0.42236213688948876,1.0729067093155984,61.473026255053234,0.2817156241920899,0.0036623031144971687,0.054117803287796515,0.6201443449819901
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,39,60,18.467953588440047,1.2004169832486031,4.544409650451756,0.29538662727936416,0.24607001683696642,4.063883982511163,7.130433723645659,0.46347819203696783,1.1672521648744936,66.878622674817,0.313016162515933,0.004069210112707129,0.029649648733686446,0.33975994729712783
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,40,60,26.948402489058353,1.751646161788793,8.135217808564537,0.528789157556695,0.3018812640885713,3.312560661951522,10.276938747015839,0.6680010185560296,1.0812400974259813,61.95049422282267,0.45675258456031104,0.005937783599284044,-0.01318053133840612,-0.15103776348611778
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,41,60,45.971272132812366,2.988132688632804,7.574395227883036,0.49233568981239734,0.16476366383771987,6.06929936314676,10.339712435357368,0.672081308298229,1.418331314973552,81.26439829922475,0.7791741039459725,0.010129263351297643,0.014491880486093432,0.16606471781222992
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,42,22,18.246926288087185,1.186050208725667,2.4150336690542495,0.15697718848852624,0.13235290321915452,7.555557722403455,4.575111317066423,0.2973822356093175,1.0617093459741986,60.83146459391652,0.8689012518136755,0.011295716273577781,0.0021824073200164816,0.025008545723080245
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,43,60,6.667365503690292,0.433378757739869,1.223937244799082,0.07955592091194033,0.18357134375213868,5.44747333412898,2.5322970660332054,0.16459930929215835,1.0847978896921802,62.154340704060154,0.11300619497780157,0.0014690805347114205,0.024147463939698494,0.2767095539378142
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,44,8,2.389810296764366,0.15533766928968382,1.7467924956007925,0.11354151221405152,0.730933538099583,1.3681134438022726,1.8377764613663954,0.1194554699888157,0.712338914381832,40.81401337700987,0.3414014709663381,0.004438219122562396,0.0544137294329937,0.623535408815465
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,46,60,14.327372009122781,0.9312791805929808,5.046181461900116,0.32800179502350757,0.3522056563260185,2.8392502563171553,6.770337952623076,0.44007196692049994,0.9563610417594017,54.7954513835484,0.24283681371394542,0.0031568785782812906,0.02622996456551729,0.3005732532763682
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,47,60,24.113179727553778,1.5673566822909957,2.247641567748318,0.14609670190364066,0.09321216003627969,10.728213997087758,3.8977565158058263,0.2533541735273787,1.6429951996812635,94.13669070199033,0.40869796148396226,0.00531307349929151,-0.013525250706250628,-0.1549879564648994
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,48,60,28.414720107843124,1.846956807009803,6.18022106482919,0.4017143692138974,0.21750068420076768,4.597686686249378,7.916615112476914,0.5145799823109994,1.2019025345795555,68.86394261748502,0.48160542555666314,0.00626087053223662,0.023619131079532917,0.2706553053247016
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,49,60,15.729754733370498,1.0224340576690825,2.095831829438994,0.13622906891353462,0.13323995605555822,7.505256152914231,3.6151120293208554,0.2349822819058556,1.445547454171673,82.82376820991766,0.2666060124300084,0.0034658781615901093,-0.021111417889548168,-0.2419190289216187
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,50,60,13.40196766916692,0.8711278984958498,3.909051906112717,0.25408837389732664,0.2916774612959283,3.428444541299083,6.2663812502601175,0.4073147812669077,1.1566728247759426,66.2724711371365,0.22715199439265965,0.0029529759271045754,-0.0013432605311132374,-0.015392631843857982
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,51,60,3.967334484125899,0.25787674146818346,0.5623606433091569,0.0365534418150952,0.1417477264796489,7.054786872673917,0.8843274434826418,0.05748128382637172,1.3478270429032042,77.22480107195173,0.0672429573580661,0.0008741584456548592,-0.0040545772325523395,-0.04646203262701647
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,52,60,12.708002449548172,0.8260201592206312,5.166192125351214,0.3358024881478289,0.4065306208321432,2.4598393054699335,5.195009874815891,0.3376756418630329,0.9604908750420208,55.03207340073513,0.2153898720262402,0.0028000683363411227,-0.017863631947915407,-0.20470214347812288
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,53,53,11.536074100913105,0.7498448165593519,4.408905302570813,0.2865788446671028,0.3821842044358781,2.6165393242142154,6.418024734542807,0.41717160774528245,0.9271542991423941,53.12202829826899,0.2218475788637136,0.002884018525228277,0.03655600172000195,0.418900922885818
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,54,60,12.898680662761896,0.8384142430795233,4.736200055607825,0.3078530036145086,0.3671848446702842,2.7234239498581587,6.243093758668445,0.40580109431344896,1.07168966526581,61.40329476751886,0.2186217061485067,0.0028420821799305875,-0.04014923223672262,-0.4600763115709593
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,55,60,19.5029620870285,1.2676925356568525,1.894987221879753,0.12317416942218395,0.09716407248415443,10.291869972443575,5.444062530593073,0.3538640644885498,1.15489728247908,66.17074005717932,0.330558679441161,0.004297262832735094,-0.008628454616253342,-0.09887480664629777
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,56,60,40.800081559075224,2.6520053013398894,0.9638131884954455,0.06264785725220395,0.023622825045090213,42.33193947342216,6.916077307022636,0.44954502495647136,1.4036656044900275,80.42411498495804,0.6915268060860208,0.008989848479118271,0.0273782928200308,0.31373212577221793
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,57,60,29.430046963027443,1.912953052596784,6.329936263246988,0.4114458571110542,0.21508413735116352,4.649343332871267,8.214919485938202,0.5339697665859832,1.1361426765054832,65.09618028846138,0.49881435530554985,0.0064845866189721475,-0.05228045400867851,-0.599089873145017
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,58,60,16.146361191391932,1.0495134774404757,2.0146272943144288,0.13095077413043787,0.1247728370766586,8.01456489592855,4.702983084823135,0.30569390051350376,1.2757197959793614,73.09336015090786,0.2736671388371514,0.003557672804882968,-0.05190085863559762,-0.5947400305849712
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,59,60,14.63288755768487,0.9511376912495165,5.397017234031212,0.3508061202120288,0.36882790308853414,2.711291612229127,6.648479053044904,0.43215113844791875,0.8601177728305808,49.281118267384386,0.248015043350591,0.003224195563557683,-0.0022931586993704066,-0.02627766304552669
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,60,60,26.076412003314033,1.6949667802154122,3.247423624625925,0.21108253560068513,0.1245349101024026,8.029876917064618,7.270939941018621,0.47261109616621033,0.9177038833142392,52.580559356672076,0.4419730848019327,0.005745650102425125,-0.0002510525071498632,-0.0028768498191730175
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,61,49,51.48450184634067,3.346492620012144,8.727938207677747,0.5673159834990535,0.16952554447796597,5.898816034358614,10.781541460529388,0.7008001949344103,1.5328578864126856,87.82628748479063,1.0686502572311534,0.013892453344004994,0.04152244192761349,0.47581213550586154
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,62,15,15.525676340423043,1.009168962127498,2.201156509426255,0.1430751731127066,0.141775241294659,7.053417725607302,4.7293961001783265,0.3074107465115912,1.7517699617659,100.36902548697965,1.1089768814587888,0.014416699458964255,-0.10731247187375169,-1.229710345496465
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,63,60,22.40995843581635,1.4566472983280627,5.21028159198886,0.3386683034792759,0.2324984942257462,4.30110312468967,5.259022015104973,0.34183643098182326,1.4246630761478494,81.62718149139678,0.37982980399688726,0.004937787451959535,0.020460007380630404,0.2344544143433273
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,64,60,15.997889415967782,1.0398628120379059,8.006874982732738,0.520446873877628,0.5004957075613319,1.998019133615562,8.353055505310616,0.5429486078451901,1.2653203057204183,72.497513249983,0.2711506680672505,0.003524958684874257,-0.009575635587346915,-0.10972870106205068
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,65,60,1.6744456941379768,0.1088389701189685,0.04292626452949278,0.002790207194417031,0.02563610434173662,39.00748673315233,0.49087513975854463,0.0319068840843054,1.788899877393498,102.49641294611787,0.02838043549386401,0.00036894566142023214,0.0485791146253856,0.5566756481033692
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,66,60,34.4687874790399,2.240471186137593,5.948741024461148,0.3866681665899746,0.17258341414180914,5.7942995563775055,8.728768691852071,0.5673699649703846,1.6212043718619356,92.88816823584658,0.5842167369328796,0.007594817580127434,0.00039432386854909183,0.004518618685826885
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,67,60,10.42542472851052,0.6776526073531839,1.576694276106429,0.1024851279469179,0.15123549564312966,6.612204335678574,2.8524580347454798,0.1854097722584562,1.1764492376471265,67.40557612856355,0.1767021140425512,0.0022971274825531658,0.010201675257023125,0.11690258723809288
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,68,60,15.228900777204593,0.9898785505182986,0.8100961207582129,0.05265624784928384,0.05319465486115759,18.798881252450684,3.8529794053751663,0.25044366134938584,0.9945241102381053,56.98203414064686,0.25811696232550163,0.003355520510231522,0.02572590395007296,0.29479714409962277
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,69,60,39.56614848790148,2.5717996517135964,9.42163880875783,0.612406522569259,0.23812372871316437,4.199497485630949,10.303724758894738,0.669742109328158,1.0958623993879497,62.788290412009324,0.6706126862356184,0.00871796492106304,-0.008025417120538846,-0.09196450596778195
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,70,60,20.404880145537515,1.3263172094599385,8.825822501248098,0.5736784625811264,0.4325348856890139,2.3119522449779577,9.757113020349914,0.6342123463227445,0.9876216487274515,56.5865522278349,0.3458454261955511,0.004495990540542164,0.00048131713945692223,0.005515488139638263
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,71,60,20.872182023817622,1.3566918315481455,3.2244623680722957,0.20959005392469923,0.15448611766574302,6.473073536378654,6.114818119272957,0.39746317775274226,0.9794989999937889,56.12115873692875,0.353765797013858,0.004598955361180154,-0.0027200352977788376,-0.0311693085378675
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,72,60,20.230638120660505,1.3149914778429328,5.683196009844562,0.36940774063989656,0.28092025451439456,3.559729083004797,5.749518524046405,0.3737187040630163,1.0655327837592543,61.05053144223106,0.3428921715366187,0.0044575982299760435,0.05183870304913056,0.5940277800294266
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,73,60,13.15357487567889,0.8549823669191279,2.9095399631288825,0.18912009760337736,0.22119765847903866,4.520843515596088,5.349621490243783,0.3477253968658459,0.8891347805801431,50.94367034553271,0.22294194704540493,0.0028982453115902643,-0.031601677543427784,-0.36212854975435266
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,75,60,45.53281136910094,2.9596327389915613,7.0843553609316485,0.4604830984605572,0.1555879188636959,6.427234243527985,10.450819280271032,0.6793032532176171,1.1156466149327955,63.921842463706106,0.771742565577982,0.010032653352513767,-0.006189655823779984,-0.07092823106823279
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,76,60,13.598662597094995,0.8839130688111747,1.7999647711117082,0.11699771012226104,0.13236336722526115,7.554960416639756,3.566722171366919,0.23183694113884973,1.1587950786227963,66.39406732561663,0.23048580673042365,0.0029963154874955078,-0.006693224741919022,-0.07669870580889993
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,77,7,2.7753814993994603,0.18039979746096493,2.2453106581931617,0.14594519278255552,0.8090097374645626,1.2360790651717013,2.2453106581931617,0.14594519278255552,1.5020224610310944,86.05954775093487,0.46256358323324337,0.006013326582032164,0.418396144207541,4.794466645527813
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,78,42,27.182402731141025,1.7668561775241667,13.933301819253685,0.9056646182514896,0.5125853647695114,1.950894560654612,14.123040408380476,0.9179976265447309,1.201601234299927,68.84667938309619,0.6629854324668543,0.008618810622069106,0.04871647161611189,0.5582496432744161
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,79,56,39.47187586148345,2.565671930996424,7.56808041799463,0.491925227169651,0.19173348752293637,5.2155729962423685,8.813903802649353,0.5729037471722079,1.3606504475490357,77.95952803714634,0.7176704702087902,0.009329716112714274,-0.023596864975169655,-0.27040015456345906
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,80,25,9.422195197699576,0.6124426878504725,3.2350871273490753,0.2102806632776899,0.3433474959358643,2.9125012176783005,4.143257427065081,0.2693117327592303,1.404349198857396,80.46328205710716,0.39259146657081573,0.0051036890654206045,-0.09446029385410025,-1.0824352338810985
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,81,44,18.552703612547628,1.2059257348155958,2.06987111198012,0.1345416222787078,0.11156708775211703,8.963216842424254,6.1610084551336355,0.4004655495836863,0.946065551961655,54.20556327011751,0.43145822354761926,0.0056089569061190505,0.05221228299747049,0.5983086908995452
241004_459+2624_0p5pagarose_2xTrpNC_OD0p5_5s_mix10pc_1h_3-CH1_spots.csv,82,48,12.452650397569498,0.8094222758420173,7.277952891152773,0.47306693792493026,0.5844501097190747,1.7110100304039055,7.409988869478244,0.4816492765160859,1.1644554811737102,66.71838450212908,0.26495000845892547,0.0034443501099660307,-0.01989434876313623,-0.2279724440578031
