SPOT_ID,TRACK_ID,PREV_TRACK_ID,POSITION_X,POSITION_Y,FRAME,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,ANGLE,ANGULAR_VELOCITY,TOTAL_DISPLACEMENT_VECTOR,TOTAL_DISPLACEMENT,FRAME_GAP,STEP_SPEED,MSD_LAG_TIME,MSD,CLASS
303108,0,,83.92357733255383,120.27209912789309,0,2.0888215513803896,0.5186403495905052,1.4366036112311051,4.027495263393271,3.303950165197512,,,"[0.0, 0.0]",0.0,0,0.0,0,0.0,not moving
299824,0,,84.0337313332316,120.45203613432972,1,2.089734762147958,0.5309203102365191,1.4460540819907688,3.936061065768994,3.348312667415633,,,"[0.11015400067776682, 0.17993700643663146]",0.2109768474280858,1,0.2109768474280858,1,0.3597998259185695,moving
304560,0,,84.0089475187,120.80482299504914,2,2.102260920544411,0.5439209083167271,1.5541014742734998,3.865012152318765,3.373662668683122,0.6194642373714911,,"[-0.02478381453160239, 0.35278686071941934]",0.3536563396278933,1,0.3536563396278933,2,1.0288312936536042,moving
306158,0,,84.10224234854758,121.7370365464225,3,2.116866278477641,0.511061445730823,1.6632693798236475,4.142097386059911,3.3208501660424905,0.1698829835347798,-0.4495812538367113,"[0.09329482984757931, 0.9322135513733656]",0.936870338222121,1,0.936870338222121,3,1.8525984021684552,moving
302946,0,,83.99419798728213,122.27095435544686,4,2.0921824316218807,0.5092567814562036,1.7233237702680035,4.108305491071423,3.2532501626625026,0.2994118019169025,0.1295288183821226,"[-0.10804436126544203, 0.5339178090243593]",0.5447401314339063,1,0.5447401314339063,4,2.69177862182335,not moving
305500,0,,83.98749331040048,122.4885182237035,5,2.192857707367174,0.4878952319586613,1.6949397801834585,4.494525799245711,3.20466266023313,0.1688578116736823,-0.1305539902432201,"[-0.0067046768816538815, 0.217563868256633]",0.2176671529259225,1,0.2176671529259225,5,3.6040897035759745,not moving
304818,0,,83.98089192999741,122.5052008026952,6,2.1219832781281083,0.4998544169517085,-1.387253547538046,4.245202615330927,3.2405751620287524,0.3459910398838194,0.1771332282101371,"[-0.006601380403068902, 0.016682578991719765]",0.0179412002118306,1,0.0179412002118306,6,4.61546742114441,not moving
299484,0,,83.91278778133025,122.4692106943712,7,2.124867396255873,0.5002728714968494,1.7472594910840673,4.247416794554799,3.2659251632962576,1.680151108195165,1.3341600683113457,"[-0.0681041486671603, -0.0359901083240004]",0.0770289748266972,1,0.0770289748266972,7,5.693676384401151,not moving
302292,0,,83.86543267950947,122.46792764152956,8,2.1330488949194892,0.499398197196121,-1.346815560339848,4.271238676662282,3.2257876612893734,0.4590654600323632,-1.221085648162802,"[-0.047355101820784284, -0.0012830528416429843]",0.0473724803345918,1,0.0473724803345918,8,6.73692734756014,not moving
299879,0,,83.88493421168872,122.42137413167914,9,2.1714519652981603,0.505028629450603,1.8243685993144576,4.299661125470018,3.293387664669386,1.940406109976921,1.4813406499445578,"[0.019501532179248215, -0.04655350985042617]",0.0504731516425513,1,0.0504731516425513,9,7.880484239666976,moving
297896,0,,84.11980760582499,121.82794896597824,10,2.155681279007967,0.5025585534329856,1.7464540242890734,4.289413172420354,3.3398626669931235,0.0198232386487343,-1.9205828713281867,"[0.2348733941362724, -0.5934251657008929]",0.6382154327186275,1,0.6382154327186275,10,9.133632899389244,moving
301069,0,,84.20492006710934,120.8839073830412,11,2.114285414999615,0.5119256907121716,1.7373114342144296,4.130063119235725,3.261700163085001,0.2869597666504081,0.2671365280016738,"[0.08511246128435346, -0.9440415829370608]",0.9478705826114616,1,0.9478705826114616,11,10.484208102158648,not moving
301647,0,,84.17103732765389,120.69186620459774,12,2.089173732946836,0.5127601461638982,-1.471164973270108,4.0743683934419,3.2786001639300015,0.264551894165729,-0.0224078724846791,"[-0.03388273945544995, -0.19204117844344637]",0.1950073184548557,1,0.1950073184548557,12,11.954758156868786,not moving
293736,0,,84.05637989348513,120.60704231927126,13,2.0875825208261034,0.5266829889972945,1.535784393125599,3.963641439797531,3.278600163930007,0.7592160099475163,0.4946641157817872,"[-0.1146574341687625, -0.08482388532648599]",0.1426233456768034,1,0.1426233456768034,13,13.409195204662224,moving
332548,0,,83.53345357699042,119.85980676497525,14,2.1289409329787787,0.5321410253129786,1.0894682567711589,4.000708142595551,3.382112669105627,0.3232519702716031,-0.4359640396759132,"[-0.5229263164947042, -0.7472355542960258]",0.9120377766774842,1,0.9120377766774842,14,15.009510459049825,not moving
328595,0,,83.33533363586716,119.85205673608912,15,2.115362713527399,0.524805130483598,0.8239523615610599,4.030758448527613,3.360987668049372,0.921096904001118,0.5978449337295151,"[-0.19811994112326659, -0.00775002888612164]",0.1982714654669762,1,0.1982714654669762,15,16.763866303602548,moving
320305,0,,83.5673433590334,120.46842893764844,16,2.13153751670587,0.5308884204416082,0.9816065648081492,4.0150386307781885,3.460275173013762,1.9699020276638977,1.0488051236627796,"[0.23200972316624302, 0.6163722015593294]",0.6585918330033946,1,0.6585918330033946,16,18.5782337453657,not moving
322990,0,,83.60510638715584,120.58876500886494,17,2.137842403313192,0.5409877274234776,1.0327414210657937,3.951739189158572,3.375775168788768,0.0559271307912772,-1.9139748968726205,"[0.037763028122441256, 0.12033607121649936]",0.1261222277348394,1,0.1261222277348394,17,20.274597718014594,moving
327210,0,,83.7749924294056,121.0203144515957,18,2.0785240956207485,0.5168044688755924,1.3528825910587907,4.021877171733785,3.278600163930013,0.0709528906900879,0.0150257598988107,"[0.16988604224975745, 0.4315494427307556]",0.4637846363049471,1,0.4637846363049471,18,21.98242063825135,moving
325591,0,,83.43927013896005,119.71058906768012,19,2.1716500606303915,0.5139394771442285,1.089319103297651,4.225497665011933,3.403237670161883,3.017486776241851,2.946533885551763,"[-0.33572229044554547, -1.309725383915577]",1.3520687991277696,1,1.3520687991277696,19,23.77891558518314,moving
320059,0,,83.44219205828225,120.10786327640984,20,2.1098064646082726,0.5081887875106836,1.2132814845564373,4.1516194698882805,3.2933876646693774,2.8980197851410123,-0.1194669911008388,"[0.002921919322190547, 0.3972742087297121]",0.3972849538232529,1,0.3972849538232529,20,25.93220265230418,moving
326887,0,,83.27350187311248,120.39456729706838,21,2.138578465681217,0.5136174900149947,1.3275075032012835,4.163757090162141,3.373662668683123,0.5391844701623711,-2.3588353149786414,"[-0.16869018516976553, 0.28670402065854717]",0.332649325919032,1,0.332649325919032,21,28.360748260210674,moving
324791,0,,83.37663860461103,120.86373794831442,22,2.1076464607081364,0.5007001663582837,1.3486239005262586,4.209398363171259,3.2701501635074997,0.748215691437994,0.2090312212756229,"[0.10313673149855163, 0.4691706512460456]",0.4803730689524995,1,0.4803730689524995,22,31.054344212100784,moving
327489,0,,83.68311850098385,121.75551528611489,23,2.1242706796572035,0.5108681380993062,1.443075265660034,4.158158478155615,3.2786001639300166,0.1146413089566981,-0.6335743824812958,"[0.3064798963728208, 0.8917773378004625]",0.9429722939170456,1,0.9429722939170456,23,34.084997317675075,moving
330476,0,,83.96990563094032,122.4991773593662,24,2.1903015356534543,0.4912064926226202,-1.3884576905025154,4.4590239920468635,3.230012661500626,0.0370402965070315,-0.0776010124496666,"[0.2867871299564655, 0.7436620732513006]",0.797044626793939,1,0.797044626793939,24,37.24942038140189,not moving
331642,0,,83.88928674858815,122.65744885724646,25,2.1317944606810464,0.504778873699331,1.7299848719734852,4.223224409250611,3.31240016562001,0.8391837419688971,0.8021434454618656,"[-0.08061888235216941, 0.1582714978802784]",0.1776211452304592,1,0.1776211452304592,25,40.43416318264378,moving
330335,0,,84.12311829659076,123.75763138000228,26,2.1893768055367033,0.5078411630412966,1.7325213832384485,4.311144832028253,3.348312667415625,0.6805387109881668,-0.1586450309807303,"[0.23383154800261252, 1.1001825227558157]",1.124757207675794,1,1.124757207675794,26,43.66762202141664,moving
334245,0,,84.48533182464374,124.67073770089377,27,2.140156597107906,0.5027285581404626,1.545101050415465,4.257081803795091,3.2088876604443803,0.1682208319369768,-0.51231787905119,"[0.36221352805297613, 0.9131063208914867]",0.9823246882556556,1,0.9823246882556556,27,46.93014390856249,moving
351612,0,,84.40097943650059,124.02202169073765,28,2.1432827540899257,0.500363377764058,1.4666983155124012,4.283452485406659,3.2764876638243887,2.893253511194906,2.725032679257929,"[-0.08435238814314516, -0.6487160101561216]",0.6541771833519793,1,0.6541771833519793,28,50.20906756143638,not moving
347803,0,,84.40201159694084,124.00486726577384,29,2.1796195288912075,0.4975361818571837,1.4645697460819262,4.380826175807372,3.265925163296262,0.1894005767588421,-2.703852934436064,"[0.0010321604402463436, -0.017154424963791826]",0.0171854488161576,1,0.0171854488161576,29,53.73309684299306,not moving
