SPOT_ID,TRACK_ID,PREV_TRACK_ID,POSITION_X,POSITION_Y,FRAME,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,ANGLE,ANGULAR_VELOCITY,TOTAL_DISPLACEMENT_VECTOR,TOTAL_DISPLACEMENT,FRAME_GAP,STEP_SPEED,MSD_LAG_TIME,MSD,CLASS,SPOT_LABEL,NEIGHBOUR,NEIGHBOUR_UNCERTAIN,CONTACT,UPDATE_NEIGHBOUR,CONTACT_ANGLE (deg),DISP_RELATIVE_ANGLE (deg),REVERSAL
131964,2,,28.953439743663616,22.964806971426334,15,1.337816813650069,0.469412740812301,0.2956389189006883,2.8499797669211695,1.8822375941118803,0.6114628993904233,0.3404226798440133,"[-1.176070141993467, -1.592442500951801]",1.9796499937428735,1,1.9796499937428735,15,39.71609695892017,moving,1076,[],[],0.0,[],,34.30686752026401,0
93585,2,,27.092240889528277,22.31499049567297,16,1.379304484945263,0.4625628469499481,2.754344483737562,2.9818747745093144,1.9244875962243797,0.5987677942741079,-0.0126951051163154,"[-1.8611988541353384, -0.6498164757533651]",1.9713758207899428,1,1.9713758207899428,16,41.84991336907385,moving,1051,[],[],0.0,[],,3.867842959358622,0
92543,2,,25.99922102234062,22.0143695084692,17,1.3359697477252677,0.4827990022831518,-0.0797124073518686,2.7671344418846755,1.96673759833688,0.0675065945908891,-0.5312611996832187,"[-1.0930198671876568, -0.30062098720376795]",1.1336072547466742,1,1.1336072547466742,17,45.30378795756007,moving,1054,[1074],[1074],1.0,[1074],[108.32694559643643],48.26685884987529,0
142343,2,,24.546888706285753,22.95351674436389,18,1.329590633081151,0.4673654499300994,-0.325174668984498,2.8448629082017276,1.9160375958018805,0.8424156065256873,0.7749090119347981,"[-1.4523323160548678, 0.9391472358946871]",1.7295278797827829,1,1.7295278797827829,18,48.23705096526348,moving,1061,[],[],0.0,[],,74.36087482701927,0
120548,2,,24.933084051681313,24.19730676228724,19,1.308336663770062,0.4771071402450193,1.32945972267189,2.742228219636711,1.852662592633128,1.2978421003948553,0.455426493869168,"[0.38619534539556, 1.2437900179233523]",1.3023672498535,1,1.3023672498535,19,51.75211078867919,moving,1089,[1034],[],1.0,[1034],[74.41612142838284],165.98047702096454,0
92002,2,,24.07620187695064,22.78626559697893,20,1.3977748465573845,0.4466691592623018,1.701358850507497,3.1293292083695343,1.9329375966468771,2.896905818046618,1.5990637176517626,"[-0.856882174730675, -1.411041165308312]",1.6508434909360157,1,1.6508434909360157,20,54.76856966323445,moving,1011,[1118],[],1.0,[1118],[28.261536263943015],164.69118504188816,0
113160,2,,24.641029810409183,24.76122936995521,21,1.3477808862889122,0.465828025194732,1.6313930090038151,2.893301418963562,1.905475095273754,2.874403427992185,-0.0225023900544329,"[0.5648279334585489, 1.9749637729762775]",2.0541451990995547,1,2.0541451990995547,21,58.66883373188481,moving,1103,[],[],0.0,[],,10.762424635163711,0
123344,2,,24.779633434880715,26.284877645652625,22,1.325151093182953,0.471227094481512,1.3296022217568957,2.8121283956327,1.9033625951681297,0.1878397453813634,-2.6865636826108217,"[0.13860362447152852, 1.5236482756974183]",1.5299395519929408,1,1.5299395519929408,22,61.38024327444319,moving,1186,[1294],[1294],1.0,[1294],[58.972634524297476],35.79793170168111,0
93072,2,,25.605835825330093,27.235458088292827,23,1.303822484447397,0.4874949291686488,0.8879118156583109,2.674535480134891,1.9012500950625024,0.6247917735983944,0.436952028217031,"[0.826202390449378, 0.9505804426402023]",1.2594497083704097,1,1.2594497083704097,23,66.06683367425227,moving,1240,[1185],[1185],1.0,[1185],[53.59355659003917],128.38543738181306,1
98874,2,,25.86430004176933,25.856873966314847,24,1.3541321816573066,0.5193246793622756,0.7317153097932557,2.6074866754265646,2.095600104780001,2.2407485939256464,1.615956820327252,"[0.25846421643923634, -1.3785841219779797]",1.4026039827939123,1,1.4026039827939123,24,69.3492041118078,moving,1199,[1201],[1201],1.0,[1201],[50.06050835805087],19.77169194492165,0
103540,2,,25.780175670628537,25.33475246200079,25,1.3806742403917514,0.4756149520355139,0.8458078271604519,2.9029243813358017,2.0216626010831296,0.3450811231289304,-1.895667470796716,"[-0.08412437114079552, -0.5221215043140575]",0.5288551551105545,1,0.5288551551105545,25,74.08787405651998,moving,1166,[],[],0.0,[],,19.396886754222248,0
97278,2,,25.194908037280655,24.25905153240276,26,1.3344509762107133,0.4914718600900791,0.8422732172059135,2.715213391802593,1.977300098865005,0.3385395384976439,-0.0065415846312864,"[-0.585267633347879, -1.0757009295980318]",1.224610424821991,1,1.224610424821991,26,76.42630114084254,moving,1130,[],[],0.0,[],,179.64352613121852,1
98743,2,,25.810353174860325,25.40717591325596,27,1.3502739102306138,0.4884290174443624,1.0584927564524738,2.7645243464357137,1.962512598125627,3.135371010882234,2.79683147238459,"[0.6154451375796697, 1.1481243808532007]",1.3026750597443724,1,1.3026750597443724,27,78.30045767476412,moving,1163,[1243],[1243],1.0,[1243],[9.122896205378481],55.54525310532662,0
179856,2,,25.558727566221265,25.893608139196953,28,1.323036905870376,0.4901203078155647,1.003993395284359,2.6994125417228023,1.945612597280627,0.9694475505415528,-2.165923460340681,"[-0.2516256086390598, 0.48643222594099456]",0.5476602572369919,1,0.5476602572369919,28,79.76796192038276,moving,1191,[1133],[1133],1.0,[1133],[26.871852954327935],128.2892848579254,1
182318,2,,25.36920306627598,25.47500242514417,29,1.3709077351280838,0.4793869653524114,0.9913939431274892,2.8597100760140393,1.9688500984425048,2.239070415799704,1.269622865258151,"[-0.18952449994528564, -0.41860571405278435]",0.4595109138172368,1,0.4595109138172368,29,84.54733214425333,moving,1151,[],[],0.0,[],,11.400406444389638,0
179224,2,,24.897672918587286,23.425781036003503,30,1.398875673979714,0.4910439039145864,0.8010523341647139,2.848779228960835,2.06391260319563,0.198974628520179,-2.040095787279525,"[-0.47153014768869284, -2.0492213891406657]",2.102771737942785,1,2.102771737942785,30,88.84178050568192,moving,1078,[],[],0.0,[],,152.97554794515702,0
178701,2,,25.657949916811894,24.332397347441177,31,1.292359190544041,0.497375751599575,1.09975158883777,2.5983558434197405,1.9435000971750016,2.669926986685436,2.470952358165257,"[0.760276998224608, 0.9066163114376735]",1.1832050752909544,1,1.1832050752909544,31,94.77627842373714,moving,1143,[1055],[1055],1.0,[1055],[29.602943240032317],175.52102450772264,0
180117,2,,23.79359614081721,21.71903610332103,33,1.409265382462466,0.4592536542600144,-0.2926006419765177,3.0685991703935054,1.9604000980200036,3.041498311475648,-0.017511057182376,"[0.06980436812527913, 0.12329787302642004]",0.141686327153359,1,0.141686327153359,33,107.13113297961868,moving,1036,[1078],[],1.0,[1078],[90.898683620738],64.96553567313552,0
181969,2,,22.79068679151075,21.90435917695926,34,1.317236621072519,0.5203446649393275,2.7299571650142687,2.53146944674855,1.9625125981256284,1.9032253981822105,-1.1382729132934375,"[-1.00290934930646, 0.18532307363823008]",1.0198881333504315,1,1.0198881333504315,34,111.92888744774709,moving,1049,[1095],[1095],1.0,[1095],[76.94665986388569],64.34671459717315,0
192333,2,,22.101277689107633,24.444617951043636,35,1.824407758870116,0.4603042590436901,0.7851411717421214,3.963482246852186,2.5624626281231286,1.1230620325617682,-0.7801633656204423,"[-0.6894091024031184, 2.540258774084375]",2.63214732676363,1,2.63214732676363,35,117.08040993644656,moving,1125,[],[],0.0,[],,130.296028726821,0
187461,2,,20.94697159218661,22.766348634476163,36,1.384407283355554,0.4780440232962877,-0.6911979043650514,2.895982829802078,1.98363759918188,2.2740947035561416,1.1510326709943737,"[-1.1543060969210224, -1.678269316567473]",2.036911992286583,1,2.036911992286583,36,124.0533188364655,moving,1068,[1116],[1116],1.0,[1116],[32.99258814351595],151.19746362702583,0
194476,2,,21.23503780841386,25.643516754604818,37,1.9773082713546113,0.4846590580455988,0.8840776267165064,4.0797922550507195,2.9279251463962535,2.6388935609559683,0.3647988573998266,"[0.28806621622725004, 2.877168120128651]",2.8915529627548104,1,2.8915529627548104,37,130.45762010991487,moving,1158,[1073],[1073],1.0,[1073],[88.37502364247523],165.84102928191678,0
204935,2,,20.53514500629023,23.7075987388186,38,1.3346792882825018,0.4706609233301959,2.332223742898822,2.8357554709213604,1.9371625968581256,2.8944719958657736,0.2555784349098053,"[-0.6998928021236317, -1.9359180157862141]",2.058550096138081,1,2.058550096138081,38,138.79856253041254,moving,1067,[],[],0.0,[],,138.69133953193275,0
212378,2,,19.367081111882044,26.683221716863265,39,2.0010871367124317,0.4442179714201285,2.096117875057552,4.504741513079987,2.602600130130008,2.4206205188335974,-0.4738514770321762,"[-1.168063894408185, 2.9756229780446652]",3.196670982270058,1,3.196670982270058,39,144.58659385200585,moving,1188,[1159],[1159],1.0,[1159],[95.71870868695147],165.9481182333325,0
226244,2,,19.6286958312192,24.663470150637057,40,1.3766403111200705,0.4697126167437019,2.1186361283160755,2.930813995722905,1.9646250982312563,2.896341050660488,0.4757205318268904,"[0.26161471933715674, -2.0197515662262084]",2.03662432732379,1,2.03662432732379,40,148.0376305302337,moving,1091,[],[],0.0,[],,156.4309245920542,0
239470,2,,19.730617999260215,25.01454584632913,41,1.3608005495399378,0.4972483276333589,2.2689376724834673,2.7366618928949125,2.055462602773132,2.7302346860703035,-0.1661063645901843,"[0.10192216804101761, 0.3510756956920744]",0.365571159206871,1,0.365571159206871,41,152.79251681767022,moving,1147,[],[],0.0,[],,67.17559472262027,0
269488,2,,19.212583900543898,25.434238557301743,42,1.366793455640414,0.5037445288022512,2.6754993533031044,2.713267097689828,2.0258876012943814,1.1724353048950669,-1.5577993811752366,"[-0.5180340987163241, 0.41969271097261185]",0.666709306277012,1,0.666709306277012,42,155.37948185014818,moving,1188,[],[],0.0,[],,16.64103162563172,0
262955,2,,18.157520924767095,25.868503717336868,43,1.3786609109531431,0.5090510842952384,2.431175643202364,2.7082957948352986,2.063912603195628,0.2904407927957705,-0.8819945120992964,"[-1.0550629757767993, 0.4342651600351246]",1.140940012478889,1,1.140940012478889,43,155.33654035107338,moving,1191,[1288],[1288],1.0,[1288],[14.940309895668662],0.14714149561650933,0
267829,2,,17.73529895084512,26.041024105183233,44,1.440380400208264,0.4645788958222562,-0.8792060108510042,3.100399981921135,1.981525099076251,0.0025681035648168,-0.2878726892309536,"[-0.4222219739219746, 0.17252038784636525]",0.4561081883558207,1,0.4561081883558207,44,152.15786995784532,moving,1224,[],[],0.0,[],,143.66914756823144,0
271634,2,,18.1958195735876,26.156749054771417,45,1.43986150358763,0.4516482120599434,1.7514193204477968,3.1880155066273783,1.98152509907625,2.507499658599245,2.504931555034428,"[0.4605206227424823, 0.11572494958818424]",0.4748384019098618,1,0.4748384019098618,45,147.57335979581086,moving,1220,[],[],0.0,[],,95.0813626738567,0
266236,2,,18.055079489177544,26.561189667465975,46,1.4085721483453009,0.4853031117595096,1.817010631146664,2.9024585134811876,2.0491251024562507,1.6594828359416456,-0.8480168226575995,"[-0.14074008441005859, 0.404440612694561]",0.4282288880452862,1,0.4282288880452862,46,144.95570335375186,moving,1224,[],[],0.0,[],,47.333603977624556,0
271034,2,,18.229523190609576,26.88725827833357,47,1.4445309205386916,0.4803813314445477,1.6090590820346298,3.0070504950616286,2.106162605308127,0.8261272362446426,-0.833355599697003,"[0.17444370143203258, 0.32606861086759054]",0.3697990588987866,1,0.3697990588987866,47,143.19995167255314,moving,1254,[],[],0.0,[],,34.52243499045281,0
276004,2,,18.13623632185372,27.722077602952105,48,1.3854100024604203,0.5232734398635199,-1.5667682951241289,2.6475832651123334,2.055462602773128,0.6025301563891031,-0.2235970798555394,"[-0.09328686875585745, 0.834819324618536]",0.8400153240499969,1,0.8400153240499969,48,142.47154730692316,moving,1289,[1377],[],1.0,[1377],[60.49355169835994],30.885351296924124,0
281242,2,,18.458889931486187,28.429772328596524,50,1.4266915606127335,0.4609532333196782,1.5697384030966337,3.095089604509403,2.019550100977502,0.9127917518711516,0.1564114150588497,"[-0.05606548634287023, 0.2044112626018233]",0.21196061671295,1,0.21196061671295,50,142.11599161956823,moving,1313,[1412],[1412],1.0,[1412],[70.67451492371742],22.3933398721191,0
286369,2,,18.58388827263875,31.812948266141056,51,1.1279091796206393,0.4773086817593741,2.148585350409965,2.363060264194509,1.6287375814368747,0.3046249745386726,-0.608166777332479,"[0.12499834115256192, 3.3831759375445323]",3.38548430947054,1,3.38548430947054,51,143.27721371022162,moving,1504,[1399],[],1.0,[1399],[17.908746301751926],165.60001586507454,0
291525,2,,19.02112314896359,29.80492037287347,52,1.4386801993025669,0.4797599899416463,1.8089221515510976,2.998749852978684,2.0808126040406303,2.8902655182003967,2.585640543661724,"[0.43723487632484037, -2.0080278932675846]",2.0550791608148464,1,2.0550791608148464,52,143.40525323398214,moving,1390,"[1513, 1476]","[1513, 1476]",2.0,"[1513, 1476]","[21.165077753752946, 90.8998597149044]",176.74090066506363,0
306068,2,,18.88907704880377,30.636284549691272,54,1.4494585619556413,0.4726012071261013,1.2704821704248157,3.0669802364023395,2.0322251016112554,2.0991630981788543,-0.8470546090414897,"[-0.11489771800624382, -0.07003223755439336]",0.1345585370755691,1,0.1345585370755691,54,152.09567234265356,moving,1439,[],[],0.0,[],,40.55547788435112,0
310573,2,,19.60461727843667,31.802544243099877,55,1.44733149660539,0.4707924322558359,1.166065914097384,3.0742454581744165,2.0258876012943823,2.668496784655273,0.5693336864764187,"[0.7155402296329001, 1.1662596934086054]",1.3682687940213494,1,1.3682687940213494,55,152.27462712755994,moving,1482,[1585],[1585],1.0,[1585],[28.794281462677773],17.036878689509457,0
352860,2,,19.876091745568907,32.8527373919349,56,1.4044985855877357,0.4507223260259081,0.7047554495575898,3.1161060912412024,1.979412598970632,0.2973496273947967,-2.3711471572604763,"[0.27147446713223644, 1.0501931488350245]",1.0847138038048356,1,1.0847138038048356,56,151.2086069743227,moving,1547,[1612],[1612],1.0,[1612],[5.263506170397051],28.782366733452204,0
353070,2,,21.0946902436794,34.14696716573104,57,1.4161211748867175,0.4663370162561181,0.2570840058772877,3.03669047388888,1.985750099287504,0.5023470660152279,0.2049974386204311,"[1.2185984981104951, 1.2942297737961397]",1.7776425419576236,1,1.7776425419576236,57,143.57321220881695,moving,1648,[1679],[],1.0,[1679],[6.797882500286363],17.051044638864358,0
353375,2,,22.044751678416382,34.6882778356421,58,1.402921430656479,0.4860209101789469,0.4414283981535298,2.8865454166158004,2.0301126015056288,0.2975968698527082,-0.2047501961625197,"[0.9500614347369805, 0.5413106699110557]",1.0934504886523422,1,1.0934504886523422,58,134.13613633039608,moving,1650,[1692],[1692],1.0,[1692],[130.30624335156296],,0
354828,2,,24.515346058124745,35.51371890217333,59,1.4258190474229868,0.4723843846156037,-0.3233611462807996,3.018345004319369,2.0639126031956323,0.195444244025739,-0.1021526258269691,"[2.4705943797083627, 0.8254410665312335]",2.6048396387038433,1,2.6048396387038433,59,109.03208786766892,moving,1699,[],[],0.0,[],,,0
41302,3,,85.1676062958702,66.82873248213197,0,0.936318239316129,0.4543562478316415,1.7571968986434672,2.060757926813136,1.2844000642200086,,,"[0.0, 0.0]",0.0,0,0.0,0,0.0,moving,3033,[3118],[3118],1.0,[3118],[20.901779494874944],,0
43950,3,,84.95262058110929,67.26230608926646,2,0.9296452640613232,0.4586966206503498,-1.102405515838749,2.0267105145515405,1.278062563903127,0.4628285993354589,,"[-0.11465427282982432, 0.11807040393870238]",0.1645789250310748,1,0.1645789250310748,2,2.143637257442341,moving,3039,[],[],0.0,[],,,0
42037,3,,84.60660787374312,67.76340147259613,4,0.9194428468913516,0.4498791932677847,1.8218316681941813,2.0437549916740987,1.2717250635862445,0.98740171643232,0.5950807078689571,"[-0.16002577997102208, 0.033271898529264377]",0.163448063577014,1,0.163448063577014,4,5.325287423096299,moving,3065,[2991],[],1.0,[2991],[25.583707335393136],162.36167739180152,1
42483,3,,84.86879063712699,66.9051571348148,5,0.9226324385701544,0.4520497822659355,-1.4534589937768252,2.0409974183493373,1.2569375628468746,2.072274980125982,1.0848732636936618,"[0.26218276338387625, -0.8582443377813291]",0.8973979857060734,1,0.8973979857060734,5,7.170262494882436,moving,3045,[2970],[2970],1.0,[2970],[19.98310652189997],10.46854914698743,0
46395,3,,85.30554399802688,66.06457902309874,6,0.9290998847976236,0.4654242049638866,1.736505276681184,1.9962431581522813,1.328762566438122,0.1827106505217744,-1.8895643296042075,"[0.4367533608998855, -0.8405781117160558]",0.9472724318555226,1,0.9472724318555226,6,9.495523759150924,moving,3027,[2947],[],1.0,[2947],[7.675555271752209],18.221101658555806,0
42937,3,,85.59554861147173,64.28088083822024,7,0.9012218466796084,0.4518547676312228,1.429601837895052,1.994494495220492,1.2273625613681312,0.3180182172823984,0.1353075667606239,"[0.2900046134448502, -1.783698184878503]",1.807119777590341,1,1.807119777590341,7,11.7164440331168,moving,2951,[2858],[],1.0,[2858],[18.528569294362498],45.48448982527784,0
36819,3,,84.79109652907201,63.18373839394869,8,0.8975487026113944,0.4972709871257126,1.100067212569602,1.804948862589664,1.3351000667550048,0.7938541060409586,0.4758358887585602,"[-0.8044520823997203, -1.0971424442715545]",1.360464882273485,1,1.360464882273485,8,14.205939172965824,moving,2899,[2810],[2810],1.0,[2810],[21.546285835996883],0.9710277332691992,0
39721,3,,83.83494530771331,61.83225590397299,9,0.9085085522933568,0.4819223489869889,1.113228803876912,1.8851762202003317,1.3329875666493822,0.0169476310737248,-0.7769064749672339,"[-0.9561512213586951, -1.3514824899756945]",1.655515049408077,1,1.655515049408077,9,16.976406272934305,moving,2865,[2775],[2775],1.0,[2775],[22.192119900196857],25.91348668100826,0
41010,3,,83.64831246397827,60.7006430626264,12,0.9150556378769118,0.4775338012692074,0.739722548402395,1.9162112408479617,1.3034125651706316,1.6384925445099858,0.6758003234301887,"[0.15482850352900357, 0.1081063010853569]",0.1888354782327423,1,0.1888354782327423,12,24.833083285713705,moving,2779,[2712],[2712],1.0,[2712],[30.963756532073532],22.288983333905534,0
36665,3,,83.12739042239994,59.85569049420505,13,0.8834222555433086,0.4882554556156531,0.7091671047167145,1.8093443614047895,1.2928500646425023,2.7328062237293183,1.0943136792193324,"[-0.5209220415783307, -0.8449525684213484]",0.992625113667778,1,0.992625113667778,13,28.10083461026535,moving,2756,[2693],[2693],1.0,[2693],[25.7307056015312],51.66814928246349,0
132123,3,,83.43441837429798,59.0127737899841,14,0.92781320278533,0.488963692601883,0.3934509264987241,1.8975093996207213,1.39636256981813,0.9017793233909336,-1.8310269003383848,"[0.30702795189803567, -0.8429167042209471]",0.8970923773510765,1,0.8970923773510765,14,31.632002634834897,moving,2739,[2690],[],1.0,[2690],[15.89283098033735],8.91883292784085,0
105065,3,,83.60437886467109,58.14608180572624,17,0.8968353799147238,0.462918641386062,0.2036924094371333,1.937349892044608,1.2400375620018838,2.7688460952882643,2.071252522745908,"[-0.11937806538068685, 0.24751899837291802]",0.2748031605523636,1,0.2748031605523636,17,42.71903405309557,moving,2730,[2689],[2689],1.0,[2689],[12.046573382931058],73.79872155030941,0
141611,3,,83.00026697566699,57.83432539729182,19,0.9455281235767706,0.4387777414549133,0.2695287659996601,2.1549136025942386,1.275950063797504,2.7381539887200574,1.0789947134024,"[0.06250379110903737, 0.08579617579914611]",0.106149459182608,1,0.106149459182608,19,50.63006099143641,moving,2669,[2624],[2624],1.0,[2624],[15.895268372581313],13.086984097529923,0
130726,3,,81.24873579748316,57.39081582873179,21,0.9262962878023936,0.4564384326688163,0.5149102298993332,2.0294002903881188,1.301300065064999,1.3111806208319303,-1.2948873571689017,"[-0.18118718176943105, 0.23092974446522874]",0.2935257087825949,1,0.2935257087825949,21,59.32025464657891,moving,2658,[2592],[],1.0,[2592],[22.20207274214397],12.375971567560061,0
