,scale,red_mean,red_std,green_mean,green_std
0,-16.19400679241421,0.0,0.0,0.0,0.0
1,-12.955205433931367,0.0,0.0,0.0,0.0
2,-9.716404075448525,0.0,0.0,0.0,0.0
3,-6.477602716965683,0.0,0.0,0.0,0.0
4,-3.2388013584828417,0.0,0.0,0.0,0.0
5,0.0,0.6471202302085809,0.07212690557849602,0.35287976979141916,0.07212690557849599
6,3.2388013584828417,0.6022224221282236,0.05427436489479199,0.3977775778717764,0.054274364894791934
7,6.477602716965683,0.5493749217483224,0.039520872826778713,0.45062507825167764,0.03952087282677871
8,9.716404075448525,0.487351013404047,0.09098491211885858,0.512648986595953,0.09098491211885858
9,12.955205433931367,0.5598797771642058,0.13458725918109252,0.4401202228357941,0.13458725918109252
10,16.19400679241421,0.5490950092030445,0.05035770660957299,0.4509049907969555,0.05035770660957301
11,19.43280815089705,0.5516091933542556,0.07522897857904824,0.4483908066457443,0.0752289785790482
12,22.67160950937989,0.5541647782804439,0.08003822381336292,0.4458352217195562,0.08003822381336291
13,25.910410867862733,0.4812489698651408,0.043376498397264436,0.5187510301348591,0.04337649839726446
14,29.149212226345576,0.4841723671993834,0.0588621427326586,0.5158276328006165,0.05886214273265867
15,32.38801358482842,0.4489925280605578,0.14561117733464027,0.5510074719394422,0.14561117733464027
16,35.62681494331126,0.4521334539907491,0.11787972469412951,0.5478665460092508,0.11787972469412959
17,38.8656163017941,0.4806519217047414,0.0928304712775692,0.5193480782952586,0.09283047127756922
18,42.104417660276944,0.46234486318738527,0.04610270398348208,0.5376551368126147,0.04610270398348207
19,45.34321901875978,0.4793047142769092,0.041901342763568945,0.5206952857230909,0.041901342763568904
20,48.58202037724263,0.4860930285802987,0.01711108749822674,0.5139069714197012,0.01711108749822677
21,51.82082173572547,0.44555609284781833,0.04884265418587472,0.5544439071521818,0.04884265418587466
22,55.05962309420831,0.48344196218633223,0.05714492151446626,0.5165580378136677,0.05714492151446624
23,58.29842445269115,0.46147202842138696,0.030112277142118202,0.538527971578613,0.03011227714211828
24,61.537225811174,0.504616726941289,0.07877865254323432,0.4953832730587109,0.07877865254323434
25,64.77602716965684,0.444716233916491,0.076170711808885,0.5552837660835089,0.07617071180888497
26,68.01482852813967,0.4459146975858914,0.06841771514914866,0.5540853024141085,0.0684177151491487
27,71.25362988662252,0.3672741648471902,0.018942349713530395,0.6327258351528097,0.018942349713530416
28,74.49243124510537,0.4260321836879502,0.04543100033300777,0.5739678163120497,0.04543100033300777
29,77.7312326035882,0.3867501233353943,0.05273117835732277,0.6132498766646057,0.052731178357322786
30,80.97003396207104,0.4494856774961266,0.07051916197443255,0.5505143225038734,0.07051916197443257
31,84.20883532055389,0.3988189943645011,0.066681867592509,0.601181005635499,0.06668186759250903
32,87.44763667903673,0.40298752479740035,0.06728769438495825,0.5970124752025997,0.06728769438495821
33,90.68643803751957,0.38928428170990886,0.044654295203051544,0.6107157182900913,0.04465429520305157
34,93.92523939600241,0.34948989295447713,0.07949759386001963,0.6505101070455229,0.07949759386001967
35,97.16404075448526,0.3435963662328228,0.05242801889955579,0.6564036337671773,0.05242801889955574
36,100.4028421129681,0.431940981714106,0.09772661298701402,0.568059018285894,0.09772661298701397
37,103.64164347145093,0.4032014189169895,0.05598353071808316,0.5967985810830104,0.05598353071808308
38,106.88044482993378,0.4534112169211963,0.07977792935920491,0.5465887830788038,0.07977792935920497
39,110.11924618841662,0.492909331297625,0.13404330397041034,0.507090668702375,0.13404330397041034
40,113.35804754689946,0.397283055736813,0.07151300987361947,0.602716944263187,0.07151300987361946
41,116.5968489053823,0.4374462486547717,0.10175686948237733,0.5625537513452282,0.10175686948237729
42,119.83565026386515,0.409334401831287,0.08841324822322119,0.5906655981687129,0.08841324822322116
43,123.074451622348,0.33825376537526336,0.05891234555003886,0.6617462346247366,0.05891234555003884
44,126.31325298083082,0.36127016754781954,0.03449293497506902,0.6387298324521805,0.03449293497506904
45,129.55205433931368,0.3619208169894117,0.04135841574573521,0.6380791830105883,0.04135841574573522
46,132.7908556977965,0.3633187803982832,0.09091314382094505,0.6366812196017168,0.09091314382094498
47,136.02965705627935,0.3355581691278813,0.0707791436809056,0.6644418308721187,0.07077914368090563
48,139.2684584147622,0.3634465238388689,0.0719689484959988,0.6365534761611311,0.07196894849599879
49,142.50725977324504,0.3339118737238383,0.04612099395412697,0.6660881262761618,0.04612099395412686
50,145.74606113172788,0.3108939196975405,0.009829155878125634,0.6891060803024595,0.009829155878125618
51,148.98486249021073,0.39840113220807977,0.07261361784397825,0.6015988677919202,0.07261361784397825
52,152.22366384869358,0.39692621075813866,0.11789257418318816,0.6030737892418614,0.11789257418318813
