,scale,red_mean,red_std,green_mean,green_std
0,-16.19400679241421,0.0,0.0,0.0,0.0
1,-12.955205433931367,0.0,0.0,0.0,0.0
2,-9.716404075448525,0.0,0.0,0.0,0.0
3,-6.477602716965683,0.0,0.0,0.0,0.0
4,-3.2388013584828417,0.0,0.0,0.0,0.0
5,0.0,0.1315730745930569,0.11868007064877518,0.8684269254069431,0.11868007064877521
6,3.2388013584828417,0.11230134141715359,0.10957045933458401,0.8876986585828465,0.10957045933458398
7,6.477602716965683,0.17132807381064477,0.1195891819514478,0.8286719261893553,0.1195891819514478
8,9.716404075448525,0.1622390923468709,0.14416721906537666,0.837760907653129,0.14416721906537663
9,12.955205433931367,0.18022514424749703,0.1867568698788374,0.819774855752503,0.1867568698788374
10,16.19400679241421,0.15335784111357562,0.11285234854535375,0.8466421588864245,0.11285234854535371
11,19.43280815089705,0.18225294834476483,0.16431305485564365,0.8177470516552351,0.16431305485564365
12,22.67160950937989,0.2008425627071373,0.2059225983084436,0.7991574372928626,0.20592259830844356
13,25.910410867862733,0.19865247735473698,0.14709320843011187,0.801347522645263,0.1470932084301119
14,29.149212226345576,0.21183812842315966,0.16514225820853606,0.7881618715768403,0.16514225820853606
15,32.38801358482842,0.20971707242371476,0.16011470074266712,0.7902829275762852,0.16011470074266718
16,35.62681494331126,0.1890669577572955,0.13655024111422373,0.8109330422427045,0.13655024111422367
17,38.8656163017941,0.25017485902963565,0.24727917383172815,0.7498251409703643,0.2472791738317281
18,42.104417660276944,0.2205661478499554,0.11031190794977828,0.7794338521500445,0.1103119079497783
19,45.34321901875978,0.21544047045685008,0.09921377242668006,0.78455952954315,0.09921377242668004
20,48.58202037724263,0.2220649036328576,0.17112849900114624,0.7779350963671424,0.17112849900114627
21,51.82082173572547,0.2503020839706251,0.14714671214491779,0.749697916029375,0.14714671214491779
22,55.05962309420831,0.24338864143345806,0.11709446434377209,0.7566113585665418,0.11709446434377208
23,58.29842445269115,0.2307605773557476,0.10564633281940256,0.7692394226442524,0.10564633281940258
24,61.537225811174,0.2278278121254513,0.14514238037936553,0.7721721878745487,0.14514238037936547
25,64.77602716965684,0.2661858216446931,0.1433680502274841,0.7338141783553068,0.14336805022748417
26,68.01482852813967,0.2819187127512011,0.08968551856266715,0.7180812872487988,0.08968551856266715
27,71.25362988662252,0.296195016163634,0.10891354747996274,0.703804983836366,0.10891354747996275
28,74.49243124510537,0.24869209946395207,0.11858927690220503,0.7513079005360478,0.118589276902205
29,77.7312326035882,0.2582307037860417,0.09766412668772387,0.7417692962139584,0.09766412668772391
30,80.97003396207104,0.290199991473944,0.08672810038843407,0.709800008526056,0.08672810038843412
31,84.20883532055389,0.2919895117485726,0.1426476577533726,0.7080104882514272,0.14264765775337263
32,87.44763667903673,0.32698046641512235,0.11949357012108548,0.6730195335848776,0.11949357012108555
33,90.68643803751957,0.2799781881495344,0.07376370486278888,0.7200218118504657,0.07376370486278885
34,93.92523939600241,0.30175214191511196,0.06751244397305198,0.698247858084888,0.06751244397305196
35,97.16404075448526,0.3040615214546803,0.09570589828727342,0.6959384785453198,0.0957058982872734
36,100.4028421129681,0.36670359368784283,0.09919407037878647,0.6332964063121572,0.09919407037878646
37,103.64164347145093,0.3174857375473156,0.11507777780776607,0.6825142624526844,0.1150777778077661
38,106.88044482993378,0.3176805284363007,0.05545334001164538,0.6823194715636993,0.055453340011645376
39,110.11924618841662,0.33011292370852413,0.07294666780531221,0.6698870762914758,0.07294666780531221
40,113.35804754689946,0.2976224223296904,0.09601824259084504,0.7023775776703095,0.09601824259084502
41,116.5968489053823,0.35297405440720747,0.006857978424825408,0.6470259455927926,0.0068579784248253605
42,119.83565026386515,0.4193679853073429,0.08347641712044561,0.580632014692657,0.08347641712044557
43,123.074451622348,0.3591993519946124,0.026199860959260555,0.6408006480053876,0.02619986095926058
44,126.31325298083082,0.40094660935853565,0.036178100170021196,0.5990533906414643,0.0361781001700212
45,129.55205433931368,0.3648965500781836,0.08169715210563305,0.6351034499218163,0.08169715210563303
46,132.7908556977965,0.35667635368630307,0.05150029141818101,0.643323646313697,0.05150029141818107
47,136.02965705627935,0.40019997478916514,0.08540595949062267,0.5998000252108349,0.08540595949062267
48,139.2684584147622,0.34481034395541044,0.023644534188587297,0.6551896560445895,0.023644534188587297
49,142.50725977324504,0.34665093874809944,0.07281797991250909,0.6533490612519005,0.07281797991250914
50,145.74606113172788,0.3296051198242644,0.06459709892419208,0.6703948801757358,0.06459709892419215
51,148.98486249021073,0.3321618980525254,0.015193539014995663,0.6678381019474746,0.015193539014995646
52,152.22366384869358,0.35978316683345923,0.07227523319792352,0.6402168331665408,0.07227523319792345
