Cell ID,Area [microns²],Mean Area [microns²],Normalized Area
90,2.9239566299715727,3.9185429497665107,0.7461846577809741
93,1.2848322601047801,3.9185429497665107,0.3278852054387557
102,2.4036051095213145,3.9185429497665107,0.6133925646175539
109,3.127468848376016,3.9185429497665107,0.7981203443393082
110,1.9832452586924496,3.9185429497665107,0.5061180352280233
113,3.821577914120137,3.9185429497665107,0.9752548238236992
116,3.2743624619639347,3.9185429497665107,0.835607138658271
118,2.658645783186942,3.9185429497665107,0.678478153045473
119,1.7653326938531044,3.9185429497665107,0.4505074249494428
120,2.4051469834638013,3.9185429497665107,0.613786046062635
121,3.6678839762770945,3.9185429497665107,0.9360326078589104
122,4.149439141028496,3.9185429497665107,1.0589239914483375
123,2.788032865627439,3.9185429497665107,0.7114973349452673
124,3.387620827922388,3.9185429497665107,0.8645103221656003
125,2.870589321453093,3.9185429497665107,0.7325654862668123
126,4.507858954196896,3.9185429497665107,1.1503916154512228
127,2.68953796885103,3.9185429497665107,0.6863617429563426
128,3.241930870793933,3.9185429497665107,0.8273306972396731
129,3.852916815400275,3.9185429497665107,0.9832524141734503
131,4.505293426833345,3.9185429497665107,1.1497369008298852
132,4.777845270228319,3.9185429497665107,1.2192912854286848
133,4.234300945306513,3.9185429497665107,1.0805804605405225
134,2.9219525119946836,3.9185429497665107,0.7456732130928386
135,2.6539064503999144,3.9185429497665107,0.6772686900262378
136,4.548593358609814,3.9185429497665107,1.1607869090425167
137,3.2279028103528207,3.9185429497665107,0.8237507797496918
138,3.600735984528826,3.9185429497665107,0.9188966487513881
139,3.8310624263530095,3.9185429497665107,0.9776752419113554
140,4.476249976508855,3.9185429497665107,1.1423251024403283
141,2.5274393044911645,3.9185429497665107,0.6449946668676335
142,7.801186261876314,3.9185429497665107,1.9908385238807076
143,4.922375819831282,3.9185429497665107,1.256175033152204
144,4.209735732419013,3.9185429497665107,1.0743114944471523
145,2.5619915206393093,3.9185429497665107,0.6538122851995197
146,3.0302665910672233,3.9185429497665107,0.7733146299309502
147,2.8137789052693294,3.9185429497665107,0.7180676443617877
148,4.780412280592635,3.9185429497665107,1.219946378507215
149,2.7159116894730775,3.9185429497665107,0.693092234611058
150,4.122071650841012,3.9185429497665107,1.0519398928845807
151,3.4815868699756938,3.9185429497665107,0.8884901644840072
152,3.0480411316591964,3.9185429497665107,0.7778506375286294
